# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04800000       1.00000000E-03   2927.16115399    -1.66135688      0.57524245       3.59995566       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.26638017E-03   2926.60681397    -1.68571098      0.55955543       3.62396981       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.60371874E-03   2926.31175019    -1.69773812      0.55197153       3.63582229       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       2.03091762E-03   2926.03825642    -1.70824855      0.54542280       3.64618912       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       2.57191381E-03   2925.70140321    -1.72320364      0.53624543       3.66092862       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       3.25702066E-03   2925.12024246    -1.74861960      0.52098313       3.68600853       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       4.12462638E-03   2924.18944103    -1.80301037      0.48967447       3.73984080       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       5.22334507E-03   2921.59673649    -1.93943597      0.41923810       3.87473414       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       6.61474064E-03   2917.92304053    -2.07550243      0.35935527       4.00861004       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       8.37677640E-03   2904.62459435    -2.19389178      0.31644835       4.11905285       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.06081836E-02   2889.88283446    -2.29884504      0.28329577       4.21517699       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.34339933E-02   2870.33530134    -2.39792073      0.25621243       4.30245717       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.70125428E-02   2849.36392674    -2.49110164      0.23354408       4.38291907       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       2.15443469E-02   2830.70748834    -2.57804263      0.21409680       4.45843576       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       2.72833338E-02   2797.87371409    -2.67035904      0.19705694       4.53047430       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       3.45510729E-02   2761.63763703    -2.76103677      0.18221153       4.59850644       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       4.37547938E-02   2720.05210778    -2.85232966      0.16908396       4.66345099       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       5.54102033E-02   2669.74179012    -2.94662008      0.15746020       4.72531543       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       7.01703829E-02   2612.54978056    -3.04296037      0.14716820       4.78402900       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       8.88623816E-02   2545.35128461    -3.14376524      0.13805087       4.83957724       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.12533558E-01   2468.78062140    -3.24960211      0.12991399       4.89234533       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.42510267E-01   2383.41266824    -3.35993720      0.12276180       4.94152946       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       1.80472177E-01   2278.59602654    -3.48320339      0.11654436       4.98667510       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       2.28546386E-01   2166.85897737    -3.61096555      0.11124648       5.02708350       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       2.89426612E-01   2054.90780198    -3.73951166      0.10668196       5.06347371       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       3.66524124E-01   1935.66282964    -3.87588825      0.10276141       5.09599658       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       4.64158883E-01   1812.12501837    -4.01924816      0.09940886       5.12480635       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04800000       5.87801607E-01   1695.14983437    -4.16038914      0.09656383       5.15002751       11.48825545      12.51115049      11.07239058      10.58295775     
  0.04800000       7.44380301E-01   1583.51132798    -4.30122192      0.09409910       5.17248501       11.74121488      12.90876571      11.35751831      10.94067952     
  0.04800000       9.42668455E-01   1479.67448406    -4.43907354      0.09195240       5.19253011       11.97958620      13.31292218      11.63769547      11.33577242     
  0.04800000       1.19377664E+00   1387.95341679    -4.56853684      0.09003681       5.21081566       12.20661098      13.71229258      11.90375242      11.70121668     
  0.04800000       1.51177507E+00   1285.44122923    -4.71810097      0.08836178       5.22712672       12.43116339      14.16329440      12.17227166      12.08929002     
  0.04800000       1.91448198E+00   1201.33653654    -4.85059992      0.08685683       5.24204770       12.62171753      14.58484507      12.39011316      12.40549142     
  0.04800000       2.42446202E+00   1104.32536204    -5.00988607      0.08556381       5.25507534       12.81346300      15.07629455      12.60891670      12.74328671     
  0.04800000       3.07029063E+00   1028.83372800    -5.14450790      0.08442558       5.26670741       12.96364716      15.51402769      12.77793563      13.03328940     
  0.04800000       3.88815518E+00   951.77455067     -5.29022928      0.08341374       5.27718033       13.10673588      15.99016859      12.95362382      13.33159569     
  0.04800000       4.92388263E+00   885.93394475     -5.42379280      0.08255210       5.28619918       13.22690982      16.43755645      13.09529689      13.61275925     
  0.04800000       6.23550734E+00   836.41142009     -5.53191397      0.08177580       5.29440589       13.32285729      16.80976157      13.21205639      13.83835840     
  0.04800000       7.89652287E+00   792.92888925     -5.63249820      0.08104278       5.30222677       13.43106096      17.16041432      13.34276272      14.04602605     
  0.04800000       1.00000000E+01   753.82770123     -5.72805796      0.08032464       5.30995790       13.53689995      17.50669034      13.46583094      14.25048705     
