# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00100000       1.00000000E-03   865.42799351     -4.81854079      0.17365881       2.95902313       12.79705011      14.47170116      12.86709659      11.66400609     
  0.00100000       1.26638017E-03   829.69605935     -4.91881960      0.16833265       2.98607805       13.02484019      14.75127223      13.07727566      11.96840511     
  0.00100000       1.60371874E-03   791.89359273     -5.02588386      0.16336695       3.01208774       13.25986851      15.04782969      13.29293516      12.28991115     
  0.00100000       2.03091762E-03   749.86563713     -5.14501282      0.15884219       3.03648459       13.50670611      15.37852612      13.52422103      12.64887067     
  0.00100000       2.57191381E-03   708.16856041     -5.26703327      0.15475566       3.05912220       13.75420888      15.72444627      13.76360488      13.01022598     
  0.00100000       3.25702066E-03   669.57290720     -5.38547139      0.15104341       3.08021235       14.00004693      16.07322428      14.00613526      13.34711628     
  0.00100000       4.12462638E-03   631.32207116     -5.50738911      0.14764810       3.09995943       14.24896201      16.44498341      14.25643362      13.68729282     
  0.00100000       5.22334507E-03   594.83556078     -5.62911347      0.14456944       3.11826280       14.51612633      16.85822228      14.52991782      14.05312604     
  0.00100000       6.61474064E-03   565.04774105     -5.73590495      0.14167681       3.13581724       14.75704155      17.25004993      14.78258199      14.39765126     
  0.00100000       8.37677640E-03   534.56688534     -5.84907425      0.13896059       3.15263154       14.96604378      17.64537549      15.01168181      14.74697788     
  0.00100000       1.06081836E-02   503.75350709     -5.96813753      0.13643706       3.16855040       15.13931241      18.07447952      15.22051883      15.12982319     
  0.00100000       1.34339933E-02   475.31987199     -6.08417855      0.13408046       3.18368382       15.33073187      18.53012839      15.38507412      15.51842263     
  0.00100000       1.70125428E-02   447.83871629     -6.20196113      0.13188460       3.19802625       15.48214498      19.05094356      15.58077556      15.95346703     
  0.00100000       2.15443469E-02   425.11567308     -6.30634546      0.12978918       3.21193784       15.61015190      19.53332883      15.72905270      16.36223827     
  0.00100000       2.72833338E-02   402.51025340     -6.41478244      0.12778669       3.22544345       15.72757025      20.08608477      15.84004672      16.80130879     
  0.00100000       3.45510729E-02   385.91578253     -6.50142185      0.12581440       3.23895396       15.78824178      20.52438904      15.91555792      17.14081058     
  0.00100000       4.37547938E-02   369.04705714     -6.59279962      0.12384143       3.25268274       15.89615360      21.02806981      16.00889086      17.52329986     
  0.00100000       5.54102033E-02   351.38956346     -6.69166967      0.12190148       3.26639663       15.94275706      21.68390375      16.06103624      18.00030497     
  0.00100000       7.01703829E-02   338.06217823     -6.77255577      0.11999113       3.28011613       15.98411620      22.19980626      16.11122374      18.35042907     
  0.00100000       8.88623816E-02   324.07038190     -6.86002714      0.11806652       3.29416106       16.11215453      22.78223669      16.22433231      18.75751397     
  0.00100000       1.12533558E-01   309.42394319     -6.95448344      0.11616531       3.30826162       16.21174100      23.47753918      16.32443579      19.21398204     
  0.00100000       1.42510267E-01   295.12536590     -7.05056180      0.11432382       3.32214153       16.31515134      24.18992498      16.44484423      19.66702125     
  0.00100000       1.80472177E-01   281.63817729     -7.14549695      0.11253677       3.33582577       16.45767861      24.94817728      16.59479208      20.15629774     
  0.00100000       2.28546386E-01   267.22079415     -7.25026428      0.11080247       3.34931538       16.70214779      25.85577014      16.81663478      20.74002108     
  0.00100000       2.89426612E-01   252.19008970     -7.36387453      0.10915377       3.36233692       17.02819729      26.91150816      17.11849356      21.41401012     
  0.00100000       3.66524124E-01   241.54334778     -7.45159319      0.10755800       3.37512903       17.27331744      27.76253124      17.37815329      21.94838317     
  0.00100000       4.64158883E-01   230.54403979     -7.54551782      0.10596379       3.38809953       17.53221917      28.68224407      17.66858690      22.53665563     
  0.00100000       5.87801607E-01   218.50963891     -7.65146507      0.10441299       3.40090535       17.82630318      29.75013711      18.00798525      23.22461926     
  0.00100000       7.44380301E-01   205.57878638     -7.76977792      0.10294057       3.41324131       18.15485904      30.96885473      18.39443726      24.01025223     
