# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.06400000       1.00000000E-03   3008.29207772    -1.43638271      0.70566656       3.54739540       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.26638017E-03   3008.08427945    -1.44772738      0.69660288       3.55862405       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.60371874E-03   3007.94417419    -1.45908926      0.68761422       3.56990454       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.03091762E-03   3007.80723740    -1.47582259      0.67455048       3.58656529       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       2.57191381E-03   3007.94575524    -1.50537150      0.65193571       3.61618496       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       3.25702066E-03   3008.91555869    -1.57403368      0.60198368       3.68542491       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       4.12462638E-03   3010.73457067    -1.71743319      0.50974948       3.82988297       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       5.22334507E-03   3013.64895048    -1.84143542      0.44108755       3.95554562       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       6.61474064E-03   3009.42198352    -1.95065671      0.39006069       4.06233044       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       8.37677640E-03   3000.49815181    -2.05032871      0.34984580       4.15684338       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06400000       1.06081836E-02   2991.74986616    -2.14207739      0.31661670       4.24352744       7.31238812       7.44631513       8.38183881       8.01149145       6.83179792       7.62112975       9.25831344       6.91947368       6.75673418       7.82086728       6.78629628       6.77985837      
  0.06400000       1.34339933E-02   2982.32500448    -2.22883637      0.28833294       4.32480871       7.52872449       7.66128161       8.59732516       8.22794374       7.04631971       7.83483100       9.47729126       7.13012377       6.96580901       8.03586927       6.99847798       6.99131905      
  0.06400000       1.70125428E-02   2972.49679399    -2.31176811      0.26381142       4.40200808       7.73571030       7.86629561       8.80281996       8.43459775       7.25144147       8.03815637       9.68714310       7.33089727       7.16476412       8.24077213       7.20094247       7.19299707      
  0.06400000       2.15443469E-02   2959.89779712    -2.39357763      0.24214469       4.47644670       7.93951002       8.06771484       9.00451805       8.63828325       7.45256406       8.23752531       9.89561350       7.52701833       7.35855256       8.44219685       7.39890425       7.39010460      
  0.06400000       2.72833338E-02   2939.31320549    -2.47768117      0.22289062       4.54841318       8.14702847       8.27282894       9.20946501       8.84743687       7.65481901       8.44043860       10.11328791      7.72344054       7.55152516       8.64810829       7.59715166       7.58743229      
  0.06400000       3.45510729E-02   2923.67466591    -2.55608812      0.20583771       4.61754503       8.34218170       8.46482689       9.40125495       9.04245016       7.84644778       8.62969935       10.31484242      7.90891850       7.73398591       8.84010952       7.78485788       7.77418153      
  0.06400000       4.37547938E-02   2898.67206782    -2.63867505      0.19041316       4.68520033       8.54570927       8.66480749       9.60075500       9.24760689       8.04341248       8.82654606       10.53107268      8.09830550       7.91899692       9.04092601       7.97667453       7.96493962      
