# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01200000       1.00000000E-03   2434.64555343    -2.59348191      0.28432401       3.60997118       8.28883462       8.44884000       9.39855196       9.25524615       7.56612326       8.68594392       10.79975910      7.64421584       7.41118492       8.96967454       7.48937065       7.49889738      
  0.01200000       1.26638017E-03   2403.12822889    -2.67692053      0.26510068       3.67077464       8.50744355       8.65313391       9.60078095       9.48302818       7.77247662       8.88474951       11.03911319      7.83023061       7.58782239       9.18136487       7.68325470       7.69317996      
  0.01200000       1.60371874E-03   2369.03010466    -2.76081230      0.24766897       3.72985345       8.72997742       8.85874997       9.80476694       9.71493918       7.98444597       9.08372481       11.28087999      8.01508257       7.76274180       9.39472565       7.87910603       7.88942476      
  0.01200000       2.03091762E-03   2328.87393281    -2.84853474      0.23166987       3.78785753       8.96486032       9.07305834       10.01775780      9.96126645       8.20854492       9.29012183       11.53662547      8.20409896       7.94031602       9.61829775       8.08257883       8.09377681      
  0.01200000       2.57191381E-03   2283.92105416    -2.93874977      0.21711570       3.84421381       9.21098695       9.29410426       10.23889425      10.21931830      8.44522369       9.50114327       11.80160680      8.39500837       8.11870884       9.84906032       8.29253354       8.30510621      
  0.01200000       3.25702066E-03   2236.70274190    -3.02937958      0.20394535       3.89857046       9.46279314       9.51739222       10.46366344      10.48166482      8.68987292       9.71166314       12.06771588      8.58413518       8.29527096       10.08069776      8.50516349       8.51925969      
  0.01200000       4.12462638E-03   2179.74106804    -3.12619834      0.19209543       3.95056399       9.73066904       9.75482550       10.70406934      10.76571140      8.94911689       9.93269933       12.36164207      8.77812894       8.47551325       10.32662586      8.72677336       8.74483923      
  0.01200000       5.22334507E-03   2103.03767464    -3.23635853      0.18178111       3.99849851       10.03202176      10.02450010      10.98359853      11.09896078      9.23740770       10.17854700      12.71529608      8.98627827       8.66547200       10.60547640      8.96753848       8.99591240      
  0.01200000       6.61474064E-03   2034.68530245    -3.33731027      0.17289277       4.04204421       10.30706111      10.27522411      11.24486403      11.40983015      9.49778106       10.40375562      13.03113525      9.18041812       8.84041198       10.86140850      9.18645407       9.22846144      
  0.01200000       8.37677640E-03   1962.13513977    -3.43985365      0.16521395       4.08150294       10.58313331      10.53406918      11.51458098      11.73106223      9.74733778       10.62780731      13.35404461      9.38944979       9.01387968       11.11772746      9.39870206       9.45867215      
