# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02200000       1.00000000E-03   2689.66224840    -2.18190432      0.37417610       3.63468729       7.28729937       7.47599632       8.41471738       8.13412596       6.68708122       7.70125946       9.53770404       6.80523852       6.61943743       7.92220169       6.64453859       6.64630941      
  0.02200000       1.26638017E-03   2678.54634312    -2.25454274      0.34702524       3.70011737       7.47098024       7.65499711       8.59334107       8.31828362       6.86587212       7.87817351       9.72601309       6.97926944       6.79036104       8.10252080       6.82006604       6.82140762      
  0.02200000       1.60371874E-03   2664.95426445    -2.32766267      0.32227083       3.76439687       7.65595379       7.83470385       8.77245982       8.50437074       7.04507616       8.05557673       9.91777900       7.15277084       6.96021346       8.28400004       6.99537532       6.99624335      
  0.02200000       2.03091762E-03   2648.99179188    -2.39440188      0.30204022       3.82070877       7.82470347       7.99800463       8.93504177       8.67531768       7.20721261       8.21665494       10.09601667      7.30859337       7.11200013       8.44969949       7.15318192       7.15360315      
  0.02200000       2.57191381E-03   2639.46127795    -2.43802808      0.28932113       3.85807686       7.93550146       8.10498227       9.04139033       8.78693996       7.31420832       8.32188427       10.21191317      7.41111137       7.21192460       8.55791371       7.25719950       7.25727714      
  0.02200000       3.25702066E-03   2635.36173999    -2.45963722      0.28308587       3.87700131       7.99061127       8.15815254       9.09420218       8.84212056       7.36775367       8.37408011       10.26886216      7.46237869       7.26198163       8.61150035       7.30926785       7.30915305      
  0.02200000       4.12462638E-03   2633.40027508    -2.47040587      0.28002493       3.88644421       8.01800551       8.18457063       9.12043314       8.86950270       7.39441563       8.39999475       10.29708117      7.48788743       7.28689645       8.63809816       7.33518833       7.33497381      
  0.02200000       5.22334507E-03   2631.55733859    -2.47980616      0.27739242       3.89464793       8.04203213       8.20772443       9.14342015       8.89356520       7.41775223       8.42270759       10.32194712      7.51018032       7.30864630       8.66143909       7.35785121       7.35754977      
  0.02200000       6.61474064E-03   2628.90192293    -2.49285594      0.27380913       3.90594162       8.07530912       8.23977132       9.17523051       8.92692548       7.45003825       8.45413838       10.35647835      7.54098052       7.33867384       8.69376735       7.38917739       7.38875495      
  0.02200000       8.37677640E-03   2624.03419212    -2.51425296      0.26813372       3.92413406       8.12988512       8.29225736       9.22731708       8.98183490       7.50278785       8.50561603       10.41359566      7.59115531       7.38748790       8.74684010       7.44025302       7.43963525      
  0.02200000       1.06081836E-02   2611.97594407    -2.55644877      0.25778278       3.95832971       8.23721388       8.39515344       9.32938736       9.09082494       7.60550010       8.60657475       10.52829962      7.68821149       7.48142024       8.85152676       7.53922875       7.53825634      
  0.02200000       1.34339933E-02   2569.83819651    -2.66694703      0.23449755       4.04056033       8.51891208       8.66263478       9.59452862       9.38069194       7.87130804       8.86833586       10.83854035      7.93444451       7.71730359       9.12621730       7.79218198       7.79040256      
  0.02200000       1.70125428E-02   2479.24770587    -2.86980283      0.19947318       4.18106872       9.04812565       9.15414373       10.08086045      9.92599979       8.37037881       9.34310170       11.42347889      8.37635133       8.13577048       9.63265512       8.25592732       8.25246773      
  0.02200000       2.15443469E-02   2378.15283060    -3.04888019      0.17640078       4.28783851       9.53727275       9.58934279       10.51428173      10.42923063      8.83418904       9.75364204       11.95478753      8.74857566       8.48177475       10.08291264      8.66570869       8.66106412      
  0.02200000       2.72833338E-02   2271.93265251    -3.21085771      0.16040351       4.37041070       9.99545540       9.98551554       10.91485069      10.90030078      9.27765339       10.11618435      12.44608314      9.06864383       8.77565642       10.48933743      9.03572090       9.03177375      
  0.02200000       3.45510729E-02   2154.57093992    -3.36944229      0.14859023       4.43685860       10.42937549      10.37253857      11.31644562      11.37295117      9.69047234       10.45986405      12.95858450      9.36347728       9.04313818       10.88166007      9.37610002       9.38414624      
  0.02200000       4.37547938E-02   2033.63872521    -3.52536280      0.13938028       4.49243612       10.84158993      10.76029870      11.72377291      11.85118713      10.06326775      10.79287627      13.46333646      9.66694372       9.29703575       11.26443280      9.68881039       9.71781789      
  0.02200000       5.54102033E-02   1900.20614133    -3.69013600      0.13205732       4.53931400       11.27260840      11.18082760      12.14807700      12.37163424      10.41196234      11.13980169      13.98082859      10.03602891      9.56287451       11.66507459      9.99707392       10.05916503     
  0.02200000       7.01703829E-02   1792.78396804    -3.83069721      0.12618919       4.57879373       11.62198410      11.54005788      12.50902427      12.79687707      10.65576694      11.44186030      14.38178865      10.40994222      9.81154176       11.99981116      10.24248098      10.33060400     
  0.02200000       8.88623816E-02   1656.44473585    -4.00188329      0.12137651       4.61256902       12.04713005      12.00017765      12.91607627      13.32433109      10.90149569      11.82483678      14.84027690      10.93369839      10.17413240      12.41396842      10.53009973      10.64396985     
  0.02200000       1.12533558E-01   1541.77955795    -4.15498788      0.11745966       4.64106049       12.44165860      12.43678767      13.25559487      13.80833824      11.10059004      12.20338204      15.22830000      11.42164555      10.58778758      12.80814893      10.80002480      10.92153664     
  0.02200000       1.42510267E-01   1438.68829932    -4.29942547      0.11423226       4.66525941       12.83262672      12.86602113      13.55197769      14.29016110      11.26850477      12.60817426      15.60544508      11.88693826      11.06637851      13.21617168      11.06373951      11.16880150     
  0.02200000       1.80472177E-01   1341.69469200    -4.44217185      0.11143874       4.68676515       13.25412560      13.29430643      13.83468193      14.79855056      11.41267592      13.05653449      15.99939531      12.33084242      11.54280405      13.66089057      11.30983528      11.37785920     
  0.02200000       2.28546386E-01   1254.95196960    -4.57761549      0.10898566       4.70609904       13.68839488      13.70224668      14.10929387      15.30560586      11.54386073      13.51099738      16.39540872      12.72805726      11.96183296      14.10958787      11.53007683      11.56186002     
  0.02200000       2.89426612E-01   1171.63162569    -4.71468885      0.10678534       4.72381442       14.15542731      14.12645484      14.40504248      15.85922740      11.68591512      13.97032080      16.82472082      13.08273467      12.31667140      14.57288552      11.74061398      11.75512258     
  0.02200000       3.66524124E-01   1081.57180621    -4.86901421      0.10491150       4.73919133       14.69058661      14.61595271      14.75564422      16.49695130      11.85332613      14.46459892      17.32228475      13.44492268      12.66866376      15.07971946      11.96826159      11.97813758     
  0.02200000       4.64158883E-01   1004.82905246    -5.01051142      0.10327713       4.75282916       15.17617409      15.08452984      15.09790678      17.07611658      12.02295838      14.88341284      17.76999682      13.74985764      12.95662979      15.51552150      12.17652756      12.19522442     
  0.02200000       5.87801607E-01   934.53171157     -5.14880313      0.10182418       4.76513547       15.65898024      15.56222734      15.45216458      17.64808129      12.19914161      15.28371847      18.20704032      14.03525816      13.23459752      15.93353433      12.38536018      12.41777798     
  0.02200000       7.44380301E-01   869.53283391     -5.28509632      0.10053603       4.77619390       16.10773014      16.05211270      15.80840931      18.19467520      12.37516036      15.67186182      18.64735735      14.29567552      13.49697130      16.33664591      12.58615756      12.63248617     
  0.02200000       9.42668455E-01   807.34507878     -5.42407386      0.09937545       4.78627887       16.60004308      16.58670515      16.20654909      18.76873121      12.56598362      16.09564229      19.12481225      14.56774468      13.76067920      16.77318077      12.79956160      12.85927158     
  0.02200000       1.19377664E+00   745.69538332     -5.57125885      0.09832635       4.79549720       17.13703752      17.17014948      16.62940581      19.37398044      12.77162051      16.55614501      19.63350704      14.85627424      14.04272714      17.24444810      13.02638375      13.09810490     
  0.02200000       1.51177507E+00   688.73072616     -5.71750703      0.09740191       4.80370199       17.68413250      17.76682500      17.07549682      19.97995773      12.98671334      17.04412697      20.15889702      15.14825269      14.32687176      17.74012821      13.25427513      13.32630728     
  0.02200000       1.91448198E+00   644.42703771     -5.84054709      0.09656105       4.81123295       18.18464717      18.31656555      17.47532335      20.51791721      13.16888625      17.48454427      20.60799382      15.41649372      14.58997879      18.18593579      13.45383831      13.53159799     
