# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05100000       1.00000000E-03   2943.30679563    -1.61577854      0.59960687       3.59025274       5.96485658       6.11315899       7.04409540       6.69167472       5.46127846       6.29796507       7.98468642       5.57007006       5.40443223       6.49988661       5.42325943       5.42125140      
  0.05100000       1.26638017E-03   2942.99822388    -1.63611145      0.58585052       3.61041144       6.01572613       6.16444968       7.09533580       6.74285114       5.51216125       6.34947704       8.03464997       5.62080834       5.45525516       6.55122809       5.47413045       5.47206468      
  0.05100000       1.60371874E-03   2942.84434602    -1.64689330      0.57869033       3.62109244       6.04267708       6.19160007       7.12247060       6.76994447       5.53912420       6.37673330       8.06111765       5.64768055       5.48216805       6.57840102       5.50107907       5.49898064      
  0.05100000       2.03091762E-03   2942.64807767    -1.65818462      0.57129169       3.63226885       6.07092079       6.22004824       7.15090848       6.79834413       5.56736992       6.40529206       8.08888886       5.67582580       5.51035098       6.60687808       5.52930518       5.52717166      
  0.05100000       2.57191381E-03   2942.34663494    -1.67505884      0.56041254       3.64896912       6.11314377       6.26254954       7.19340952       6.84078426       5.60959707       6.44794691       8.13042041       5.71788360       5.55245817       6.64942167       5.57149148       5.56930197      
  0.05100000       3.25702066E-03   2941.84644367    -1.70511898      0.54153125       3.67873765       6.18840953       6.33821100       7.26911758       6.91635981       5.68489672       6.52383519       8.20444532       5.79281379       5.62745829       6.72514427       5.64668047       5.64437787      
  0.05100000       4.12462638E-03   2940.89825726    -1.77573905      0.49956986       3.74879203       6.36546960       6.51576012       7.44696436       7.09375971       5.86214967       6.70170124       8.37844623       5.96891915       5.80365535       6.90274660       5.82351726       5.82089152      
  0.05100000       5.22334507E-03   2939.38791005    -1.92342844      0.42188897       3.89559075       6.73649539       6.88667689       7.81875493       7.46411721       6.23361025       7.07256344       8.74234811       6.33739548       6.17209238       7.27329007       6.19374180       6.19036295      
  0.05100000       6.61474064E-03   2936.09283472    -2.05176822      0.36476078       4.02197120       7.05915329       7.20782114       8.14073368       7.78535201       6.55624561       7.39264874       9.06034048       6.65613546       6.49009998       7.59386597       6.51442088       6.51024354      
  0.05100000       8.37677640E-03   2924.08141883    -2.16512120      0.32276588       4.12821155       7.34168600       7.48877490       8.42236591       8.06867977       6.83585225       7.67253286       9.34608799       6.93143362       6.76345083       7.87537794       6.79132446       6.78636031      
  0.05100000       1.06081836E-02   2911.73506119    -2.26628697      0.28971825       4.22203579       7.59409153       7.73872890       8.67284919       8.32124183       7.08534800       7.92076829       9.60227950       7.17597081       7.00570741       8.12566391       7.03769170       7.03187677      
  0.05100000       1.34339933E-02   2897.77605406    -2.36038873      0.26247934       4.30779452       7.82886460       7.97047923       8.90486939       8.55607899       7.31677196       8.15032215       9.84211291       7.40174363       7.22878632       8.35772446       7.26553575       7.25881922      
  0.05100000       1.70125428E-02   2875.25945895    -2.45419844      0.23931421       4.38804896       8.06139717       8.19935312       9.13348960       8.79044496       7.54302328       8.37661313       10.08609031      7.62095581       7.44392708       8.58786852       7.48705243       7.47935737      
  0.05100000       2.15443469E-02   2859.41735319    -2.53880551      0.21951185       4.46306969       8.27336746       8.40675749       9.34060684       9.00176975       7.75116392       8.58067193       10.30441694      7.82174515       7.64124851       8.79536577       7.69058243       7.68185824      
  0.05100000       2.72833338E-02   2832.10460379    -2.62757099      0.20203196       4.53514620       8.49403124       8.62187795       9.55473234       9.22427317       7.96403318       8.79196988       10.53976231      8.02501897       7.83920977       9.01198020       7.89710446       7.88722662      
  0.05100000       3.45510729E-02   2798.14298839    -2.71709924      0.18669927       4.60370072       8.71638668       8.83731662       9.76879577       9.44963950       8.17623922       9.00298954       10.78175962      8.22544673       8.03306576       9.22978558       8.10144357       8.09030370      
  0.05100000       4.37547938E-02   2760.73193525    -2.80597789      0.17313613       4.66921118       8.93934825       9.05078680       9.98042122       9.67484572       8.38855926       9.21048374       11.02570827      8.42176070       8.22179898       9.44556232       8.30341026       8.29067113      
