# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.06300000       1.00000000E-03   3003.03227644    -1.44943628      0.69756065       3.55059139       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       1.26638017E-03   3002.89398488    -1.46108993      0.68833977       3.56214964       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       1.60371874E-03   3002.79681971    -1.47222113      0.67961820       3.57322519       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       2.03091762E-03   3002.75569969    -1.48836058      0.66712399       3.58934168       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       2.57191381E-03   3002.96312987    -1.51651458      0.64576108       3.61761136       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       3.25702066E-03   3003.86215957    -1.58049175      0.59953827       3.68212103       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       4.12462638E-03   3005.25857366    -1.72213968      0.50884847       3.82457974       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       5.22334507E-03   3007.93346271    -1.84806765      0.43939710       3.95204346       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       6.61474064E-03   3003.96882767    -1.95817552      0.38810684       4.05985531       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06300000       8.37677640E-03   2995.03443190    -2.05853141      0.34781723       4.15505297       7.10230608       7.23772645       8.17256363       7.80271593       6.62155202       7.41380293       9.05028304       6.71277200       6.55080439       7.61288879       6.57787231       6.57212157      
  0.06300000       1.06081836E-02   2986.02363264    -2.15088208      0.31462774       4.24216331       7.33241340       7.46706441       8.40244338       8.03338379       6.84988742       7.64230370       9.28266888       6.93768695       6.77438729       7.84240949       6.80417347       6.79776512      
  0.06300000       1.34339933E-02   2976.41990976    -2.23804192      0.28642986       4.32372070       7.54969440       7.68291667       8.61881997       8.25077905       7.06528791       7.85686509       9.50266825       7.14917483       6.98425834       8.05831187       7.01719304       7.01005567      
  0.06300000       1.70125428E-02   2966.34641347    -2.32128608      0.26202097       4.40108293       7.75744527       7.88862833       8.82500122       8.45820667       7.27109158       8.06084994       9.71341021       7.35056001       7.18377099       8.26392896       7.22028359       7.21235087      
  0.06300000       2.15443469E-02   2952.73357311    -2.40388310      0.24045489       4.47568983       7.96292337       8.09172013       9.02833543       8.66381420       7.47354588       8.26188996       9.92425113       7.54792389       7.37866196       8.46714731       7.41947600       7.41068183      
  0.06300000       2.72833338E-02   2932.62205175    -2.48765324      0.22134950       4.54759975       8.16986836       8.29614561       9.23259736       8.87224306       7.67536028       8.46406083       10.14101387      7.74385940       7.57117749       8.67232101       7.61728524       7.60757109      
  0.06300000       3.45510729E-02   2916.74096755    -2.56627620      0.20440633       4.61676659       8.36552711       8.48855699       9.42477981       9.06777591       7.86740138       8.65368225       10.34321816      7.92964724       7.75388718       8.86475738       7.80533888       7.79466111      
  0.06300000       4.37547938E-02   2888.70301864    -2.65067738      0.18909654       4.68438782       8.57315645       8.69230455       9.62797168       9.27755599       8.06744603       8.85407794       10.56563878      8.12147004       7.94083616       9.06963335       7.99976961       7.98799391      
  0.06300000       5.54102033E-02   2856.26176332    -2.73546357      0.17542815       4.74955902       8.78257512       8.89579192       9.83063462       9.48876400       8.26798145       9.05284024       10.79251815      8.31107081       8.12441707       9.27429363       8.19315152       8.18009171      
  0.06300000       7.01703829E-02   2822.15014859    -2.81950327      0.16312340       4.81272489       8.99210866       9.09739035       10.03103440      9.69905058       8.46821842       9.24844646       11.02001270      8.49762239       8.30423985       9.47679501       8.38460597       8.37008609      
  0.06300000       8.88623816E-02   2779.22086931    -2.90733085      0.15202561       4.87392262       9.21265970       9.30688156       10.23913148      9.92031143       8.67684808       9.45015473       11.26390092      8.68724911       8.48537082       9.68759668       8.58100203       8.56471377      
  0.06300000       1.12533558E-01   2728.28653304    -2.99846619      0.14204082       4.93292857       9.44468465       9.52386259       10.45294991      10.15282264      8.89450280       9.65730430       11.52228297      8.87953822       8.66726290       9.90644562       8.78235073       8.76395451      
  0.06300000       1.42510267E-01   2669.26999350    -3.09298873      0.13309146       4.98945442       9.69296821       9.74967240       10.67944213      10.39788296      9.12735822       9.86793915       11.79990059      9.07342740       8.84884917       10.13243737      8.99084371       8.96953792      
  0.06300000       1.80472177E-01   2598.99460612    -3.19305967      0.12510949       5.04317428       9.96012203       9.98807278       10.91858131      10.66452834      9.37582844       10.08867297      12.10201423      9.27242412       9.03275060       10.37342410      9.20870793       9.18417301      
  0.06300000       2.28546386E-01   2517.56958108    -3.29882962      0.11804530       5.09365737       10.25531393      10.24163645      11.17750307      10.95361157      9.65392109       10.31673852      12.42937602      9.47482075       9.21758343       10.62733977      9.44060343       9.41190256      
  0.06300000       2.89426612E-01   2428.26280015    -3.40823183      0.11187160       5.14031549       10.56602230      10.50469391      11.44772914      11.25831814      9.95083371       10.54726641      12.77137493      9.67633119       9.40015237       10.88810078      9.67849059       9.64617384      
  0.06300000       3.66524124E-01   2323.06865853    -3.52731373      0.10657151       5.18247298       10.89663225      10.79370612      11.74951171      11.59980382      10.26430022      10.79389556      13.16452095      9.88664143       9.58772290       11.17128412      9.92447732       9.89211473      
  0.06300000       4.64158883E-01   2213.22001492    -3.64907633      0.10205738       5.22006644       11.21420407      11.09171663      12.06423476      11.95540804      10.55311549      11.04432143      13.58184354      10.10415667      9.77426509       11.45971284      10.15796123      10.13247052     
  0.06300000       5.87801607E-01   2106.71560368    -3.76856895      0.09815801       5.25390487       11.51461794      11.39141330      12.37548948      12.30897563      10.80389882      11.29252276      13.98498888      10.34363402      9.96019507       11.74319585      10.37408966      10.36099132     
  0.06300000       7.44380301E-01   1989.01915410    -3.89880579      0.09478589       5.28426816       11.83302516      11.72199215      12.70869416      12.69525466      11.03939645      11.56262809      14.41063331      10.64710516      10.16702386      12.04884022      10.59292567      10.59683710     
  0.06300000       9.42668455E-01   1870.62239643    -4.03214833      0.09191163       5.31101404       12.15859325      12.07182353      13.03619427      13.09879170      11.24351525      11.85013607      14.81342248      11.02002823      10.40465437      12.36778279      10.80841795      10.82983536     
  0.06300000       1.19377664E+00   1754.39145965    -4.16696869      0.08947155       5.33438545       12.50260217      12.44263421      13.33751931      13.51685445      11.42674733      12.16207940      15.19093358      11.43512863      10.69848004      12.70431536      11.02787965      11.06062896     
  0.06300000       1.51177507E+00   1644.53570907    -4.30021193      0.08734387       5.35529012       12.85883331      12.82630842      13.61813035      13.94785354      11.59295844      12.49668686      15.54574175      11.85412170      11.04952501      13.05642290      11.25264865      11.28915351     
  0.06300000       1.91448198E+00   1540.32010383    -4.43264292      0.08548530       5.37397209       13.24179352      13.22317732      13.86692528      14.41227901      11.73190109      12.86859032      15.89593705      12.25111826      11.44404448      13.44135009      11.47217034      11.49514419     
  0.06300000       2.42446202E+00   1449.12753069    -4.55566075      0.08382672       5.39098993       13.62580931      13.60440557      14.10355610      14.89363033      11.85344610      13.25080402      16.24861673      12.61716664      11.82984194      13.83456590      11.67613123      11.67473448     
  0.06300000       3.07029063E+00   1351.97876167    -4.69208468      0.08230668       5.40688464       14.08540237      14.04149169      14.35948122      15.46421698      11.97965615      13.70531666      16.65988398      12.98194794      12.20467239      14.30144663      11.88577831      11.86826125     
  0.06300000       3.88815518E+00   1257.25876105    -4.83233561      0.08098408       5.42095549       14.55759002      14.49307897      14.64758767      16.03891029      12.11987780      14.16892524      17.10672240      13.31805036      12.53627589      14.77537695      12.09139927      12.07046511     
  0.06300000       4.92388263E+00   1183.32630671    -4.95021770      0.07981801       5.43355303       14.94329614      14.88618704      14.91204225      16.52971190      12.25371147      14.54212364      17.48941846      13.56967831      12.77723065      15.16243789      12.26175248      12.24830811     
  0.06300000       6.23550734E+00   1116.66036394    -5.06301157      0.07871892       5.44559654       15.28981950      15.25157314      15.17950100      16.96699827      12.38598890      14.87005516      17.84592832      13.78555783      12.98327235      15.50294477      12.41806870      12.41466641     
  0.06300000       7.89652287E+00   1053.94303337    -5.17523011      0.07765612       5.45740346       15.64854161      15.63658421      15.46081785      17.40725765      12.52758194      15.19751506      18.21603988      14.00285981      13.19227428      15.84267274      12.58032544      12.58844308     
  0.06300000       1.00000000E+01   993.11582265     -5.29006351      0.07662932       5.46896479       16.02095279      16.05056251      15.76772537      17.85026006      12.68318544      15.53369650      18.60502639      14.21840237      13.40094917      16.18982007      12.75027261      12.76891003     
