# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00300000       1.00000000E-03   1492.05269067    -3.80730137      0.18716201       3.37110135       11.44268947      11.44292848      12.52490287      13.14381345      10.16552723      11.50227640      14.53705784      10.20477261      9.44502356       12.14480436      9.84641184       10.08906518     
  0.00300000       1.26638017E-03   1424.22180184    -3.92343734      0.17970434       3.40642051       11.73559130      11.76533068      12.78771892      13.49118484      10.34107588      11.77528073      14.81726687      10.58114514      9.74477272       12.42820335      10.06707462      10.31684170     
  0.00300000       1.60371874E-03   1352.78023303    -4.04543885      0.17308199       3.43903364       12.05138619      12.12589208      13.05569058      13.87335539      10.51397306      12.09500141      15.11148149      10.99951971      10.12916730      12.75077310      10.31043542      10.55572824     
  0.00300000       2.03091762E-03   1283.33708892    -4.16686149      0.16723065       3.46890569       12.36926235      12.49613249      13.31105307      14.26302866      10.67531746      12.44801055      15.40795414      11.42800303      10.57435353      13.09603962      10.55992814      10.78483902     
  0.00300000       2.57191381E-03   1222.90417427    -4.27870924      0.16191775       3.49694837       12.66062692      12.82938838      13.53751723      14.61905379      10.81589617      12.79261483      15.69496633      11.81753395      11.00155600      13.42544247      10.78560814      10.98062405     
  0.00300000       3.25702066E-03   1161.10124741    -4.39514590      0.15707861       3.52330355       12.98004342      13.17245528      13.78409960      15.00700772      10.95299228      13.17888292      16.02295730      12.21995458      11.44396342      13.79162182      11.01209562      11.17006997     
  0.00300000       4.12462638E-03   1097.81413219    -4.51712518      0.15269310       3.54789737       13.34680935      13.53302800      14.05834664      15.44382548      11.08903604      13.60152230      16.39552891      12.61811514      11.86860779      14.19677017      11.23311731      11.35781342     
  0.00300000       5.22334507E-03   1038.21799114    -4.63692847      0.14872447       3.57077089       13.73996403      13.88638589      14.32432937      15.88722046      11.22184282      14.00065382      16.75763846      12.97429119      12.23118979      14.58885476      11.43417031      11.54143927     
  0.00300000       6.61474064E-03   979.14880571     -4.75985084      0.14514730       3.59191799       14.19631141      14.25554203      14.59456987      16.36330413      11.36049001      14.38981751      17.13336931      13.33363139      12.57831977      14.98113843      11.63773345      11.73314054     
  0.00300000       8.37677640E-03   921.88050787     -4.88410791      0.14191740       3.61146575       14.68172879      14.64775853      14.88288746      16.87399286      11.51209773      14.75771191      17.52477582      13.65906629      12.88173028      15.36444186      11.83857538      11.93125497     
