# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02600000       1.00000000E-03   2743.55317641    -2.07623415      0.40614977       3.63601827       7.03794547       7.22477580       8.16044365       7.86064357       6.46068059       7.44372568       9.23617260       6.58049329       6.40115823       7.65709653       6.42147374       6.42235749      
  0.02600000       1.26638017E-03   2736.30732392    -2.14521606      0.37713348       3.70039990       7.21199468       7.39549755       8.33120149       8.03438081       6.63160686       7.61290906       9.41165775       6.74809565       6.56670881       7.82842207       6.59018518       6.59067607      
  0.02600000       1.60371874E-03   2729.15228274    -2.20568422      0.35360811       3.75634606       7.36468011       7.54500851       8.48063741       8.18682928       6.78131537       7.76091024       9.56619831       6.89451235       6.71113400       7.97851664       6.73770039       6.73781678      
  0.02600000       2.03091762E-03   2723.80927021    -2.24731868      0.33838519       3.79456601       7.46978754       7.64777763       8.58328957       8.29178280       6.88425521       7.86254126       9.67288935       6.99496264       6.81010548       8.08171182       6.83898433       6.83882466      
  0.02600000       2.57191381E-03   2720.81557805    -2.26891757      0.33079749       3.81426320       7.52434142       7.70107146       8.63650464       8.34629971       6.93760997       7.91522217       9.72844932       7.04694925       6.86127912       8.13525716       6.89142636       6.89111900      
  0.02600000       3.25702066E-03   2719.28875086    -2.27971791      0.32708223       3.82407432       7.55157737       7.72766442       8.66305219       8.37351697       6.96423898       7.94149985       9.75621070       7.07287470       6.88678953       8.16197717       6.91758663       6.91720380      
  0.02600000       4.12462638E-03   2717.75428656    -2.28988246      0.32364323       3.83325513       7.57721723       7.75269462       8.68803946       8.39917476       6.98926879       7.96623745       9.78243599       7.09722955       6.91073916       8.18714807       6.94216343       6.94171017      
  0.02600000       5.22334507E-03   2715.44152761    -2.30451735      0.31877619       3.84641645       7.61414501       7.78873264       8.72401204       8.43615988       7.02527930       8.00185261       9.82029953       7.13224537       6.94515343       8.22340835       6.97750389       6.97694883      
  0.02600000       6.61474064E-03   2711.08470124    -2.32908880      0.31087950       3.86820394       7.67604708       7.84911677       8.78428304       8.49833474       7.08545102       8.06154604       9.88422041       7.19068255       7.00250799       8.28427060       7.03649173       7.03576899      
  0.02600000       8.37677640E-03   2700.34394041    -2.37958001      0.29566171       3.91179762       7.80296096       7.97275882       8.90764929       8.62645633       7.20810345       8.18379757       10.01696897      7.30944319       7.11874385       8.40928642       7.15644488       7.15538087      
