# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03700000       1.00000000E-03   2851.96410699    -1.84666752      0.48955769       3.62701109       6.50284395       6.67630324       7.60503560       7.27476625       5.96692777       6.87845520       8.59864474       6.08472120       5.91466486       7.08191472       5.93080648       5.93040403      
  0.03700000       1.26638017E-03   2849.66397363    -1.89332691      0.46470486       3.67226396       6.61998699       6.79267399       7.72183995       7.39184600       6.08329619       6.99462164       8.71484833       6.19986034       6.02934581       7.19849365       6.04648587       6.04585623      
  0.03700000       1.60371874E-03   2848.29480314    -1.91947351      0.45135627       3.69757761       6.68565906       6.85784641       7.78726915       7.45744488       6.14853193       7.05963788       8.78006017       6.26433377       6.09353475       7.26377483       6.11128944       6.11052054      
  0.03700000       2.03091762E-03   2847.61553405    -1.93205624      0.44507134       3.70975689       6.71729015       6.88921967       7.81876994       7.48903106       6.17995298       7.09092503       8.81148655       6.29536864       6.12442552       7.29519835       6.14249044       6.14165132      
  0.03700000       2.57191381E-03   2847.10116913    -1.94197844      0.44018049       3.71935490       6.74219731       6.91391054       7.84356194       7.51388440       6.20470569       7.11553801       8.83621264       6.31980672       6.14874889       7.31992098       6.16706458       6.16616830      
  0.03700000       3.25702066E-03   2846.41288541    -1.95562033      0.43353732       3.73256318       6.77646001       6.94785929       7.87765142       7.54805215       6.23876836       7.14936728       8.87020785       6.35342229       6.18220445       7.35390472       6.20087410       6.19989662      
  0.03700000       4.12462638E-03   2845.17906220    -1.97812842      0.42280762       3.75433086       6.83305535       7.00392023       7.93395454       7.60450658       6.29501161       7.20522393       8.92645115       6.40889902       6.23740093       7.41003505       6.25667897       6.25556282      
  0.03700000       5.22334507E-03   2842.61274819    -2.02333556      0.40208662       3.79797688       6.94671780       7.11639411       8.04693712       7.71780916       6.40798345       7.31720900       9.03948258       6.52020673       6.34810198       7.52262533       6.36869377       6.36727840      
  0.03700000       6.61474064E-03   2834.19097243    -2.14482363      0.35168978       3.91429649       7.25246646       7.41793642       8.34973690       8.02208405       6.71136966       7.61676419       9.34456723       6.81819514       6.64392755       7.82437597       6.66887199       6.66655681      
  0.03700000       8.37677640E-03   2816.45827739    -2.29758496      0.29869087       4.05617441       7.63628499       7.79535984       8.72785894       8.40506683       7.08989179       7.99082827       9.73311679       7.18809558       7.00966864       8.20264534       7.04194436       7.03836147      
