# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.07000000       1.00000000E-03   3040.69195562    -1.36049524      0.75376892       3.52903638       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       1.26638017E-03   3040.26926066    -1.37119898      0.74474938       3.53949227       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       1.60371874E-03   3039.76492857    -1.38434925      0.73378508       3.55237489       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       2.03091762E-03   3039.13505527    -1.40526017      0.71662965       3.57292299       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       2.57191381E-03   3038.36538737    -1.44568742      0.68439090       3.61290403       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       3.25702066E-03   3039.34499854    -1.54944213      0.60693741       3.71722447       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       4.12462638E-03   3043.29345388    -1.68849513      0.51581962       3.85851925       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       5.22334507E-03   3047.62086922    -1.80232127      0.45117228       3.97483060       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       6.61474064E-03   3040.99351061    -1.90737796      0.40151219       4.07611685       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       8.37677640E-03   3031.43620344    -2.00373714      0.36162233       4.16700421       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       1.06081836E-02   3023.36056512    -2.09253629      0.32823086       4.25115516       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       1.34339933E-02   3015.03002772    -2.17694438      0.29948124       4.33077331       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       1.70125428E-02   3006.91278778    -2.25787019      0.27431699       4.40700985       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07000000       2.15443469E-02   2998.48519611    -2.33638072      0.25201905       4.48064817       7.80799987       7.93378958       8.87186327       8.49647925       7.33370492       8.10242753       9.73686025       7.40959110       7.24567111       8.30374370       7.28285021       7.27418482      
  0.07000000       2.72833338E-02   2981.58840272    -2.41800566      0.23201818       4.55246889       8.01062633       8.13391635       9.07191870       8.69959241       7.53247426       8.30021293       9.94692362       7.60261814       7.43572336       8.50408223       7.47785144       7.46824738      
  0.07000000       3.45510729E-02   2961.23479776    -2.49938638      0.21418675       4.62193011       8.21180262       8.33236253       9.27003096       8.90176197       7.72874373       8.49606801       10.15771857      7.79254304       7.62211978       8.70296955       7.66983886       7.65923400      
  0.07000000       4.37547938E-02   2945.61253753    -2.57602408      0.19818166       4.68938722       8.40275234       8.52004106       9.45751994       9.09215757       7.91640040       8.68078686       10.35485463      7.97371554       7.80025919       8.89039004       7.85338560       7.84177699      
  0.07000000       5.54102033E-02   2919.16910628    -2.65797307      0.18362251       4.75566312       8.60419345       8.71808800       9.65498452       9.29529063       8.11104518       8.87560678       10.56970738      8.16064204       7.98265051       9.08919325       8.04268967       8.02997530      
  0.07000000       7.01703829E-02   2889.11548152    -2.74039374      0.17048648       4.82013304       8.80696278       8.91633065       9.85261680       9.49963254       8.30591290       9.06972800       10.78798838      8.34612135       8.16282301       9.28817994       8.23118281       8.21725741      
  0.07000000       8.88623816E-02   2855.10617703    -2.82385224      0.15858105       4.88300973       9.01351197       9.11596339       10.05160065      9.70689075       8.50349700       9.26359231       11.01226884      8.53112327       8.34139962       9.48835962       8.42062845       8.40528281      
  0.07000000       1.12533558E-01   2812.99250379    -2.91064853      0.14783037       4.94398492       9.23012071       9.32233426       10.25737591      9.92352305       8.70877839       9.46206619       11.25137415      8.71852657       8.52066387       9.69529320       8.61450987       8.59745083      
  0.07000000       1.42510267E-01   2762.85429069    -3.00045019      0.13819141       5.00255018       9.45706858       9.53547369       10.46858347      10.15023963      8.92181104       9.66546561       11.50467142      8.90790482       8.70010672       9.90947359       8.81232456       8.79323541      
  0.07000000       1.80472177E-01   2706.09573436    -3.09202707      0.12963534       5.05806716       9.69424371       9.75333823       10.68521540      10.38486893      9.14365323       9.87012572       11.76997623      9.09653609       8.87717831       10.12769152      9.01309841       8.99143078      
  0.07000000       2.28546386E-01   2637.85573575    -3.18870655      0.12205938       5.11037184       9.95221391       9.98366900       10.91825993      10.63835390      9.38433111       10.08170730      12.06147283      9.28842322       9.05493582       10.35771851      9.22343329       9.19827482      
  0.07000000       2.89426612E-01   2560.28760149    -3.28928861      0.11539925       5.15910827       10.22690996      10.22334662      11.16175770      10.90957167      9.64064055       10.29935805      12.37220677      9.48177387       9.23191145       10.59847051      9.44095084       9.41194151      
  0.07000000       3.66524124E-01   2476.17429104    -3.39187522      0.10962803       5.20367020       10.51646791      10.46897814      11.41420097      11.19148018      9.91573237       10.51573254      12.69324242      9.67166265       9.40424746       10.84198928      9.66356137       9.63020230      
  0.07000000       4.64158883E-01   2382.92934025    -3.49878178      0.10466767       5.24388879       10.81719063      10.72692108      11.68240783      11.49163512      10.20242577      10.73706291      13.03808506      9.86181434       9.57510938       11.09447728      9.88863342       9.85276908      
  0.07000000       5.87801607E-01   2282.43409493    -3.60897945      0.10049346       5.27923846       11.11523607      10.99548672      11.96506670      11.81006616      10.48090372      10.96328903      13.41202002      10.05437632      9.74425841       11.35517976      10.10757109      10.07422630     
  0.07000000       7.44380301E-01   2185.48383688    -3.71546102      0.09696207       5.31030965       11.38556373      11.25840476      12.24131308      12.12067224      10.71725901      11.18219344      13.77851723      10.25192640      9.90725867       11.60625300      10.30408665      10.27845078     
  0.07000000       9.42668455E-01   2091.85756961    -3.81909377      0.09393321       5.33787531       11.64317706      11.52006329      12.51084658      12.42655868      10.92532087      11.39767878      14.12721306      10.46811121      10.06881977      11.85138561      10.48694998      10.47226203     
  0.07000000       1.19377664E+00   1992.98188758    -3.92741502      0.09134992       5.36209687       11.90550658      11.79559828      12.78618625      12.74618348      11.11406649      11.62257284      14.48055904      10.72680850      10.24219414      12.10495982      10.66580619      10.66461246     
  0.07000000       1.51177507E+00   1899.06192662    -4.03250630      0.08914467       5.38332192       12.16192797      12.07135416      13.04345397      13.06234676      11.27532794      11.84944334      14.80079305      11.01941679      10.42939148      12.35637380      10.83537586      10.84669129     
  0.07000000       1.91448198E+00   1801.39689903    -4.14265271      0.08727279       5.40175472       12.43743106      12.36972902      13.29724897      13.40010430      11.42700340      12.09775751      15.11942984      11.35500563      10.65427254      12.62656724      11.01157323      11.03385809     
  0.07000000       2.42446202E+00   1717.83103635    -4.24140936      0.08565625       5.41799429       12.69944035      12.65046943      13.50564772      13.71518496      11.55507090      12.33877872      15.38514704      11.66481962      10.89531571      12.88308790      11.17554357      11.20253816     
  0.07000000       3.07029063E+00   1636.37753561    -4.34038904      0.08422827       5.43259653       12.97147823      12.94025270      13.70798069      14.04359666      11.67383627      12.59566381      15.64744560      11.97454209      11.16971510      13.15230441      11.34296947      11.36971333     
  0.07000000       3.88815518E+00   1561.76400165    -4.43467849      0.08295681       5.44580819       13.24672678      13.22348048      13.88231243      14.37621818      11.77130351      12.86160424      15.89685307      12.25486338      11.44993629      13.42801139      11.49799462      11.51444224     
  0.07000000       4.92388263E+00   1491.47036248    -4.52717935      0.08177350       5.45828715       13.52797817      13.50637312      14.05401087      14.72508003      11.86087064      13.13995240      16.15331596      12.52734697      11.73387582      13.71488490      11.64888307      11.64879825     
  0.07000000       6.23550734E+00   1422.31108099    -4.62196246      0.08062275       5.47059709       13.85265750      13.81732710      14.23172561      15.14240561      11.95228512      13.45859696      16.43607084      12.80209025      12.02052962      14.04625934      11.80368652      11.78786066     
  0.07000000       7.89652287E+00   1343.28157841    -4.73301456      0.07954048       5.48233582       14.21795144      14.16614287      14.44146113      15.59046006      12.05298061      13.81934540      16.77498379      13.07915288      12.30142147      14.41613715      11.96631810      11.94318384     
  0.07000000       1.00000000E+01   1269.98487380    -4.84109981      0.07857261       5.49296988       14.58029721      14.51505027      14.66524627      16.03393850      12.16180267      14.17420776      17.12335488      13.33277951      12.55023406      14.77990551      12.12334504      12.09987524     
