# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05700000       1.00000000E-03   2973.37715267    -1.52988953      0.64861725       3.57031270       5.76351966       5.90124207       6.83472778       6.47515085       5.27051555       6.08016110       7.76012758       5.37501451       5.21047423       6.28255513       5.23110096       5.22827273      
  0.05700000       1.26638017E-03   2973.37715267    -1.54461361      0.63769702       3.58506101       5.80045058       5.93860911       6.87194102       6.51232250       5.30752424       6.11772365       7.79617421       5.41198319       5.24755673       6.31992386       5.26815189       5.26529158      
  0.05700000       1.60371874E-03   2973.44561799    -1.55483000      0.63022910       3.59529260       5.82600869       5.96443175       6.89767077       6.53800218       5.33316065       6.14366269       7.82106764       5.43757329       5.27322549       6.34573374       5.29380931       5.29092406      
  0.05700000       2.03091762E-03   2973.44561799    -1.56807882      0.62066194       3.60857903       5.85929472       5.99807335       6.93119408       6.57147595       5.36651695       6.17746409       7.85356720       5.47087256       5.30661944       6.37937225       5.32719089       5.32427509      
  0.05700000       2.57191381E-03   2973.58255338    -1.58963487      0.60540595       3.63019603       5.91332688       6.05259711       6.98555901       6.62571450       5.42071306       6.23220434       7.90622117       5.52493205       5.36083000       6.43386170       5.38140761       5.37843596      
  0.05700000       3.25702066E-03   2973.78796828    -1.63258079      0.57612826       3.67325102       6.02106733       6.16119365       7.09391547       6.73378916       5.52876366       6.34117925       8.01131685       5.63263531       5.46880033       6.54238445       5.48945155       5.48636201      
  0.05700000       4.12462638E-03   2973.17176614    -1.74706755      0.50519434       3.78737223       6.30818329       6.44998353       7.38249770       7.02162062       5.81638119       6.63071948       8.29262588       5.91890048       5.75550573       6.83105265       5.77674598       5.77329766      
  0.05700000       5.22334507E-03   2974.13035798    -1.88733468      0.42957571       3.92821200       6.66143232       6.80314507       7.73624093       7.37364506       6.17108640       6.98364772       8.63762587       6.27057560       6.10742448       7.18346687       6.13032076       6.12618031      
  0.05700000       6.61474064E-03   2970.85610062    -2.00453773      0.37618133       4.04349494       6.95547301       7.09677654       8.03050032       7.66720284       6.46506480       7.27682076       8.92810127       6.56153890       6.39796129       7.47677559       6.42285840       6.41808856      
  0.05700000       8.37677640E-03   2960.87797822    -2.11015547      0.33535482       4.14328301       7.21863928       7.35920651       8.29352600       7.93127676       6.72602403       7.53857870       9.19364023       6.81898999       6.65397120       7.73962498       6.68167937       6.67624020      
  0.05700000       1.06081836E-02   2950.24178359    -2.20643569      0.30233368       4.23331796       7.45844394       7.59774985       8.53257581       8.17164875       6.96349053       7.77603480       9.43647067       7.05256621       6.88584560       7.97846253       6.91672567       6.91056631      
  0.05700000       1.34339933E-02   2939.27797183    -2.29618003      0.27469678       4.31658414       7.68208940       7.81955329       8.75478989       8.39541434       7.18478104       7.99630635       9.66340984       7.26949069       7.10083697       8.20039088       7.13529580       7.12835879      
