# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F277W     NIRISS-F200W     NIRISS-F115W     NIRISS-F140M     NIRISS-F480M     NIRISS-F158M     NIRISS-F090W     NIRISS-F356W     NIRISS-F380M     NIRISS-F150W     NIRISS-F444W     NIRISS-F430M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01100000       1.00000000E-03   2388.22115314    -2.65817621      0.27427528       3.60343395       8.45336766       8.60265959       9.55458129       9.44374175       7.70942531       8.83916387       11.01061012      7.77072674       7.52696997       9.13854813       7.62161151       7.63348773      
  0.01100000       1.26638017E-03   2355.13814413    -2.74169414      0.25618509       3.66269951       8.67457996       8.80746905       9.75776275       9.67478740       7.92022635       9.03765093       11.25076565      7.95525923       7.70171285       9.35123875       7.81682627       7.82930596      
  0.01100000       1.60371874E-03   2316.65518219    -2.82862966      0.23954512       3.72103258       8.90691089       9.02016478       9.96907271       9.91894407       8.14175729       9.24296402       11.50351371      8.14363474       7.87891751       9.57325932       8.01885837       8.03244555      
  0.01100000       2.03091762E-03   2273.45077504    -2.91826584      0.22434407       3.77797858       9.15112592       9.24019774       10.18914452      10.17546831      8.37672708       9.45362395       11.76571987      8.33455995       8.05761564       9.80316718       8.22814391       8.24326908      
  0.01100000       2.57191381E-03   2227.12967301    -3.00922808      0.21053309       3.83316888       9.40313265       9.46434295       10.41456532      10.43874223      8.62163218       9.66570030       12.03214019      8.52512742       8.23575837       10.03612026      8.44180380       8.45865012      
  0.01100000       3.25702066E-03   2168.81056801    -3.10838862      0.19805250       3.88624751       9.67672818       9.70744720       10.66100781      10.73043294      8.88622232       9.89279114       12.33473269      8.72358584       8.42022183       10.28875188      8.66840492       8.68979267      
  0.01100000       4.12462638E-03   2095.04931372    -3.21814817      0.18705057       3.93589137       9.97696615       9.97669225       10.93970116      11.06211600      9.17430816       10.13972991      12.68432364      8.93339561       8.61240623       10.56770661      8.91030669       8.94176591      
  0.01100000       5.22334507E-03   2026.03111374    -3.32275288      0.17732183       3.98228483       10.26264201      10.23677381      11.21031614      11.38397323      9.44543784       10.37433098      13.00953104      9.13559199       8.79557221       10.83364933      9.13897179       9.18465627      
  0.01100000       6.61474064E-03   1948.67148994    -3.43360059      0.16871074       4.02552244       10.56132833      10.51621740      11.50265383      11.73127853      9.71670220       10.61781434      13.35841276      9.36116913       8.98387811       11.11160807      9.36965814       9.43475199      
  0.01100000       8.37677640E-03   1865.20822458    -3.54930326      0.16118086       4.06518058       10.86727144      10.80739582      11.80724589      12.09494075      9.97765791       10.86921457      13.70795944      9.61387144       9.17727118       11.39786150      9.59855026       9.68780654      
  0.01100000       1.06081836E-02   1780.58085387    -3.66616260      0.15460755       4.10134632       11.17126502      11.10513749      12.10986928      12.46137948      10.21352761      11.12030092      14.03493502      9.90327635       9.37679858       11.68153903      9.81796489       9.93513780      
  0.01100000       1.34339933E-02   1690.55217275    -3.78881478      0.14892336       4.13388336       11.48012070      11.42197761      12.41610482      12.83594228      10.42010705      11.38434954      14.36408862      10.25196661      9.60490332       11.97272378      10.03353475      10.17663612     
  0.01100000       1.70125428E-02   1604.47356014    -3.90899316      0.14396687       4.16328338       11.78108988      11.74278926      12.70197832      13.20153207      10.60006307      11.65038454      14.67425010      10.62444450      9.86311356       12.25948463      10.24344229      10.40601934     
  0.01100000       2.15443469E-02   1527.65251287    -4.02120507      0.13956638       4.19024702       12.06418181      12.05816365      12.95797497      13.54863780      10.75783384      11.91805199      14.93813888      10.98165654      10.14998410      12.53969438      10.44674779      10.61840124     
  0.01100000       2.72833338E-02   1433.67684101    -4.15605799      0.13567663       4.21479771       12.41327313      12.45669413      13.24268369      13.98087095      10.92581111      12.27714565      15.27014391      11.42599059      10.58132431      12.90270221      10.69929772      10.86659503     
  0.01100000       3.45510729E-02   1351.86206853    -4.27983041      0.13232779       4.23650628       12.75353417      12.83670826      13.50385842      14.40693401      11.06950373      12.65395637      15.59890957      11.84712190      11.02878780      13.27516428      10.93701750      11.08131263     
  0.01100000       4.37547938E-02   1278.04767417    -4.39767278      0.12926787       4.25682601       13.08964702      13.18571368      13.74602240      14.81112548      11.19401211      13.03290808      15.92475727      12.23033154      11.44717700      13.64322332      11.14968471      11.25834942     
  0.01100000       5.54102033E-02   1204.10628362    -4.52025318      0.12646648       4.27585672       13.46126126      13.53761089      13.99542598      15.24038071      11.31533085      13.43386885      16.28311207      12.59507500      11.83409669      14.03297077      11.35111018      11.42475817     
  0.01100000       7.01703829E-02   1131.30894099    -4.64643245      0.12389820       4.29367786       13.88565063      13.91206153      14.26205730      15.72280004      11.44354497      13.85497594      16.66896051      12.94175813      12.18541043      14.45085631      11.54826027      11.59880446     
  0.01100000       8.88623816E-02   1060.31823894    -4.77554345      0.12156128       4.31021734       14.32920026      14.30724378      14.55928832      16.23350663      11.58403399      14.26756081      17.08079089      13.26480012      12.50295864      14.86910145      11.74360750      11.78368827     
  0.01100000       1.12533558E-01   992.07613021     -4.90653610      0.11942075       4.32564812       14.79794747      14.71725578      14.86853424      16.76094747      11.73503128      14.65954028      17.48963445      13.57554335      12.79599674      15.27449446      11.94118972      11.97997592     
  0.01100000       1.42510267E-01   928.61086702     -5.03590232      0.11744080       4.34016951       15.27998707      15.15412616      15.19315001      17.31351702      11.89994214      15.04206670      17.89516348      13.86828509      13.07513976      15.67528986      12.14542737      12.19508853     
  0.01100000       1.80472177E-01   861.20103652     -5.18023049      0.11564032       4.35358891       15.78515316      15.67189648      15.57154035      17.92563568      12.08822017      15.46034183      18.36456332      14.17087553      13.38329030      16.11368536      12.36784823      12.43344159     
  0.01100000       2.28546386E-01   794.19748574     -5.33293022      0.11405682       4.36556489       16.33784655      16.24650782      15.99089909      18.57982259      12.29322390      15.91347866      18.86420054      14.48262597      13.69216821      16.58507612      12.60436227      12.68512678     
  0.01100000       2.89426612E-01   735.95577895     -5.47600001      0.11265197       4.37632966       16.86604966      16.81130169      16.38932849      19.19008775      12.48956743      16.35281323      19.35222258      14.76943033      13.97037306      17.03783985      12.82593132      12.92057319     
  0.01100000       3.66524124E-01   683.77654930     -5.61345747      0.11139460       4.38607869       17.39836649      17.37396754      16.79902408      19.78456060      12.68653614      16.80553071      19.85397901      15.05268149      14.24501337      17.50027734      13.04457992      13.14891570     
  0.01100000       4.64158883E-01   637.53872189     -5.74427445      0.11022638       4.39523602       17.95225686      17.96125630      17.20669272      20.38391039      12.89028128      17.27079056      20.34729003      15.34728400      14.53506768      17.97341614      13.26247183      13.37569907     
  0.01100000       5.87801607E-01   590.55582075     -5.88576228      0.10915191       4.40374441       18.55690385      18.59953052      17.65741699      21.02479089      13.11434411      17.78264117      20.87051103      15.66013766      14.84843042      18.49146058      13.49657369      13.60884205     
  0.01100000       7.44380301E-01   546.55141378     -6.02798043      0.10818452       4.41147676       19.22681725      19.34343220      18.15767305      21.74807042      13.33312398      18.36757550      21.42614919      16.02792262      15.21351991      19.08145135      13.75667416      13.88179332     
  0.01100000       9.42668455E-01   514.91439333     -6.13890721      0.10727469       4.41881240       19.72728004      19.94298895      18.56613696      22.33497761      13.50177592      18.85979356      21.84659932      16.32485630      15.51555901      19.57603324      13.96515564      14.10595693     
  0.01100000       1.19377664E+00   482.18964867     -6.26009823      0.10639984       4.42592501       20.34344719      20.77119100      19.13577710      23.16435969      13.75569162      19.57047668      22.40411214      16.69652935      15.90315381      20.28875747      14.22990029      14.36904165     
  0.01100000       1.51177507E+00   448.69441872     -6.39191892      0.10557587       4.43267758       20.99876035      21.65573694      19.74957072      24.01548983      14.02486755      20.27930898      22.89213330      17.09212643      16.30721486      20.99988971      14.50037782      14.61812763     
  0.01100000       1.91448198E+00   419.76955119     -6.51410106      0.10479782       4.43910240       21.64263640      22.53851731      20.42978677      24.89537201      14.29134418      20.99341146      23.43391680      17.47300715      16.70537013      21.71690757      14.76714937      14.87637287     
  0.01100000       2.42446202E+00   393.10413786     -6.63422003      0.10406470       4.44520008       22.27947118      23.43114717      21.18033086      25.78537881      14.55590749      21.67009947      23.87871284      17.84857990      17.10673055      22.39790433      15.02502361      15.11235457     
  0.01100000       3.07029063E+00   370.38556706     -6.74357893      0.10335442       4.45114878       22.96509568      24.39907091      22.01008688      26.69642962      14.83097092      22.33548326      24.40529646      18.24315201      17.53600715      23.06762447      15.28365976      15.35016474     
  0.01100000       3.88815518E+00   348.38907816     -6.85570499      0.10266864       4.45693129       23.69128542      25.48209641      22.96306455      27.66793899      15.13119278      23.02732858      25.05406497      18.68081933      18.01362791      23.76362909      15.57318713      15.62193957     
  0.01100000       4.92388263E+00   333.78422354     -6.93598372      0.10197716       4.46280111       24.28592653      26.37079675      23.71701674      28.41259116      15.37121966      23.55528287      25.53156922      19.03651700      18.40257891      24.29447704      15.79000131      15.80654902     
  0.01100000       6.23550734E+00   317.79918723     -7.02726429      0.10126859       4.46885736       24.91211645      27.39920732      24.64978753      29.22698302      15.64590794      24.17190192      25.85815314      19.42991570      18.85054317      24.91550154      16.02202554      15.99123629     
  0.01100000       7.89652287E+00   300.78420604     -7.12897545      0.10056065       4.47495080       25.63900956      28.55117654      25.55021646      30.03769848      15.94366522      24.81224344      26.28073217      19.87345586      19.35402058      25.56015725      16.29591932      16.23495403     
  0.01100000       1.00000000E+01   286.23933807     -7.22122306      0.09985289       4.48108562       26.32170977      29.69878705      26.55675404      30.77906006      16.24485494      25.48822519      26.83944329      20.32437710      19.86714335      26.24065474      16.57100536      16.49042663     
