# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05700000       1.00000000E-03   2973.37715267    -1.52988953      0.64861725       3.57031270       5.27428582       5.26444125       5.57332585       5.37607310       5.18956656       5.71927279       5.79220040       5.49067837       5.22332067       5.22763887       5.32000617      
  0.05700000       1.26638017E-03   2973.37715267    -1.54461361      0.63769702       3.58506101       5.31134620       5.30145077       5.61027720       5.41303953       5.22662230       5.75610293       5.82919114       5.52755496       5.26034262       5.26469227       5.35700666      
  0.05700000       1.60371874E-03   2973.44561799    -1.55483000      0.63022910       3.59529260       5.33701867       5.32708786       5.63585249       5.43862793       5.25227596       5.78159866       5.85478505       5.55308168       5.28597726       5.29035081       5.38261686      
  0.05700000       2.03091762E-03   2973.44561799    -1.56807882      0.62066194       3.60857903       5.37042150       5.36044504       5.66914614       5.47192514       5.28565017       5.81479884       5.88811971       5.58630410       5.31933089       5.32373366       5.41594062      
  0.05700000       2.57191381E-03   2973.58255338    -1.58963487      0.60540595       3.63019603       5.42469417       5.41464286       5.72319369       5.52598097       5.33983692       5.86870769       5.94221816       5.64024142       5.37349594       5.37795097       5.47003479      
  0.05700000       3.25702066E-03   2973.78796828    -1.63258079      0.57612826       3.67325102       5.53290048       5.52269722       5.83091714       5.63367689       5.44777568       5.97621583       6.05007432       5.74772764       5.48142951       5.48599253       5.57779100      
  0.05700000       4.12462638E-03   2973.17176614    -1.74706755      0.50519434       3.78737223       5.82097254       5.81032485       6.11759632       5.91992376       5.73448969       6.26275063       6.33741933       6.03362356       5.76837928       5.77325803       5.86408883      
  0.05700000       5.22334507E-03   2974.13035798    -1.88733468      0.42957571       3.92821200       6.17637577       6.16504180       6.47003279       6.27157152       6.08666464       6.61562062       6.69061497       6.38508347       6.12127538       6.12674558       6.21561183      
  0.05700000       6.61474064E-03   2970.85610062    -2.00453773      0.37618133       4.04349494       6.47101454       6.45902225       6.76247467       6.56252051       6.37753274       6.90925313       6.98454646       6.67634281       6.41318178       6.41917339       6.50626988      
  0.05700000       8.37677640E-03   2960.87797822    -2.11015547      0.33535482       4.14328301       6.73266253       6.71996723       7.02265555       6.81997226       6.63402919       7.17187247       7.24753419       6.93486722       6.67130994       6.67783469       6.76314237      
  0.05700000       1.06081836E-02   2950.24178359    -2.20643569      0.30233368       4.23331796       6.97089374       6.95741786       7.25920029       7.05355163       6.86647918       7.41115600       7.48709454       7.16972021       6.90560794       6.91270063       6.99606606      
  0.05700000       1.34339933E-02   2939.27797183    -2.29618003      0.27469678       4.31658414       7.19304627       7.17869255       7.47931866       7.27048035       7.08214856       7.63430293       7.71042449       7.38810416       7.12336794       7.13106793       7.21226498      
  0.05700000       1.70125428E-02   2925.90251379    -2.38281248      0.25089745       4.39529796       7.40661075       7.39122278       7.69067718       7.47801133       7.28806951       7.84936026       7.92565306       7.59747094       7.33181643       7.34016566       7.41891395      
  0.05700000       2.15443469E-02   2907.44762803    -2.46901873      0.23008507       4.47051522       7.61679524       7.60011223       7.89867545       7.68099952       7.48881616       8.06222223       8.13880318       7.80293756       7.53580103       7.54483437       7.62077100      
  0.05700000       2.72833338E-02   2891.46366958    -2.55031730      0.21185620       4.54220823       7.81721453       7.79908713       8.09588343       7.87332751       7.67908140       8.26425568       8.34098413       7.99773479       7.72954099       7.73930522       7.81196027      
  0.05700000       3.45510729E-02   2862.01942654    -2.63745416      0.19559331       4.61158320       8.02629009       8.00599814       8.30181375       8.07118641       7.87330256       8.47812860       8.55541000       8.19970061       7.92912304       7.93967748       8.00804394      
  0.05700000       4.37547938E-02   2828.86397679    -2.72418910      0.18117611       4.67808893       8.23477565       8.21192790       8.50578462       8.26541370       8.06337790       8.69185004       8.76976850       8.39885575       8.12589840       8.13732355       8.20013597      
  0.05700000       5.54102033E-02   2794.67191789    -2.80948525      0.16827743       4.74224009       8.44081558       8.41535609       8.70607292       8.45493768       8.24867336       8.90300234       8.98170723       8.59367668       8.31873570       8.33108548       8.38735071      
  0.05700000       7.01703829E-02   2750.36137394    -2.89909771      0.15670926       4.80410245       8.65768523       8.62908803       8.91415658       8.64820000       8.43660329       9.12609862       9.20614626       8.79400348       8.51720696       8.53073877       8.57761300      
  0.05700000       8.88623816E-02   2700.10991679    -2.99049923      0.14635714       4.86346237       8.88168893       8.84969984       9.12574605       8.84145585       8.62414696       9.35641698       9.43880481       8.99563144       8.71792049       8.73280001       8.76735126      
