# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04400000       1.00000000E-03   2904.47235522    -1.72460664      0.54322559       3.61190779       5.70643558       5.69639169       6.02165846       5.81723505       5.62630680       6.16990272       6.25186375       5.93354919       5.65967322       5.66259556       5.76121015      
  0.04400000       1.26638017E-03   2903.62753926    -1.75556147      0.52451209       3.64235616       5.78394496       5.77372151       6.09882065       5.89413101       5.70323197       6.24724108       6.32931029       6.01044740       5.73670743       5.73974573       5.83806796      
  0.04400000       1.60371874E-03   2903.23908437    -1.77054877      0.51568135       3.65710468       5.82150146       5.81118935       6.13618741       5.93135667       5.74046661       6.28471410       6.36681906       6.04768304       5.77400861       5.77710582       5.87526995      
  0.04400000       2.03091762E-03   2903.00753796    -1.78051546      0.50989176       3.66691125       5.84646596       5.83609444       6.16101389       5.95608752       5.76520303       6.30961717       6.39173810       6.07242290       5.79879392       5.80193161       5.89998340      
  0.04400000       2.57191381E-03   2902.63287067    -1.79319349      0.50261727       3.67939242       5.87830883       5.86786047       6.19269088       5.98762692       5.79674103       6.34140609       6.42355006       6.10398083       5.83040069       5.83358964       5.93149782      
  0.04400000       3.25702066E-03   2902.10006496    -1.81346870      0.49120035       3.69934990       5.92920600       5.91863351       6.24329176       6.03800264       5.84711316       6.39220161       6.47436267       6.15439267       5.88089523       5.88416961       5.98182920      
  0.04400000       4.12462638E-03   2901.06453844    -1.85251536      0.46995391       3.73775666       6.02726007       6.01644300       6.34071822       6.13494922       5.94403113       6.49007137       6.57222400       6.25144024       5.97809414       5.98154117       6.07867353      
  0.04400000       5.22334507E-03   2897.34358770    -1.95556372      0.41844535       3.83858949       6.28608345       6.27458064       6.59769242       6.39025032       6.19904744       6.74871264       6.83068375       6.50725267       6.23415916       6.23810250       6.33358685      
  0.04400000       6.61474064E-03   2890.52634887    -2.10649964      0.35336814       3.98541300       6.66570346       6.65310345       6.97376908       6.76302701       6.57096609       7.12834370       7.20960052       6.88136027       6.60839682       6.61320323       6.70550955      
  0.04400000       8.37677640E-03   2874.04076689    -2.23410089      0.30859569       4.10309015       6.98101734       6.96721665       7.28671629       7.07090443       6.87681063       7.44652556       7.52744123       7.19160380       6.91744576       6.92301130       7.01217506      
  0.04400000       1.06081836E-02   2856.07853068    -2.34509499      0.27500680       4.20318006       7.25438774       7.23928854       7.55749392       7.33616366       7.13975130       7.72304598       7.80362943       7.45957352       7.18400607       7.19031504       7.27610579      
  0.04400000       1.34339933E-02   2831.50407921    -2.44977252      0.24802461       4.29287891       7.50870721       7.49208534       7.80953124       7.58112982       7.38158215       7.98242508       8.06276119       7.70807965       7.43034059       7.43737082       7.51941719      
  0.04400000       1.70125428E-02   2813.92352692    -2.54193590      0.22585852       4.37419594       7.73655456       7.71843805       8.03373258       7.79943019       7.59744416       8.21288672       8.29280203       7.92940809       7.65041235       7.65821384       7.73628401      
  0.04400000       2.15443469E-02   2782.66423178    -2.63791051      0.20680187       4.45075993       7.96741483       7.94727382       8.26135243       8.01780271       7.81176497       8.45023148       8.52983290       8.15249046       7.87082046       7.87940116       7.95254449      
  0.04400000       2.72833338E-02   2747.42046107    -2.73151539      0.19046215       4.52225102       8.19459804       8.17189013       8.48258500       8.22761359       8.01698683       8.68349302       8.76295873       8.36805972       8.08407634       8.09364521       8.15985498      
  0.04400000       3.45510729E-02   2707.25343209    -2.82467365      0.17620843       4.58981528       8.42248795       8.39682461       8.70172966       8.43264939       8.21691585       8.91748257       8.99727780       8.58002654       8.29430515       8.30499130       8.36194639      
  0.04400000       4.37547938E-02   2656.89244126    -2.92124207      0.16370640       4.65373723       8.65936000       8.63000625       8.92625282       8.63856869       8.41685839       9.16182917       9.24262562       8.79476163       8.50795970       8.51974470       8.56417904      
  0.04400000       5.54102033E-02   2600.40100037    -3.01889737      0.15271716       4.71409270       8.90246342       8.86855985       9.15218058       8.84225041       8.61421184       9.41176067       9.49463254       9.00873529       8.72239887       8.73518667       8.76363748      
  0.04400000       7.01703829E-02   2534.09114228    -3.12053438      0.14305905       4.77083807       9.17066104       9.12828120       9.38714976       9.04767010       8.81337196       9.67874412       9.76790359       9.22697379       8.94577591       8.96003157       8.96390479      
  0.04400000       8.88623816E-02   2458.77559001    -3.22679570      0.13446025       4.82468064       9.46340444       9.40936719       9.63065266       9.25565373       9.01557333       9.96121171       10.06196443      9.44985599       9.17913006       9.19447056       9.16615039      
  0.04400000       1.12533558E-01   2374.34576165    -3.33771922      0.12690498       4.87491185       9.78037116       9.71227040       9.88057162       9.46527477       9.22035988       10.25560656      10.37790966      9.67658650       9.42192364       9.43715392       9.36955013      
  0.04400000       1.42510267E-01   2271.95056236    -3.46043047      0.12034245       4.92103074       10.11887325      10.03614168      10.14316108      9.68570329       9.43534189       10.56436508      10.72542870      9.91849997       9.68068792       9.69137233       9.58310478      
  0.04400000       1.80472177E-01   2161.99080991    -3.58793474      0.11474997       4.96236183       10.43551677      10.34038717      10.40787065      9.91698802       9.65100914       10.86547630      11.07582278      10.18426348      9.93928677       9.93778527       9.80476557      
  0.04400000       2.28546386E-01   2050.75428496    -3.71684052      0.10994399       4.99952393       10.71185977      10.61027252      10.69118413      10.18407441      9.86463470       11.16699358      11.42161834      10.52864322      10.18851043      10.17059476      10.05763778     
  0.04400000       2.89426612E-01   1932.80534907    -3.85287667      0.10583123       5.03264056       10.96709927      10.86262146      11.01870249      10.51221565      10.08778625      11.49415322      11.78625453      10.99758118      10.44346850      10.40458231      10.37510326     
  0.04400000       3.66524124E-01   1812.15352925    -3.99436727      0.10229560       5.06215396       11.18463977      11.07760287      11.40292211      10.92501318      10.32462123      11.84327383      12.16152063      11.64137521      10.69472843      10.63698020      10.80381005     
