# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02100000       1.00000000E-03   2672.81806078    -2.21214344      0.36595015       3.63379277       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       1.26638017E-03   2660.78437044    -2.28521746      0.33946839       3.69903794       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       1.60371874E-03   2644.45999846    -2.36126868      0.31486238       3.76439395       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       2.03091762E-03   2628.31492878    -2.43132578      0.29403743       3.82382936       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       2.57191381E-03   2618.65040404    -2.48120480      0.27968230       3.86730589       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       3.25702066E-03   2612.56760797    -2.50956936      0.27196233       3.89161648       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       4.12462638E-03   2609.11410239    -2.52315490      0.26844418       3.90292592       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       5.22334507E-03   2606.44187130    -2.53298242      0.26597812       3.91094222       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       6.61474064E-03   2602.82605852    -2.54513506      0.26300865       3.92069381       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       8.37677640E-03   2596.47662382    -2.56382733      0.25866464       3.93515985       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       1.06081836E-02   2583.47352523    -2.59814624      0.25115565       3.96074794       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       1.34339933E-02   2555.72305817    -2.67052123      0.23612470       4.01435087       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       1.70125428E-02   2475.66605705    -2.85166850      0.20426986       4.14022678       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       2.15443469E-02   2363.06495092    -3.05255919      0.17790829       4.26024278       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       2.72833338E-02   2247.09485986    -3.22850888      0.16067098       4.34876048       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       3.45510729E-02   2120.38727724    -3.39830190      0.14840569       4.41773321       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       4.37547938E-02   1995.62672689    -3.55977106      0.13911807       4.47386805       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       5.54102033E-02   1864.65659793    -3.72424738      0.13185837       4.52042010       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02100000       7.01703829E-02   1738.80982932    -3.88491145      0.12603051       4.55968351       9.53417381       9.51226097       9.66217271       9.66296293      
  0.02100000       8.88623816E-02   1610.13192558    -4.05156004      0.12132012       4.59276923       9.76044490       9.70623476       9.85169881       9.85245530      
  0.02100000       1.12533558E-01   1497.00412399    -4.20561043      0.11753834       4.62027559       9.97426691       9.88062393       10.01437142      10.01468253     
  0.02100000       1.42510267E-01   1395.10542876    -4.35163818      0.11439278       4.64383722       10.18408021      10.04726886      10.16314962      10.16290514     
  0.02100000       1.80472177E-01   1299.41979832    -4.49599596      0.11166872       4.66477131       10.39239140      10.21075978      10.30617080      10.30547675     
  0.02100000       2.28546386E-01   1218.83994468    -4.62624679      0.10924601       4.68382259       10.58506791      10.36363969      10.44108534      10.44127692     
  0.02100000       2.89426612E-01   1129.00397395    -4.77632007      0.10712213       4.70087513       10.79879676      10.53348776      10.58838039      10.58892467     
  0.02100000       3.66524124E-01   1047.51046879    -4.92125886      0.10531452       4.71565772       11.00365861      10.69320460      10.72679208      10.72668559     
  0.02100000       4.64158883E-01   972.99863333     -5.06269502      0.10371933       4.72891448       11.21226691      10.85462092      10.86422614      10.86146678     
  0.02100000       5.87801607E-01   903.94684300     -5.20251028      0.10230129       4.74087154       11.42776824      11.02153167      11.00373525      10.99858545     
  0.02100000       7.44380301E-01   840.57192115     -5.33952693      0.10104648       4.75159151       11.64753873      11.19141460      11.14257216      11.13325927     
  0.02100000       9.42668455E-01   779.22841026     -5.48091052      0.09991670       4.76135739       11.88331916      11.37512909      11.28775996      11.27037709     
  0.02100000       1.19377664E+00   718.18924055     -5.63148145      0.09890066       4.77023520       12.14732747      11.58246114      11.44852220      11.41912607     
  0.02100000       1.51177507E+00   667.89828607     -5.76557138      0.09799894       4.77819081       12.40574705      11.78321520      11.60176001      11.55655072     
  0.02100000       1.91448198E+00   624.14995253     -5.89064963      0.09716850       4.78558252       12.67182706      11.98751983      11.75630850      11.68944472     
  0.02100000       2.42446202E+00   581.05117630     -6.02186656      0.09639694       4.79250702       12.96229687      12.20853071      11.92399312      11.82585411     
  0.02100000       3.07029063E+00   540.57054195     -6.15374738      0.09568697       4.79892793       13.25634723      12.44655164      12.09888620      11.96182199     
  0.02100000       3.88815518E+00   506.40033700     -6.27326715      0.09501852       4.80501704       13.52202610      12.67887364      12.26378450      12.08413267     
  0.02100000       4.92388263E+00   473.47008405     -6.39583822      0.09438989       4.81078261       13.83611563      12.93634927      12.45321545      12.21802684     
  0.02100000       6.23550734E+00   442.53231586     -6.51865571      0.09380071       4.81622131       14.10818499      13.19577856      12.62785710      12.33664643     
  0.02100000       7.89652287E+00   414.90080254     -6.63585543      0.09324215       4.82140892       14.43912383      13.48480770      12.82896974      12.46830290     
  0.02100000       1.00000000E+01   392.09621658     -6.73896154      0.09271538       4.82632996       14.74382444      13.74602197      13.01019062      12.58546611     
