# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01800000       1.00000000E-03   2615.84369589    -2.31241504      0.34040149       3.62970672       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       1.26638017E-03   2597.69270821    -2.38973901      0.31577451       3.69493383       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       1.60371874E-03   2580.93490237    -2.46301287      0.29401293       3.75695565       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       2.03091762E-03   2562.47797357    -2.53489662      0.27457368       3.81637028       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       2.57191381E-03   2536.36407393    -2.60687920      0.25796968       3.87055015       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       3.25702066E-03   2515.51601083    -2.66284262      0.24589351       3.91219461       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       4.12462638E-03   2502.20641028    -2.69899866      0.23838628       3.93912493       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       5.22334507E-03   2493.73045748    -2.72054332      0.23412519       3.95479138       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       6.61474064E-03   2487.79945647    -2.73517540      0.23132053       3.96525946       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       8.37677640E-03   2481.44542497    -2.75034129      0.22847979       3.97599271       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       1.06081836E-02   2471.81673851    -2.77255926      0.22444683       3.99146015       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       1.34339933E-02   2454.73776546    -2.80931051      0.21815048       4.01617576       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       1.70125428E-02   2419.30361325    -2.88021605      0.20698108       4.06182544       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       2.15443469E-02   2331.66567433    -3.03629572      0.18618537       4.15379603       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       2.72833338E-02   2179.83698522    -3.26802793      0.16314037       4.26856627       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       3.45510729E-02   2021.92080884    -3.47962086      0.14862398       4.34951101       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       4.37547938E-02   1870.33835694    -3.67440015      0.13879708       4.40892818       0.00000000       0.00000000       0.00000000       0.00000000      
  0.01800000       5.54102033E-02   1729.46438355    -3.85724342      0.13151625       4.45572887       9.44623048       9.42457726       9.57594944       9.57685754      
  0.01800000       7.01703829E-02   1593.56671737    -4.03694108      0.12595250       4.49327395       9.69457462       9.63923620       9.78726157       9.78805522      
  0.01800000       8.88623816E-02   1468.00971715    -4.21045603      0.12154880       4.52418619       9.93720845       9.83684532       9.97043037       9.97036692      
  0.01800000       1.12533558E-01   1361.51114886    -4.36640674      0.11808234       4.54931777       10.16276582      10.01563646      10.12843692      10.12704115     
  0.01800000       1.42510267E-01   1269.26190435    -4.51041372      0.11511366       4.57143394       10.37358811      10.18202921      10.27379391      10.27200049     
  0.01800000       1.80472177E-01   1181.08041069    -4.65543582      0.11250380       4.59135323       10.58417598      10.34943525      10.41927235      10.41814991     
  0.01800000       2.28546386E-01   1092.17113414    -4.80876971      0.11027410       4.60874047       10.80047937      10.52152037      10.56917131      10.56789089     
  0.01800000       2.89426612E-01   1014.08838303    -4.95282923      0.10835600       4.62398092       11.00812978      10.68293441      10.70946997      10.70609555     
  0.01800000       3.66524124E-01   942.79593750     -5.09303093      0.10668210       4.63750417       11.21589606      10.84432574      10.84685556      10.84109181     
  0.01800000       4.64158883E-01   873.46540768     -5.23785954      0.10519994       4.64965624       11.43846662      11.01635912      10.99135285      10.98259173     
  0.01800000       5.87801607E-01   808.44117179     -5.38299511      0.10390688       4.66039858       11.66992190      11.19615369      11.13725278      11.12305994     
  0.01800000       7.44380301E-01   749.56106651     -5.52402051      0.10275867       4.67005015       11.90613824      11.38223145      11.28436105      11.26106234     
  0.01800000       9.42668455E-01   692.07510083     -5.67137731      0.10172901       4.67879726       12.16453784      11.58444674      11.44127031      11.40610351     
  0.01800000       1.19377664E+00   645.11855177     -5.80145384      0.10079089       4.68684428       12.42771066      11.78583283      11.59502249      11.54206196     
  0.01800000       1.51177507E+00   601.06884127     -5.93173063      0.09993493       4.69425220       12.69952216      11.99244659      11.75238375      11.67620523     
  0.01800000       1.91448198E+00   558.16117357     -6.06722213      0.09915120       4.70109083       13.00017104      12.22741375      11.92965154      11.81650356     
  0.01800000       2.42446202E+00   523.80271178     -6.18402444      0.09841839       4.70753426       13.26032772      12.44504300      12.08658521      11.93786517     
  0.01800000       3.07029063E+00   490.59778171     -6.30402368      0.09771646       4.71375133       13.54276675      12.68651930      12.26168555      12.06533388     
  0.01800000       3.88815518E+00   457.71881705     -6.43038471      0.09705918       4.71961354       13.83950152      12.94930491      12.44927283      12.19609088     
  0.01800000       4.92388263E+00   428.91144145     -6.54885271      0.09644313       4.72514414       14.13504776      13.20452604      12.63348382      12.32035347     
  0.01800000       6.23550734E+00   401.09042289     -6.67064319      0.09585683       4.73044063       14.48835002      13.52134876      12.84690576      12.45886789     
  0.01800000       7.89652287E+00   381.11535896     -6.76454664      0.09528672       4.73562199       14.77198998      13.77515799      13.01599768      12.56725417     
  0.01800000       1.00000000E+01   360.66932357     -6.86553472      0.09471978       4.74080534       15.10965730      14.06245594      13.21231210      12.69099373     
