# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00500000       1.00000000E-03   1874.94032989    -3.31429282      0.20907549       3.49678041       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00500000       1.26638017E-03   1823.08243696    -3.40965453      0.19814656       3.54341292       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00500000       1.60371874E-03   1732.64901073    -3.54175716      0.18841944       3.58713518       8.59246225       8.58333181       8.72847918       8.72135868      
  0.00500000       2.03091762E-03   1653.70755165    -3.66153203      0.18019689       3.62588996       8.77756595       8.75715844       8.91562258       8.91073026      
  0.00500000       2.57191381E-03   1581.35242589    -3.77570432      0.17278829       3.66235643       8.95577595       8.92012244       9.08452887       9.08010083      
  0.00500000       3.25702066E-03   1506.66497045    -3.89364359      0.16617630       3.69624811       9.13835481       9.08343728       9.24972769       9.24476252      
  0.00500000       4.12462638E-03   1422.19847697    -4.02496901      0.16033217       3.72734452       9.34043989       9.25639259       9.41988997       9.41355458      
  0.00500000       5.22334507E-03   1344.41040902    -4.15085117      0.15521966       3.75549284       9.53812011       9.42241988       9.57689615       9.56811465      
  0.00500000       6.61474064E-03   1271.09422614    -4.27423842      0.15064727       3.78146367       9.73231572       9.58391202       9.72379876       9.71262432      
  0.00500000       8.37677640E-03   1198.57480504    -4.40034648      0.14652782       3.80554409       9.92389277       9.74198691       9.86284054       9.84891792      
  0.00500000       1.06081836E-02   1129.78888854    -4.52517763      0.14283940       3.82768930       10.11201976      9.89370473       9.99191461       9.97524419      
  0.00500000       1.34339933E-02   1064.71260066    -4.64865542      0.13952130       3.84810416       10.28908736      10.03773290      10.11293353      10.09446700     
  0.00500000       1.70125428E-02   1001.46600966    -4.77400967      0.13650331       3.86709790       10.47081235      10.18537736      10.23544363      10.21502461     
  0.00500000       2.15443469E-02   941.19094504     -4.89948911      0.13376475       3.88470161       10.65929301      10.33711374      10.36540069      10.34020056     
  0.00500000       2.72833338E-02   881.09107168     -5.03028231      0.13129796       3.90086927       10.85135489      10.48985544      10.49768247      10.46761599     
  0.00500000       3.45510729E-02   823.29227224     -5.16292720      0.12908140       3.91565771       11.03429309      10.63555485      10.62441481      10.58825688     
  0.00500000       4.37547938E-02   769.56279568     -5.29369823      0.12708236       3.92921388       11.22288143      10.78720221      10.75509945      10.71087390     
  0.00500000       5.54102033E-02   718.45981031     -5.42562456      0.12526303       3.94173911       11.42097820      10.94554102      10.89089144      10.83699707     
  0.00500000       7.01703829E-02   669.10841803     -5.56072012      0.12361675       3.95322991       11.62836517      11.10494703      11.02710532      10.96249636     
  0.00500000       8.88623816E-02   622.09513872     -5.69772935      0.12213416       3.96370992       11.85991530      11.27999579      11.17055705      11.09181988     
  0.00500000       1.12533558E-01   582.75356382     -5.82086911      0.12078923       3.97332809       12.07827280      11.45669915      11.31231327      11.21457840     
  0.00500000       1.42510267E-01   548.61668187     -5.93501931      0.11950639       3.98260231       12.28338961      11.62931225      11.44727931      11.33022952     
  0.00500000       1.80472177E-01   512.95235642     -6.06059529      0.11829970       3.99141705       12.53058278      11.83187576      11.60064796      11.45664952     
  0.00500000       2.28546386E-01   479.90921580     -6.18450356      0.11718015       3.99967624       12.81468235      12.07248316      11.78178539      11.59803109     
  0.00500000       2.89426612E-01   448.78810591     -6.30877826      0.11613404       4.00746525       13.06996067      12.28759302      11.94264214      11.72086930     
  0.00500000       3.66524124E-01   422.11647680     -6.42264250      0.11514582       4.01488793       13.31497142      12.50077379      12.09996984      11.83551758     
  0.00500000       4.64158883E-01   396.59161430     -6.53808644      0.11420801       4.02199123       13.63074472      12.78169588      12.30701623      11.97892221     
  0.00500000       5.87801607E-01   374.98114604     -6.64237532      0.11329620       4.02895354       13.93605708      13.04347617      12.48394333      12.10094691     
  0.00500000       7.44380301E-01   352.89998694     -6.75460440      0.11241506       4.03573530       14.30279216      13.36102180      12.71247460      12.24816444     
  0.00500000       9.42668455E-01   338.78867979     -6.83226186      0.11154273       4.04250184       14.57639095      13.58836011      12.87702179      12.35510083     
  0.00500000       1.19377664E+00   324.59594264     -6.91367482      0.11063508       4.04959861       14.87661936      13.85763668      13.05029355      12.46563880     
  0.00500000       1.51177507E+00   309.19679211     -7.00543183      0.10970952       4.05689568       15.21355874      14.15244050      13.24294514      12.59126581     
  0.00500000       1.91448198E+00   293.99090541     -7.10036362      0.10878541       4.06424293       15.62078784      14.50525306      13.45301771      12.73025691     
  0.00500000       2.42446202E+00   279.33243326     -7.19661702      0.10786150       4.07165132       16.02350166      14.85459772      13.64922050      12.86512972     
  0.00500000       3.07029063E+00   263.77088589     -7.30357700      0.10695127       4.07901237       16.48589997      15.25412015      13.85200704      13.01127372     
  0.00500000       3.88815518E+00   248.51385423     -7.41424293      0.10607168       4.08618538       17.02291310      15.71305516      14.05560952      13.16383550     
  0.00500000       4.92388263E+00   238.28515681     -7.49457082      0.10518458       4.09348004       17.47817490      16.09318116      14.19443669      13.27804462     
  0.00500000       6.23550734E+00   226.80110408     -7.58784310      0.10428173       4.10096776       18.07612124      16.58343875      14.34146074      13.40900568     
  0.00500000       7.89652287E+00   214.17691306     -7.69478927      0.10339084       4.10842010       18.79683775      17.16821086      14.49647429      13.55455998     
  0.00500000       1.00000000E+01   200.34531482     -7.81796642      0.10253812       4.11561357       19.58867191      17.80915906      14.66604107      13.71505518     
