# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05800000       1.00000000E-03   2978.24211056    -1.51618215      0.65678273       3.56699900       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.26638017E-03   2978.24211056    -1.53020403      0.64624572       3.58104752       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.60371874E-03   2978.31068791    -1.54049535      0.63862061       3.59135670       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       2.03091762E-03   2978.37926684    -1.55416013      0.62861499       3.60507315       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       2.57191381E-03   2978.51642943    -1.57664607      0.61248528       3.62765109       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       3.25702066E-03   2978.85936355    -1.62237823      0.58093997       3.67357997       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       4.12462638E-03   2978.51642943    -1.74339119      0.50551197       3.79438019       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       5.22334507E-03   2979.81978914    -1.88089348      0.43112650       3.93263515       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       6.61474064E-03   2976.46311278    -1.99667552      0.37816736       4.04647695       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       8.37677640E-03   2966.77759554    -2.10129783      0.33745274       4.14541713       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.06081836E-02   2956.39646353    -2.19686878      0.30441494       4.23491221       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.34339933E-02   2945.65448634    -2.28614626      0.27668424       4.31787441       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.70125428E-02   2933.18681148    -2.37193321      0.25279628       4.39630172       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       2.15443469E-02   2914.84076486    -2.45804457      0.23183124       4.47150034       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       2.72833338E-02   2899.49856162    -2.53889041      0.21346906       4.54317391       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       3.45510729E-02   2872.54806949    -2.62453245      0.19707365       4.61258778       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       4.37547938E-02   2838.89668933    -2.71170115      0.18250426       4.67929905       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       5.54102033E-02   2805.98092084    -2.79627634      0.16948049       4.74360539       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       7.01703829E-02   2763.40838614    -2.88497778      0.15777778       4.80575283       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       8.88623816E-02   2714.07193877    -2.97593895      0.14730250       4.86542462       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.12533558E-01   2656.16215013    -3.07049949      0.13793422       4.92249984       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.42510267E-01   2588.77199216    -3.16950467      0.12956707       4.97685371       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       1.80472177E-01   2509.31255494    -3.27530119      0.12208326       5.02853004       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       2.28546386E-01   2421.55789802    -3.38523795      0.11550839       5.07661530       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       2.89426612E-01   2314.60499844    -3.50782874      0.10978607       5.12074779       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       3.66524124E-01   2201.06670821    -3.63466432      0.10491118       5.16019871       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       4.64158883E-01   2091.18721461    -3.75913988      0.10071005       5.19569663       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       5.87801607E-01   1969.63174306    -3.89494429      0.09709073       5.22748680       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       7.44380301E-01   1845.22478787    -4.03625959      0.09401446       5.25545297       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05800000       9.42668455E-01   1727.00283911    -4.17567802      0.09141189       5.27983716       10.26259637      10.21785690      10.35501332      10.35361261     
  0.05800000       1.19377664E+00   1613.62126732    -4.31525688      0.08916444       5.30145951       10.44815801      10.36845511      10.49826805      10.49829660     
  0.05800000       1.51177507E+00   1507.94034267    -4.45221798      0.08720855       5.32072446       10.64174369      10.52174943      10.64065850      10.64241706     
  0.05800000       1.91448198E+00   1417.60052554    -4.57710230      0.08546129       5.33830335       10.82842916      10.66938979      10.77560106      10.77940664     
  0.05800000       2.42446202E+00   1312.79592579    -4.72659294      0.08389410       5.35437946       11.04722111      10.83948629      10.92597039      10.93210963     
  0.05800000       3.07029063E+00   1223.85722924    -4.86269708      0.08253052       5.36861315       11.25490599      11.00051818      11.06551297      11.07309842     
  0.05800000       3.88815518E+00   1143.54656580    -4.99328886      0.08133400       5.38129803       11.45672903      11.15688260      11.19629865      11.20414365     
  0.05800000       4.92388263E+00   1071.60970847    -5.11767909      0.08026305       5.39281095       11.64529668      11.30329228      11.31730417      11.32432270     
  0.05800000       6.23550734E+00   1005.99654794    -5.23802276      0.07928965       5.40340923       11.84092226      11.45608901      11.43947431      11.44326432     
  0.05800000       7.89652287E+00   950.16878857     -5.34706119      0.07839455       5.41327047       12.02427318      11.59913374      11.55233145      11.55186193     
  0.05800000       1.00000000E+01   899.74986113     -5.45139786      0.07753107       5.42289064       12.20442912      11.73973141      11.66306335      11.65808555     
