# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00400000       1.00000000E-03   1692.58907953    -3.54117917      0.19757568       3.44900878       10.78077780      10.48041478      11.50644394      11.24068780      10.28316831     
  0.00400000       1.26638017E-03   1631.79667616    -3.64470778      0.18868392       3.48900645       11.05216370      10.72996236      11.83947988      11.55060532      10.51998087     
  0.00400000       1.60371874E-03   1561.66838931    -3.75892351      0.18063126       3.52689069       11.35441032      11.00844480      12.21062038      11.89458330      10.78473933     
  0.00400000       2.03091762E-03   1486.33402369    -3.87981813      0.17349461       3.56190260       11.68554232      11.31451205      12.61708870      12.26936864      11.07664505     
  0.00400000       2.57191381E-03   1410.60594087    -4.00288409      0.16717588       3.59412708       12.03824647      11.64319076      13.04068854      12.66080557      11.39257585     
  0.00400000       3.25702066E-03   1334.80637166    -4.12836913      0.16158946       3.62365034       12.41753919      11.99957998      13.48143856      13.06968341      11.73824256     
  0.00400000       4.12462638E-03   1265.45906544    -4.24818870      0.15661841       3.65079074       12.78864366      12.35186492      13.89495237      13.45705877      12.08371992     
  0.00400000       5.22334507E-03   1197.89061686    -4.36892495      0.15210051       3.67621381       13.16735113      12.71510334      14.29886798      13.83999814      12.44426044     
  0.00400000       6.61474064E-03   1131.55936827    -4.49150690      0.14802280       3.69981890       13.55882605      13.09286163      14.69504557      14.23102771      12.82258564     
  0.00400000       8.37677640E-03   1067.61786395    -4.61435112      0.14435229       3.72162869       13.93848817      13.46112199      15.06596130      14.61635156      13.19524590     
  0.00400000       1.06081836E-02   1005.91822821    -4.73801280      0.14102619       3.74187621       14.33531374      13.84646743      15.45200933      15.02339045      13.58814502     
  0.00400000       1.34339933E-02   946.96762981     -4.86170624      0.13800856       3.76066286       14.71892258      14.21651194      15.83668665      15.44181764      13.96702783     
  0.00400000       1.70125428E-02   888.14116296     -4.99048539      0.13527784       3.77802144       15.12356111      14.60215911      16.26633988      15.90477217      14.36099949     
  0.00400000       2.15443469E-02   832.74739407     -5.11838451      0.13280811       3.79402603       15.50481430      14.96416041      16.68252159      16.35957076      14.73054385     
  0.00400000       2.72833338E-02   779.72054908     -5.24734081      0.13058147       3.80871169       15.91625093      15.35578766      17.14656359      16.85398768      15.13193826     
  0.00400000       3.45510729E-02   729.61969568     -5.37634004      0.12855030       3.82232857       16.35989954      15.77764438      17.66472605      17.39728270      15.56590297     
  0.00400000       4.37547938E-02   680.09427064     -5.51098665      0.12670848       3.83486341       16.83436454      16.22959460      18.22199764      17.98420852      16.02914312     
  0.00400000       5.54102033E-02   632.19649688     -5.64928946      0.12505070       3.84630230       17.36753232      16.74075313      18.84921066      18.64392007      16.54943948     
  0.00400000       7.01703829E-02   589.90834173     -5.77994787      0.12356314       3.85669659       17.94783744      17.30143031      19.53463673      19.34776049      17.12072733     
