# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00200000       1.00000000E-03   1222.89413177    -4.19572320      0.17815133       3.23786838       12.61761544      12.17552951      13.77887763      13.33295651      11.90004332     
  0.00200000       1.26638017E-03   1165.85170523    -4.30874350      0.17209348       3.26791616       12.96821495      12.50924624      14.17321137      13.69719493      12.22768267     
  0.00200000       1.60371874E-03   1107.51280853    -4.42601728      0.16661924       3.29599535       13.34931664      12.87401071      14.58860586      14.08656219      12.58907842     
  0.00200000       2.03091762E-03   1053.89844129    -4.53857024      0.16163999       3.32234876       13.71786938      13.23019112      14.96959463      14.45590696      12.94616963     
  0.00200000       2.57191381E-03   998.64168417     -4.65696758      0.15708389       3.34718266       14.11940177      13.62128841      15.36291581      14.85216924      13.34228973     
  0.00200000       3.25702066E-03   944.66631617     -4.77659741      0.15296067       3.37028630       14.49585067      13.98888698      15.71948127      15.23675297      13.71717220     
  0.00200000       4.12462638E-03   892.36529053     -4.89693742      0.14924011       3.39167511       14.88063201      14.36382073      16.08376597      15.63584335      14.10037253     
  0.00200000       5.22334507E-03   848.30672220     -5.00522687      0.14578274       3.41203212       15.21886544      14.69164722      16.41386980      16.00864714      14.43710819     
  0.00200000       6.61474064E-03   801.96734861     -5.12214475      0.14257706       3.43134651       15.58993258      15.04993383      16.79019334      16.43282055      14.80627108     
  0.00200000       8.37677640E-03   754.80790687     -5.24558016      0.13962572       3.44951444       15.99001568      15.43438710      17.21284970      16.90132473      15.20237379     
  0.00200000       1.06081836E-02   708.12414233     -5.37328123      0.13695136       3.46631194       16.42864610      15.85464179      17.69696846      17.42619566      15.63455700     
  0.00200000       1.34339933E-02   661.15969363     -5.50784677      0.13455522       3.48164396       16.92283829      16.32825238      18.25762267      18.02721913      16.12025712     
  0.00200000       1.70125428E-02   615.37456488     -5.64637876      0.13242544       3.49550199       17.46878912      16.85310198      18.88291464      18.69238669      16.65956468     
  0.00200000       2.15443469E-02   578.68756341     -5.76590652      0.13049266       3.50827251       17.97968799      17.34529159      19.47586903      19.31891549      17.16878377     
  0.00200000       2.72833338E-02   545.71305828     -5.88014016      0.12865898       3.52056465       18.49460693      17.84360483      20.08305726      19.94866608      17.68156148     
  0.00200000       3.45510729E-02   512.40641509     -6.00122833      0.12693711       3.53226744       19.07629371      18.41029903      20.76102662      20.64427417      18.26077170     
  0.00200000       4.37547938E-02   481.21757244     -6.12132575      0.12533942       3.54326915       19.70872010      19.02799968      21.49208393      21.39792891      18.89414711     
  0.00200000       5.54102033E-02   452.36949235     -6.23915203      0.12384318       3.55370034       20.40123791      19.70958936      22.28690592      22.19643712      19.57897245     
  0.00200000       7.01703829E-02   427.66094085     -6.34687921      0.12240349       3.56385679       21.06994375      20.36916897      23.05300876      22.96327441      20.24141059     
  0.00200000       8.88623816E-02   402.21090828     -6.46324329      0.12103131       3.57364895       21.90852038      21.19736655      24.00497166      23.91468161      21.06831624     
  0.00200000       1.12533558E-01   383.34369235     -6.55637669      0.11969131       3.58331903       22.56626157      21.84941464      24.73814156      24.64800052      21.71503884     
  0.00200000       1.42510267E-01   363.91859311     -6.65637013      0.11836545       3.59299441       23.40796597      22.68523897      25.65802844      25.55779781      22.54476489     
  0.00200000       1.80472177E-01   346.26560429     -6.75226631      0.11707975       3.60248077       24.29793389      23.56794737      26.62435818      26.53275997      23.41509996     
  0.00200000       2.28546386E-01   332.90766540     -6.83032680      0.11577672       3.61220187       25.11593739      24.38578894      27.50253759      27.37319504      24.23478381     
  0.00200000       2.89426612E-01   318.20359238     -6.91886436      0.11444278       3.62226758       26.02496006      25.28919251      28.46798925      28.35377442      25.14047658     
  0.00200000       3.66524124E-01   302.43897811     -7.01729604      0.11311134       3.63243192       27.05002611      26.31174976      29.54084110      29.40124583      26.15772112     
  0.00200000       4.64158883E-01   288.07936591     -7.11177616      0.11181951       3.64240952       28.04711926      27.30314748      30.58919576      30.44568477      27.15713633     
  0.00200000       5.87801607E-01   273.26982558     -7.21340016      0.11054579       3.65235996       29.25204536      28.50453956      31.84161713      31.68527995      28.37627773     
  0.00200000       7.44380301E-01   257.56009946     -7.32599540      0.10931213       3.66210773       30.76510428      30.01592270      33.41624540      33.20595880      29.91177896     
  0.00200000       9.42668455E-01   244.71002658     -7.42435051      0.10813070       3.67154646       32.18733887      31.43525193      34.93733175      34.59789303      31.34474314     
  0.00200000       1.19377664E+00   233.84816866     -7.51288592      0.10693374       3.68121492       33.52487804      32.76572332      36.39048517      35.89653475      32.67614116     
  0.00200000       1.51177507E+00   221.76933848     -7.61477636      0.10573929       3.69097152       35.06995237      34.29991125      38.07889419      37.42421726      34.20898531     
  0.00200000       1.91448198E+00   208.72421315     -7.72958630      0.10458866       3.70047506       36.81554016      36.03642942      40.01124949      39.18573682      35.94287235     
