# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00100000       1.00000000E-03   865.42799351     -4.81854079      0.17365881       2.95902313       12.93415356      14.55252030      12.91716380      11.26146000     
  0.00100000       1.26638017E-03   829.69605935     -4.91881960      0.16833265       2.98607805       13.18913564      14.83542380      13.11636064      11.54905041     
  0.00100000       1.60371874E-03   791.89359273     -5.02588386      0.16336695       3.01208774       13.44907071      15.13094296      13.31887827      11.87695681     
  0.00100000       2.03091762E-03   749.86563713     -5.14501282      0.15884219       3.03648459       13.71969416      15.45450550      13.53707055      12.26517514     
  0.00100000       2.57191381E-03   708.16856041     -5.26703327      0.15475566       3.05912220       13.99227064      15.78947849      13.76451254      12.65914423     
  0.00100000       3.25702066E-03   669.57290720     -5.38547139      0.15104341       3.08021235       14.26315841      16.12753498      13.99368621      13.02543327     
  0.00100000       4.12462638E-03   631.32207116     -5.50738911      0.14764810       3.09995943       14.53788706      16.49229889      14.23208950      13.40623648     
  0.00100000       5.22334507E-03   594.83556078     -5.62911347      0.14456944       3.11826280       14.80623257      16.87585693      14.47224092      13.79343468     
  0.00100000       6.61474064E-03   565.04774105     -5.73590495      0.14167681       3.13581724       15.03300600      17.23256525      14.69044942      14.14049812     
  0.00100000       8.37677640E-03   534.56688534     -5.84907425      0.13896059       3.15263154       15.25622285      17.61862730      14.91752092      14.49963227     
  0.00100000       1.06081836E-02   503.75350709     -5.96813753      0.13643706       3.16855040       15.49774255      18.04923301      15.17305489      14.87628408     
  0.00100000       1.34339933E-02   475.31987199     -6.08417855      0.13408046       3.18368382       15.77652187      18.48165135      15.45479298      15.29301905     
  0.00100000       1.70125428E-02   447.83871629     -6.20196113      0.13188460       3.19802625       15.96699258      18.98346403      15.65387271      15.71153975     
  0.00100000       2.15443469E-02   425.11567308     -6.30634546      0.12978918       3.21193784       16.18814781      19.46255507      15.87588068      16.12408498     
  0.00100000       2.72833338E-02   402.51025340     -6.41478244      0.12778669       3.22544345       16.34973935      19.98293066      16.06633039      16.56389771     
  0.00100000       3.45510729E-02   385.91578253     -6.50142185      0.12581440       3.23895396       16.46012585      20.40676761      16.15884957      16.91554349     
  0.00100000       4.37547938E-02   369.04705714     -6.59279962      0.12384143       3.25268274       16.55440122      20.90299377      16.28957271      17.31498057     
  0.00100000       5.54102033E-02   351.38956346     -6.69166967      0.12190148       3.26639663       16.68192287      21.51974410      16.41928958      17.78618561     
  0.00100000       7.01703829E-02   338.06217823     -6.77255577      0.11999113       3.28011613       16.77720552      21.97141458      16.50262097      18.12179839     
  0.00100000       8.88623816E-02   324.07038190     -6.86002714      0.11806652       3.29416106       16.86397030      22.53142889      16.58948877      18.52795835     
  0.00100000       1.12533558E-01   309.42394319     -6.95448344      0.11616531       3.30826162       16.95292399      23.18120608      16.65713362      18.98085806     
  0.00100000       1.42510267E-01   295.12536590     -7.05056180      0.11432382       3.32214153       17.03684818      23.82996357      16.71195359      19.41611642     
  0.00100000       1.80472177E-01   281.63817729     -7.14549695      0.11253677       3.33582577       17.11599230      24.54197329      16.75836631      19.88310033     
  0.00100000       2.28546386E-01   267.22079415     -7.25026428      0.11080247       3.34931538       17.24232359      25.42045634      16.91359881      20.44571541     
  0.00100000       2.89426612E-01   252.19008970     -7.36387453      0.10915377       3.36233692       17.45431597      26.53727397      17.18542113      21.14857410     
  0.00100000       3.66524124E-01   241.54334778     -7.45159319      0.10755800       3.37512903       17.66776340      27.48025556      17.44340302      21.74313141     
  0.00100000       4.64158883E-01   230.54403979     -7.54551782      0.10596379       3.38809953       17.91398792      28.52399545      17.73984466      22.40601906     
  0.00100000       5.87801607E-01   218.50963891     -7.65146507      0.10441299       3.40090535       18.19131314      29.70133620      18.07724999      23.15833745     
  0.00100000       7.44380301E-01   205.57878638     -7.76977792      0.10294057       3.41324131       18.49069500      30.98339459      18.45202925      23.98097060     
