# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00800000       1.00000000E-03   2208.65372915    -2.89993239      0.24277277       3.57110446       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       1.26638017E-03   2157.95948515    -2.99610494      0.22766185       3.62692596       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       1.60371874E-03   2099.53684540    -3.09697037      0.21414240       3.68009977       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       2.03091762E-03   2038.67112883    -3.19859804      0.20204111       3.73062711       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       2.57191381E-03   1970.35294067    -3.30565999      0.19120756       3.77849483       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       3.25702066E-03   1895.29306865    -3.41780850      0.18162029       3.82317792       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       4.12462638E-03   1824.00065530    -3.52644199      0.17304375       3.86519418       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       5.22334507E-03   1734.04239672    -3.65325261      0.16545648       3.90413887       10.23201753      11.22642357      10.00276094      9.25315663      
  0.00800000       6.61474064E-03   1646.78132483    -3.77813369      0.15888800       3.93932400       10.53763311      11.57512777      10.32501801      9.44867492      
  0.00800000       8.37677640E-03   1566.89355529    -3.89693501      0.15306905       3.97173135       10.81804607      11.90322988      10.62872152      9.63890792      
  0.00800000       1.06081836E-02   1488.69339102    -4.01627255      0.14780572       4.00212355       11.09618720      12.23767817      10.92627959      9.84104621      
  0.00800000       1.34339933E-02   1384.15498115    -4.16948443      0.14332518       4.02886038       11.44969521      12.67931083      11.30669802      10.12940813     
  0.00800000       1.70125428E-02   1307.18261554    -4.29311616      0.13938014       4.05310305       11.73997000      13.04663471      11.59284564      10.42405751     
  0.00800000       2.15443469E-02   1228.37734675    -4.42334992      0.13586150       4.07531254       12.02641641      13.41518852      11.85907237      10.77458808     
  0.00800000       2.72833338E-02   1154.04251823    -4.55205995      0.13272780       4.09558087       12.30332322      13.77239455      12.10460344      11.16801141     
  0.00800000       3.45510729E-02   1082.75455905    -4.68144461      0.12991266       4.11420214       12.56376966      14.12942251      12.33835228      11.54603070     
  0.00800000       4.37547938E-02   1015.42501984    -4.81016581      0.12736801       4.13138415       12.81435553      14.47704632      12.56843981      11.88945447     
  0.00800000       5.54102033E-02   952.77013792     -4.93657384      0.12507247       4.14718093       13.07876162      14.85947178      12.81857237      12.23234055     
  0.00800000       7.01703829E-02   890.93450889     -5.06774299      0.12298846       4.16177597       13.35242308      15.27148800      13.08764216      12.58392945     
  0.00800000       8.88623816E-02   827.72591297     -5.20888216      0.12112245       4.17505552       13.62332422      15.68787074      13.35377595      12.94402131     
  0.00800000       1.12533558E-01   769.71046964     -5.34706149      0.11946732       4.18700653       13.86606197      16.11288033      13.59146727      13.30007752     
  0.00800000       1.42510267E-01   715.91291586     -5.48384040      0.11797551       4.19792053       14.09634612      16.54926164      13.81942840      13.65498870     
  0.00800000       1.80472177E-01   668.09366829     -5.61391074      0.11662861       4.20789433       14.29688928      16.97206959      14.00824575      13.99246792     
  0.00800000       2.28546386E-01   623.35871217     -5.74358249      0.11539100       4.21716071       14.47002475      17.42195691      14.16817072      14.34126675     
  0.00800000       2.89426612E-01   581.94064289     -5.87162349      0.11425364       4.22576437       14.61131643      17.90904178      14.31744666      14.70122776     
  0.00800000       3.66524124E-01   543.68009319     -5.99785686      0.11319289       4.23386611       14.76468542      18.40847432      14.47310070      15.07353527     
  0.00800000       4.64158883E-01   510.18835374     -6.11601858      0.11219220       4.24157904       14.89946189      18.90773378      14.59690537      15.43686257     
  0.00800000       5.87801607E-01   477.95859515     -6.23669043      0.11125183       4.24889003       15.00376228      19.48096413      14.74598843      15.84758756     
  0.00800000       7.44380301E-01   447.14174722     -6.35936266      0.11037205       4.25578611       15.10524478      19.99245594      14.88397204      16.19880100     
  0.00800000       9.42668455E-01   420.13260148     -6.47419354      0.10953386       4.26240748       15.21755748      20.55067459      15.00063696      16.58463483     
  0.00800000       1.19377664E+00   394.42610589     -6.59023966      0.10873706       4.26874906       15.35446481      21.19946882      15.19593843      17.02282823     
  0.00800000       1.51177507E+00   372.48844836     -6.69585245      0.10796246       4.27495870       15.44843365      21.86929352      15.34779052      17.44726975     
  0.00800000       1.91448198E+00   350.14797977     -6.80937044      0.10721223       4.28101557       15.59290192      22.60874660      15.50768029      17.92100923     
  0.00800000       2.42446202E+00   336.54837376     -6.88431439      0.10645823       4.28714572       15.70561967      23.13685272      15.67645375      18.24463073     
  0.00800000       3.07029063E+00   321.52999307     -6.97001598      0.10567463       4.29356279       15.84363363      23.82882084      15.84329290      18.63685463     
  0.00800000       3.88815518E+00   305.22461814     -7.06696810      0.10488294       4.30009455       16.05305355      24.52662972      16.04515556      19.09142508     
  0.00800000       4.92388263E+00   290.40757025     -7.15995269      0.10409691       4.30662858       16.23957721      25.32300170      16.24041177      19.57065008     
  0.00800000       6.23550734E+00   275.44145402     -7.25847252      0.10330676       4.31324676       16.49108585      26.16347116      16.44930913      20.08767399     
  0.00800000       7.89652287E+00   259.38714316     -7.36933910      0.10253305       4.31977650       16.79310902      27.14183731      16.70596376      20.69966792     
  0.00800000       1.00000000E+01   245.76735609     -7.46938184      0.10178784       4.32611245       17.08335331      28.11956985      16.98819614      21.31048821     
