# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00400000       1.00000000E-03   1692.58907953    -3.54117917      0.19757568       3.44900878       9.83328506       10.87566098      9.66718612       8.92560894      
  0.00400000       1.26638017E-03   1631.79667616    -3.64470778      0.18868392       3.48900645       10.10313116      11.16909434      9.94454906       9.10205032      
  0.00400000       1.60371874E-03   1561.66838931    -3.75892351      0.18063126       3.52689069       10.39145627      11.48810268      10.25463153      9.28931687      
  0.00400000       2.03091762E-03   1486.33402369    -3.87981813      0.17349461       3.56190260       10.69339277      11.83031324      10.58642489      9.48410458      
  0.00400000       2.57191381E-03   1410.60594087    -4.00288409      0.16717588       3.59412708       10.99822222      12.18429327      10.91738779      9.69007148      
  0.00400000       3.25702066E-03   1334.80637166    -4.12836913      0.16158946       3.62365034       11.30705265      12.55584807      11.24987750      9.91938878      
  0.00400000       4.12462638E-03   1265.45906544    -4.24818870      0.15661841       3.65079074       11.59865329      12.91048935      11.54759854      10.16438115     
  0.00400000       5.22334507E-03   1197.89061686    -4.36892495      0.15210051       3.67621381       11.88544634      13.26270814      11.82743607      10.43875759     
  0.00400000       6.61474064E-03   1131.55936827    -4.49150690      0.14802280       3.69981890       12.17159076      13.61774513      12.09728949      10.76436867     
  0.00400000       8.37677640E-03   1067.61786395    -4.61435112      0.14435229       3.72162869       12.44264196      13.95569847      12.33185202      11.12024618     
  0.00400000       1.06081836E-02   1005.91822821    -4.73801280      0.14102619       3.74187621       12.72564051      14.30938051      12.56445678      11.49781577     
  0.00400000       1.34339933E-02   946.96762981     -4.86170624      0.13800856       3.76066286       12.99567711      14.66111092      12.79702125      11.85911009     
  0.00400000       1.70125428E-02   888.14116296     -4.99048539      0.13527784       3.77802144       13.28063989      15.04355320      13.05341081      12.23491639     
  0.00400000       2.15443469E-02   832.74739407     -5.11838451      0.13280811       3.79402603       13.53295204      15.39325360      13.27804586      12.60110530     
  0.00400000       2.72833338E-02   779.72054908     -5.24734081      0.13058147       3.80871169       13.78929421      15.76246670      13.51602301      12.95678163     
  0.00400000       3.45510729E-02   729.61969568     -5.37634004      0.12855030       3.82232857       14.04879634      16.15830975      13.76563625      13.30793666     
  0.00400000       4.37547938E-02   680.09427064     -5.51098665      0.12670848       3.83486341       14.31464898      16.57381786      14.01934870      13.66884113     
  0.00400000       5.54102033E-02   632.19649688     -5.64928946      0.12505070       3.84630230       14.55925293      17.02304952      14.24985620      14.04824036     
  0.00400000       7.01703829E-02   589.90834173     -5.77994787      0.12356314       3.85669659       14.76427208      17.48815903      14.46306338      14.42564151     
  0.00400000       8.88623816E-02   555.92552344     -5.89293719      0.12215905       3.86662323       14.94018501      17.90916139      14.66100319      14.76675180     
  0.00400000       1.12533558E-01   521.13079995     -6.01469243      0.12083341       3.87610020       15.12522521      18.37440798      14.81290287      15.13465529     
  0.00400000       1.42510267E-01   487.85574761     -6.13821061      0.11960196       3.88499788       15.31613271      18.90096567      14.99959806      15.55173863     
  0.00400000       1.80472177E-01   456.54044141     -6.26189043      0.11844748       3.89342264       15.47803466      19.47438633      15.16892358      15.98286168     
  0.00400000       2.28546386E-01   429.08191090     -6.37765353      0.11736241       3.90141635       15.54802994      19.94790751      15.26375919      16.33350180     
  0.00400000       2.89426612E-01   402.72699217     -6.49540928      0.11633253       3.90907200       15.67456251      20.59145882      15.40023254      16.80077536     
  0.00400000       3.66524124E-01   381.45645781     -6.59712785      0.11534032       3.91651201       15.73954630      21.13830252      15.48724744      17.18328790     
  0.00400000       4.64158883E-01   359.94001714     -6.70528759      0.11437074       3.92384441       15.83079979      21.85058877      15.63273265      17.66358964     
  0.00400000       5.87801607E-01   343.05347612     -6.79595918      0.11342998       3.93101857       15.89423862      22.44113987      15.73771098      18.04691976     
  0.00400000       7.44380301E-01   329.23843966     -6.87481230      0.11246088       3.93847148       16.00642919      23.02524658      15.85288299      18.42218525     
  0.00400000       9.42668455E-01   314.16655520     -6.96387890      0.11147181       3.94614430       16.10534408      23.69269433      15.99108737      18.83625586     
  0.00400000       1.19377664E+00   298.44610521     -7.06080181      0.11048286       3.95388448       16.26513452      24.50026539      16.20101415      19.34335362     
  0.00400000       1.51177507E+00   284.14787646     -7.15385100      0.10949735       3.96166707       16.40796078      25.32864843      16.37573329      19.86131141     
  0.00400000       1.91448198E+00   268.75312289     -7.25840076      0.10852150       3.96944267       16.65548611      26.20505225      16.57301832      20.41015472     
  0.00400000       2.42446202E+00   252.69575885     -7.37300704      0.10757741       3.97703208       16.96263780      27.22094120      16.82793763      21.04513665     
  0.00400000       3.07029063E+00   241.78845337     -7.45723461      0.10664524       3.98459125       17.18976606      28.05827834      17.06487465      21.56422602     
  0.00400000       3.88815518E+00   230.75672092     -7.54619489      0.10568652       3.99243505       17.44850449      29.05097916      17.36566929      22.17275426     
  0.00400000       4.92388263E+00   218.59551151     -7.64815748      0.10473030       4.00032951       17.75389120      30.26276383      17.74320641      22.91114706     
  0.00400000       6.23550734E+00   205.42121811     -7.76386586      0.10380210       4.00806193       18.09332148      31.64596100      18.17361391      23.75255610     
