# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00700000       1.00000000E-03   2116.87905496    -3.01454037      0.23161229       3.55399170       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       1.26638017E-03   2061.12408954    -3.11380327      0.21792837       3.60688747       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       1.60371874E-03   2000.88806489    -3.21573235      0.20564580       3.65727414       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       2.03091762E-03   1929.37076406    -3.32639207      0.19471697       3.70470700       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       2.57191381E-03   1862.91599430    -3.43174779      0.18499247       3.74920488       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       3.25702066E-03   1792.24614026    -3.54124167      0.17620445       3.79147952       10.02564602      9.91239734       10.05382983      9.47884627       9.18878062       10.66590461      10.91580028      9.82311083       9.67997144       9.51083342       9.35623719      
  0.00700000       4.12462638E-03   1695.09650241    -3.67647753      0.16858087       3.82989782       10.37660359      10.24267381      10.34829940      9.74866277       9.43702045       10.99528484      11.31081663      10.16385122      10.01362381      9.78998727       9.61607588      
  0.00700000       5.22334507E-03   1614.52915168    -3.79604971      0.16192482       3.86488763       10.67326335      10.52109313      10.62707202      10.01840183      9.66196812       11.28340208      11.65309043      10.53281354      10.30379146      10.03498096      9.88027680      
  0.00700000       6.61474064E-03   1539.44060441    -3.91131260      0.15596993       3.89743226       10.94554728      10.77673405      10.92155154      10.31727921      9.88444064       11.56199328      11.98200396      10.97262842      10.57113645      10.26977520      10.18524226     
  0.00700000       8.37677640E-03   1451.26791279    -4.04395714      0.15064468       3.92760651       11.25445884      11.06430645      11.29819213      10.70889788      10.15213742      11.89695458      12.38341321      11.57245129      10.88207083      10.54618818      10.60863467     
  0.00700000       1.06081836E-02   1362.35165624    -4.18036260      0.14610474       3.95418458       11.58052806      11.36556579      11.72548032      11.15814645      10.46003382      12.26053187      12.84041274      12.22213406      11.21173866      10.85359288      11.10711391     
  0.00700000       1.34339933E-02   1285.68824904    -4.30551552      0.14203797       3.97870461       11.86536034      11.62829801      12.12401905      11.57986649      10.75979655      12.58841305      13.27337991      12.77278479      11.49379857      11.14110274      11.57016837     
  0.00700000       1.70125428E-02   1206.94307821    -4.43771429      0.13842268       4.00109920       12.14857300      11.88663105      12.52168752      11.99969210      11.06807920      12.91226383      13.71714876      13.29460093      11.76574967      11.43188980      12.01692280     
  0.00700000       2.15443469E-02   1134.88876197    -4.56505894      0.13520691       4.02151599       12.44887258      12.15706319      12.89287805      12.37939645      11.36219959      13.23462429      14.17010448      13.77068303      12.03715797      11.71563361      12.41322669     
  0.00700000       2.72833338E-02   1066.95047788    -4.69112724      0.13231014       4.04032734       12.72797971      12.40572073      13.24130224      12.73203748      11.63768093      13.54462523      14.61159008      14.21652968      12.28833368      11.97990807      12.77678244     
  0.00700000       3.45510729E-02   1000.53152821    -4.82018635      0.12968082       4.05776190       12.99880606      12.64332391      13.59010484      13.08339407      11.90705106      13.86253498      15.06838759      14.68646727      12.53273242      12.23670909      13.14316931     
  0.00700000       4.37547938E-02   938.97273326     -4.94657619      0.12730577       4.07381705       13.30287619      12.90571960      13.94433421      13.43011479      12.17909955      14.20936559      15.57092266      15.18173944      12.80242957      12.50279734      13.51607614     
  0.00700000       5.54102033E-02   877.56990526     -5.07881127      0.12515909       4.08858795       13.60483743      13.16193001      14.30502696      13.78101365      12.45806512      14.57113668      16.09240363      15.67073287      13.06895375      12.77116974      13.88828645     
  0.00700000       7.01703829E-02   816.04063819     -5.21851849      0.12323625       4.10203540       13.90348274      13.41251000      14.67374255      14.14072518      12.74501240      14.94614248      16.62871435      16.16142091      13.33287424      13.04178399      14.26353133     
  0.00700000       8.88623816E-02   760.80477082     -5.35250562      0.12151998       4.11421749       14.16561696      13.63245093      15.02941872      14.48736721      13.01711142      15.31735859      17.15961285      16.64900808      13.55839639      13.29068366      14.62790374     
  0.00700000       1.12533558E-01   708.07978312     -5.48842115      0.11996750       4.12538543       14.38627285      13.82592114      15.39535750      14.84077630      13.29283805      15.71671565      17.72108425      17.16693876      13.75763923      13.53187871      15.00319403     
  0.00700000       1.42510267E-01   660.52033630     -5.61943336      0.11855961       4.13563877       14.55975743      13.99171422      15.75951037      15.19360208      13.56400822      16.12120937      18.27906292      17.68386005      13.92906099      13.75957062      15.37807074     
  0.00700000       1.80472177E-01   615.48625731     -5.75157646      0.11727747       4.14508336       14.67696264      14.12492628      16.14140377      15.56342107      13.83642383      16.56482233      18.88313771      18.23495112      14.07198906      13.97114951      15.77512183     
  0.00700000       2.28546386E-01   576.19305297     -5.87496231      0.11609676       4.15387233       14.73259521      14.21695990      16.50423371      15.91427452      14.08605242      17.00723708      19.47885751      18.77118392      14.18971184      14.14959948      16.15705748     
  0.00700000       2.89426612E-01   539.69741813     -5.99696643      0.11498445       4.16223420       14.80423315      14.32903660      16.87737492      16.27691223      14.35252819      17.47109460      20.09742722      19.31615357      14.33005497      14.34597780      16.55386304     
  0.00700000       3.66524124E-01   505.30270384     -6.11932641      0.11393804       4.17017495       14.80972929      14.40527516      17.25572777      16.64703208      14.60546783      17.96760732      20.73872652      19.86762677      14.44409661      14.51650972      16.96291525     
  0.00700000       4.64158883E-01   473.04542944     -6.24140712      0.11295919       4.17766927       14.79582980      14.47426062      17.63481975      17.01971676      14.84695777      18.48664690      21.39231430      20.42135264      14.57672466      14.67197612      17.38003056     
  0.00700000       5.87801607E-01   443.08221293     -6.36214913      0.11204455       4.18473087       14.88717265      14.63221182      18.03969447      17.41762361      15.12338919      19.04908972      22.11005517      21.01705923      14.74377132      14.87749875      17.82106915     
  0.00700000       7.44380301E-01   416.24471516     -6.47748106      0.11117237       4.19151859       14.93771124      14.76081024      18.46741996      17.84214589      15.41427311      19.66594434      22.87175637      21.64375484      14.94950624      15.07738139      18.29831126     
  0.00700000       9.42668455E-01   391.51091148     -6.59040484      0.11034289       4.19802363       15.06919320      14.97312564      18.88491454      18.25958035      15.66853492      20.28251591      23.64296570      22.27148151      15.11982488      15.27923822      18.77305433     
  0.00700000       1.19377664E+00   369.53548381     -6.69711430      0.10953482       4.20440793       15.10377637      15.08533097      19.31139047      18.68150814      15.96030938      21.00109641      24.36881931      22.83729366      15.34527132      15.47040307      19.23138264     
  0.00700000       1.51177507E+00   348.41787713     -6.80556069      0.10875397       4.21062208       15.23664481      15.28534781      19.73610802      19.11020829      16.21794541      21.69195594      25.15596592      23.47027171      15.52801850      15.66393556      19.71545601     
