# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02400000       1.00000000E-03   2718.26535554    -2.12654649      0.39044857       3.63550012       6.92572254       7.32946971       9.38522214       7.14904089       7.42943223       8.26579333       6.48408519       7.09754065       6.52723300       7.18930627       6.52312110       6.91962570       7.20983719       6.53914151       6.57372370       7.35168224       11.42008478      7.44789872       6.62914574       6.45773662       6.81279373       7.98911916       7.76661347       7.49284659       6.56262473       7.24535223       6.57022391       6.68998280       7.75712926      
  0.02400000       1.26638017E-03   2709.93221707    -2.19748947      0.36205025       3.70108963       7.10093283       7.50081769       9.56665277       7.32847666       7.60164296       8.44085630       6.65434259       7.27711876       6.70020332       7.36724914       6.69560971       7.09511159       7.38265026       6.71498978       6.74999197       7.52713800       11.61996489      7.62441294       6.79993308       6.62757771       6.98636091       8.16805615       7.94247511       7.67159478       6.73817475       7.41938281       6.74579614       6.86173396       7.93204192      
  0.02400000       1.60371874E-03   2700.98084152    -2.26393736      0.33760321       3.76181247       7.26473075       7.66066463       9.73770338       7.49673244       7.76241515       8.60451958       6.81295471       7.44542962       6.86170416       7.53402213       6.85660403       7.25916372       7.54407726       6.87953020       6.91501912       7.69133779       11.81086580      7.78972976       6.95911138       6.78574433       7.14843373       8.33599084       8.10714779       7.83927289       6.90243746       7.58207867       6.91004512       7.02190050       8.09563727      
  0.02400000       2.03091762E-03   2691.45951829    -2.31735579      0.31972259       3.80908125       7.39527541       7.78810994       9.87704980       7.63164401       7.89076457       8.73538816       6.93843414       7.58026247       6.98989725       7.66763173       6.98436428       7.38987914       7.67274821       7.01054972       7.04652263       7.82274863       11.97060902      7.92229967       7.08518579       6.91078493       7.27727420       8.47141857       8.23937481       7.97410006       7.03323153       7.71197982       7.04078253       7.14890182       8.22654692      
  0.02400000       2.57191381E-03   2684.37888157    -2.34934499      0.30978735       3.83649864       7.47288778       7.86389081       9.96171649       7.71235259       7.96718791       8.81343550       7.01246368       7.66085656       7.06578790       7.74748421       7.05998415       7.46758050       7.74924495       7.08836420       7.12467952       7.90119485       12.07017493      8.00159720       7.15965900       6.98450103       7.35367647       8.55290326       8.31858229       8.05497412       7.11090716       7.78934125       7.11839274       7.22401212       8.30468231      
  0.02400000       3.25702066E-03   2680.72221846    -2.36458474      0.30523857       3.84934739       7.50968352       7.89978771       10.00224719      7.75073670       8.00341608       8.85047063       7.04742786       7.69917002       7.10170171       7.78544098       7.09576410       7.50441764       7.78549799       7.12525457       7.16174966       7.93844583       12.11839686      8.03928709       7.19485309       7.01930320       7.38985382       8.59174140       8.35624758       8.09347158       7.14773279       7.82603547       7.15517827       7.25952854       8.34177625      
  0.02400000       4.12462638E-03   2678.19915448    -2.37455312      0.30231455       3.85770755       7.53380737       7.92331281       10.02898375      7.77595176       8.02716920       8.87476757       7.07029617       7.72433169       7.12521979       7.81036726       7.11919248       7.52856789       7.80926149       7.14943864       7.18605886       7.96289428       12.15043510      8.06403827       7.21788016       7.04205976       7.41355357       8.61729235       8.38099108       8.11877667       7.17187529       7.85010116       7.17929102       7.28277521       8.36611850      
  0.02400000       5.22334507E-03   2675.19139683    -2.38684667      0.29874044       3.86803778       7.56350403       7.95221986       10.06177497      7.80697786       8.05635624       8.90463116       7.09846910       7.75529357       7.15419863       7.84103804       7.14805685       7.55830047       7.83849435       7.17924224       7.21602069       7.99295634       12.18962218      8.09446257       7.24624309       7.07009564       7.44273729       8.64867467       8.41138625       8.14988197       7.20162974       7.87970107       7.20900747       7.31140558       8.39603899      
  0.02400000       6.61474064E-03   2670.71177121    -2.40561143      0.29333895       3.88388647       7.60894351       7.99635914       10.11179854      7.85444664       8.10092616       8.95025510       7.14159601       7.80266147       7.19858089       7.88796242       7.19225560       7.60379851       7.88318859       7.22490583       7.26193766       8.03890687       12.24929600      8.14095533       7.28965329       7.11301165       7.48739975       8.69660345       8.45780223       8.19742356       7.24722359       7.92495313       7.25453956       7.35522256       8.44175338      
  0.02400000       8.37677640E-03   2663.76442738    -2.43786268      0.28411601       3.91163442       7.68754986       8.07239854       10.19731586      7.93640929       8.17768788       9.02887453       7.21642546       7.88445249       7.27559671       7.96901052       7.26892499       7.68251684       7.96038620       7.30414648       7.34164163       8.11814731       12.35027533      8.22104777       7.36492084       7.18748726       7.56474004       8.77893208       8.53761224       8.27928709       7.32636423       8.00306573       7.33356730       7.43116077       8.52052060      
