# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04300000       1.00000000E-03   2898.33923358    -1.74099843      0.53534595       3.61461394       6.06095769       6.38891529       8.31941714       6.25084064       6.48662301       7.33414253       5.66316167       6.20837469       5.70169045       6.29006740       5.69558411       6.06349009       6.31264594       5.70860990       5.74310932       6.42663810       10.12091102      6.50418306       5.79862595       5.63910027       5.96716681       7.00622081       6.79986642       6.54254391       5.73349552       6.33835650       5.73953007       5.85473413       6.82143586      
  0.04300000       1.26638017E-03   2897.15490170    -1.77398208      0.51580768       3.64690761       6.14310310       6.47209790       8.40104318       6.33337002       6.56967432       7.41706690       5.74494570       6.29078014       5.78376911       6.37257738       5.77751914       6.14543497       6.39491923       5.79103005       5.82560976       6.50937964       10.20227724      6.58722583       5.88035613       5.72086805       6.04898848       7.08914477       6.88278086       6.62548459       5.81578716       6.42081276       5.82191521       5.93652460       6.90430962      
  0.04300000       1.60371874E-03   2896.59629657    -1.79013274      0.50649844       3.66272694       6.18333762       6.51274461       8.44101282       6.37381025       6.61026559       7.45764833       5.78498281       6.33116688       5.82397083       6.41299558       5.81764565       6.18557757       6.43517046       5.83142385       5.86604261       6.54986326       10.24219129      6.62785223       5.92036650       5.76089494       6.08906000       7.12971729       6.92332862       6.66607933       5.85611549       6.46115696       5.86228975       5.97657077       6.94485071      
  0.04300000       2.03091762E-03   2896.23596578    -1.80012788      0.50082463       3.67251188       6.20824289       6.53788532       8.46577222       6.39885145       6.63537479       7.48276447       5.80975504       6.35617581       5.84885143       6.43801994       5.84247846       6.21042673       6.46007712       5.85643093       5.89107400       6.57491739       10.26696222      6.65299519       5.94512345       5.78565998       6.11386110       7.15483089       6.94841994       6.69120882       5.88108138       6.48612301       5.88728431       6.00135209       6.96993864      
  0.04300000       2.57191381E-03   2895.81860523    -1.81236138      0.49396769       3.68448583       6.23870334       6.56859342       8.49603454       6.42948168       6.66604733       7.51346562       5.84004935       6.38676997       5.87928522       6.46862498       5.87285188       6.24082169       6.49051978       5.88702783       5.92170063       6.60553941       10.29724470      6.68372273       5.97539791       5.81594487       6.14419421       7.18552189       6.97907734       6.72192581       5.91162723       6.51663884       5.91786498       6.03165828       7.00059898      
  0.04300000       3.25702066E-03   2895.13471149    -1.83160637      0.48337546       3.70331368       6.28663506       6.61686654       8.54368974       6.47769919       6.71427092       7.56176498       5.88769631       6.43493291       5.92716664       6.51679552       5.92063531       6.28865271       6.53840157       5.93518311       5.96990335       6.65371089       10.34502945      6.73206071       6.02301612       5.86357504       6.19191881       7.23381073       7.02729749       6.77026111       5.95970102       6.56463976       5.96599313       6.07933138       7.04882640      
  0.04300000       4.12462638E-03   2893.77976450    -1.86777466      0.46409921       3.73866142       6.37672420       6.70742721       8.63335560       6.56838373       6.80475981       7.65250112       5.97717782       6.52552312       6.01713883       6.60736749       6.01041292       6.37856218       6.62831939       6.02572637       6.06053889       6.74419527       10.43523903      6.82285742       6.11245056       5.95301880       6.28159888       7.32454073       7.11784613       6.86109854       6.05008846       6.65479399       6.05647940       6.16888514       7.13940066      
  0.04300000       5.22334507E-03   2890.00861486    -1.96032505      0.41827508       3.82895874       6.60735412       6.93820813       8.86336321       6.80085887       7.03548267       7.88448639       6.20585628       6.75780685       6.24737310       6.83941618       6.24008330       6.60880198       6.85803323       6.25774575       6.29282509       6.97547447       10.66826756      7.05492139       6.34104218       6.18156534       6.51108267       7.55657397       7.34910692       7.09353369       6.28170685       6.88518257       6.28830886       6.39787518       7.37081318      
  0.04300000       6.61474064E-03   2882.55910037    -2.11385229      0.35233181       3.97797940       6.98973177       7.31768161       9.24637261       7.18729645       7.41525454       8.26818637       6.58375777       7.14402916       6.62882540       7.22477426       6.62038364       6.99078038       7.23753273       6.64311707       6.67881352       7.35795461       11.06153023      7.43867445       6.71892421       6.55913812       6.89128017       7.94074034       7.73100846       7.47873774       6.66648087       7.26602769       6.67318013       6.77670179       7.75317144      
  0.04300000       8.37677640E-03   2866.00786144    -2.24384155      0.30686022       4.09800302       7.30886215       7.63446749       9.57687748       7.51246871       7.73287349       8.58979734       6.89563596       7.46858377       6.94504686       7.54881683       6.93548740       7.30953782       7.55475079       6.96391984       7.00045958       7.67933641       11.41797532      7.76192232       7.03154484       6.87050859       7.20751243       8.26623673       8.05290700       7.80453082       6.98681356       7.58503688       6.99333546       7.09059829       8.07410590      
  0.04300000       1.06081836E-02   2846.98027010    -2.35691009      0.27302621       4.19947595       7.58441251       7.90682634       9.86735373       7.79484170       8.00636417       8.86764807       7.16294634       7.75021253       7.21716668       7.82998796       7.20647572       7.58482110       7.82829739       7.24112294       7.27858291       7.95743357       11.74052061      8.04201103       7.29982226       7.13722727       7.47995764       8.54931421       8.33168599       8.08772564       7.26351942       7.86054458       7.26977285       7.36029521       8.35150862      
