# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02100000       1.00000000E-03   2672.81806078    -2.21214344      0.36595015       3.63379277       7.11699727       7.53057103       9.63317807       7.35283643       7.63265764       8.47067697       6.66019181       7.29966970       6.70731246       7.39137169       6.70362216       7.10985016       7.40445719       6.72323687       6.75827051       7.55532935       11.74448144      7.65673979       6.80783786       6.63270041       6.99836008       8.21226745       7.98109432       7.70637240       6.74632010       7.44355820       6.75367272       6.87090397       7.96267475      
  0.02100000       1.26638017E-03   2660.78437044    -2.28521746      0.33946839       3.69903794       7.29633726       7.70510662       9.82372415       7.53812795       7.80847259       8.65000749       6.83267259       7.48495727       6.88349088       7.57477629       6.87924836       7.28956825       7.58097121       6.90323435       6.93893629       7.73549806       11.96224394      7.83841936       6.98113262       6.80456326       7.17548589       8.39800816       8.16233537       7.89122916       6.92603504       7.62173725       6.93327338       7.04547417       8.14209966      
  0.02100000       1.60371874E-03   2644.45999846    -2.36126868      0.31486238       3.76439395       7.48132158       7.88494444       10.02537040      7.73076873       7.98995875       8.83554671       7.00891402       7.67739715       7.06434106       7.76518056       7.05948946       7.47491568       7.76293446       7.08877825       7.12537721       7.92218036       12.19986805      8.02713070       7.15845814       6.97999645       7.35761397       8.59236541       8.35088031       8.08395242       7.11129440       7.80581561       7.11835442       7.22436765       8.32793704      
  0.02100000       2.03091762E-03   2628.31492878    -2.43132578      0.29403743       3.82382936       7.65149419       8.04966864       10.21236659      7.90872900       8.15637675       9.00604761       7.17034295       7.85504096       7.23056070       7.94093614       7.22508031       7.64541865       7.93003560       7.25981589       7.29743465       8.09402049       12.42297305      8.20099569       7.32094972       7.14058501       7.52491761       8.77195244       8.52450642       8.26192642       7.28214287       7.97503670       7.28901409       7.38840738       8.49882836      
  0.02100000       2.57191381E-03   2618.65040404    -2.48120480      0.27968230       3.86730589       7.77366471       8.16712465       10.34406230      8.03612098       8.27499166       9.12767723       7.28678549       7.98219203       7.35050671       8.06682516       7.34449050       7.76783704       8.04971351       7.38327931       7.42169694       8.21678192       12.57757902      8.32499733       7.43802497       7.25645097       7.64521141       8.89940342       8.64792853       8.38877558       7.40552523       8.09611240       7.41225701       7.50650886       8.62072815      
  0.02100000       3.25702066E-03   2612.56760797    -2.50956936      0.27196233       3.89161648       7.84287634       8.23358348       10.41946356      8.10856823       8.34216451       9.19665634       7.35247616       8.05445029       7.41834522       8.13837690       7.41201501       7.83717383       8.11747404       7.45325538       7.49218284       8.28645484       12.66723173      8.39545271       7.50410573       7.32178191       7.71325665       8.97205646       8.71808122       8.46097856       7.47548099       8.16473353       7.48213068       7.57321066       8.68989018      
  0.02100000       4.12462638E-03   2609.11410239    -2.52315490      0.26844418       3.90292592       7.87584551       8.26527019       10.45611694      8.14328436       8.37423241       9.22963687       7.38354521       8.08904811       7.45052706       8.17262959       7.44405140       7.87019402       8.14975536       7.48653335       7.52573144       8.31977929       12.71174871      8.42921963       7.53539324       7.35265664       7.74559023       9.00708847       8.75176296       8.49567067       7.50876073       8.19747906       7.51537125       7.60482699       8.72297641      
  0.02100000       5.22334507E-03   2606.44187130    -2.53298242      0.26597812       3.91094222       7.89949624       8.28800420       10.48267003      8.16826440       8.39725558       9.25333678       7.40575305       8.11393126       7.47356944       8.19726427       7.46699014       7.89387795       8.17291197       7.51039549       7.54979808       8.34373195       12.74432366      8.45351457       7.55776889       7.37471630       7.76875617       9.03237022       8.77601597       8.52066423       7.53262781       8.22098827       7.53921083       7.62745010       8.74675861      
  0.02100000       6.61474064E-03   2602.82605852    -2.54513506      0.26300865       3.92069381       7.92872461       8.31610970       10.51590426      8.19925592       8.42574351       9.28269567       7.43307171       8.14478390       7.50197602       8.22780884       7.49527023       7.92314199       8.20153119       7.53986901       7.57953879       8.37341074       12.78560555      8.48365623       7.58531289       7.40183796       7.79733984       9.06385983       8.80613857       8.55172416       7.56211137       8.25007420       7.56866189       7.65531816       8.77622878      
  0.02100000       8.37677640E-03   2596.47662382    -2.56382733      0.25866464       3.93515985       7.97332377       8.35901451       10.56773643      8.24687069       8.46930077       9.32767813       7.47441788       8.19213528       7.54513810       8.27468552       7.53824385       7.96778255       8.24520289       7.58481557       7.62492616       8.41890320       12.85133514      8.52996198       7.62705046       7.44284527       7.84083401       9.11257105       8.85250239       8.59958047       7.60707598       8.29454152       7.61358479       7.69759905       8.82140688      
