# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02500000       1.00000000E-03   2731.10459110    -2.10094204      0.39836337       3.63579854       6.86847863       7.26835879       9.31245981       7.08873045       7.36788359       8.20417807       6.43066674       7.03771958       6.47310973       7.12929149       6.46881796       6.86281170       7.15116384       6.48417718       6.51884191       7.29067474       11.32749084      7.38546733       6.57503431       6.40456942       6.75708391       7.92304273       7.70248005       7.42945242       6.50784895       7.18578532       6.51541304       6.63534146       7.69540385      
  0.02500000       1.26638017E-03   2723.33932927    -2.17099560      0.36959221       3.70091169       7.04166833       7.43804624       9.49116372       7.26582237       7.53834816       8.37732011       6.59927075       7.21495274       6.64423279       7.30499437       6.63947569       7.03623628       7.32211663       6.65799695       6.69302979       7.46409147       11.52300228      7.55987703       6.74411496       6.57279502       6.92872854       8.09962454       7.87625632       7.60589416       6.68135522       7.35787198       6.68894467       6.80531962       7.86835066      
  0.02500000       1.60371874E-03   2715.37351620    -2.23457465      0.34552534       3.75939682       7.19849258       7.59137502       9.65409851       7.42659141       7.69247916       8.53407057       6.75148400       7.37579450       6.79901343       7.46442875       6.79378952       7.19327126       7.47679018       6.81552424       6.85094618       7.62123697       11.70329254      7.71801893       6.89681904       6.72462080       7.08399833       8.25999058       8.03377628       7.76610243       6.83858449       7.51367701       6.84618009       6.95890968       8.02498106      
  0.02500000       2.03091762E-03   2708.80318791    -2.28146117      0.32896147       3.80206435       7.31386808       7.70399033       9.77484004       7.54517037       7.80575465       8.64940440       6.86313355       7.49438258       6.91275312       7.58197424       6.90715590       7.30879942       7.59051152       6.93149089       6.96724551       7.73695672       11.83837687      7.83454831       7.00887387       6.83595240       7.19811685       8.37836866       8.14983308       7.88431308       6.95432896       7.62830826       6.96191285       7.07166866       8.14026763      
  0.02500000       2.57191381E-03   2704.68899001    -2.30719366      0.32033233       3.82515324       7.37696743       7.76556921       9.84152334       7.61020410       7.86773253       8.71256250       6.92398750       7.55939324       6.97484761       7.64641573       6.96903747       7.37197550       7.65270241       6.99490019       7.03085962       7.80035774       11.91392270      7.89844982       7.06998068       6.89661362       7.26045552       8.44344327       8.21350377       7.94922061       7.01761678       7.69104541       7.02518620       7.13319174       8.20342160      
  0.02500000       3.25702066E-03   2702.49006896    -2.31967810      0.31627376       3.83622868       7.40750110       7.79537869       9.87405279       7.64174205       7.89774864       8.74316624       6.95335613       7.59090949       7.00484911       7.67765746       6.99893419       7.40254316       7.68280102       7.02556940       7.06163597       7.83108703       11.95113143      7.92944463       7.09948402       6.92588207       7.29059314       8.47507193       8.24440309       7.98073299       7.04822775       7.72142684       7.05578737       7.16290811       8.23403107      
  0.02500000       4.12462638E-03   2700.60770571    -2.32959159      0.31311162       3.84495637       7.43173821       7.81905404       9.90004688       7.66681960       7.92159637       8.76748948       6.97661831       7.61596315       7.02863288       7.70249393       7.02263423       7.42680499       7.70669784       7.04990139       7.08605787       7.85551354       11.98109135      7.95409732       7.12286124       6.94906040       7.31449790       8.50027178       8.26899242       8.00581545       7.07251404       7.74555997       7.08006417       7.18646177       8.25836358      
  0.02500000       5.22334507E-03   2697.66903779    -2.34317051      0.30893064       3.85663280       7.46464654       7.85125674       9.93582318       7.70098282       7.95405429       8.80061077       7.00806848       7.65007746       7.06083501       7.73631408       7.05472392       7.45973992       7.73916571       7.08289029       7.11917771       7.88877878       12.02293273      7.98771264       7.15449048       6.98038565       7.34690639       8.53475250       8.30256286       8.04006168       7.10544053       7.77838012       7.11297452       7.21835007       8.29150919      
  0.02500000       6.61474064E-03   2692.39792268    -2.36528743      0.30234796       3.87534080       7.51805059       7.90352316       9.99452434       7.75659835       8.00677177       8.85444606       7.05890461       7.70559172       7.11297531       7.79134258       7.10667821       7.51318388       7.79185587       7.13638890       7.17290749       7.94287530       12.09245681      8.04243438       7.20564980       7.03100071       7.39943078       8.59105213       8.35725426       8.09588971       7.15883660       7.83168874       7.16633408       7.26996023       8.34540758      
  0.02500000       8.37677640E-03   2682.21985987    -2.40668354      0.29046670       3.91016186       7.61803857       8.00107671       10.10486737      7.86095798       8.10523303       8.95511692       7.15385008       7.80973580       7.21054701       7.89454686       7.20387199       7.61326540       7.89038439       7.23667606       7.27368506       8.04415502       12.22405459      8.14492489       7.30122784       7.12550231       7.49770482       8.69665849       8.45965250       8.20059559       7.25893940       7.93143030       7.26633683       7.36642127       8.44624599      
  0.02500000       1.06081836E-02   2662.79706664    -2.50376315      0.26355522       3.99461116       7.85529617       8.23002649       10.36082046      8.10797608       8.33628368       9.19187667       7.38023475       8.05616144       7.44360785       8.13896649       7.43577894       7.85080917       8.12320633       7.47655911       7.51501224       8.28285854       12.52394025      8.38601568       7.52879909       7.35085725       7.73127323       8.94378936       8.69948130       8.44687998       7.49855292       8.16689666       7.50558049       7.59592969       8.68338664      
  0.02500000       1.34339933E-02   2595.37327075    -2.69387488      0.22289235       4.14016471       8.30837586       8.66392180       10.88908125      8.59330048       8.77691551       9.64818144       7.79898490       8.53762381       7.88296808       8.61741814       7.87238999       8.30354787       8.56611026       7.93580685       7.97992562       8.74514825       13.19908812      8.85683774       7.95137427       7.76606568       8.17214476       9.43808598       9.16928832       8.93407854       7.95873934       8.61822468       7.96457851       8.02413897       9.14176341      
  0.02500000       1.70125428E-02   2522.97431816    -2.85485157      0.19595972       4.25202128       8.68830786       9.02001287       11.35225289      9.01304801       9.14088966       10.03267940      8.14076449       8.95089080       8.25045890       9.02914190       8.23699724       8.68148168       8.93319243       8.33415756       8.38188839       9.13576023       13.82520156      9.25795526       8.29619279       8.10303226       8.53724630       9.86710610       9.56764357       9.35491440       8.35321211       8.99534736       8.35938930       8.37494268       9.52770882      
  0.02500000       2.15443469E-02   2443.16698652    -3.00008514      0.17679894       4.34139729       9.02830105       9.33059050       11.78184744      9.40524132       9.46075898       10.38071190      8.43716786       9.33149231       8.58034168       9.41253618       8.56404786       9.01635473       9.25610374       8.70445803       8.75970481       9.48869069       14.43620900      9.62475300       8.59408404       8.39260154       8.85798062       10.26779023      9.92821086       9.74603000       8.71989130       9.33076525       8.72336843       8.67932142       9.87543819      
  0.02500000       2.72833338E-02   2357.70133947    -3.13676031      0.16220786       4.41621240       9.34657712       9.61512520       12.18963659      9.79012234       9.75498983       10.71199065      8.70769587       9.69714522       8.89353042       9.78908658       8.87378260       9.32504051       9.55354703       9.07084838       9.13933369       9.82299451       15.03327320      9.97683961       8.86381042       8.65408358       9.15232931       10.65672009      10.26768644      10.12725968      9.08512186       9.64297433       9.08668333       8.95571499       10.20376511     
  0.02500000       3.45510729E-02   2261.54110641    -3.27343471      0.15062459       4.48056437       9.65538275       9.89153393       12.61260719      10.17909289      10.04153043      11.05016663      8.96732003       10.05628389      9.20082494       10.17653893      9.18035034       9.62018539       9.84527683       9.44466597       9.52999209       10.15897734      15.66420429      10.33546436      9.12024387       8.90268646       9.43522033       11.05606864      10.60448112      10.51998991      9.45697313       9.95149187       9.45993873       9.21869161       10.53360984     
  0.02500000       4.37547938E-02   2150.41612214    -3.41710384      0.14119913       4.53669247       9.96229195       10.17248567      13.08405180      10.57135634      10.33485025      11.41491225      9.22653996       10.41009232      9.50364400       10.57820230      9.49226200       9.91636505       10.14861300      9.81553602       9.91642600       10.51238521      16.36328864      10.71614053      9.37636063       9.14964998       9.72367872       11.48616524      10.95424231      10.93850334      9.82306343       10.27282840      9.82900610       9.48189065       10.88172482     
  0.02500000       5.54102033E-02   2035.31303285    -3.56162193      0.13345970       4.58565421       10.27607247      10.45429757      13.55382082      10.95042045      10.62822904      11.79040463      9.47924689       10.75648659      9.78783321       10.97481031      9.79294282       10.25293585      10.45921153      10.15148534      10.26443996      10.87418148      17.02021847      11.10530168      9.64781914       9.39187628       10.06805620      11.92757891      11.30170635      11.36403891      10.15723503      10.60187085      10.16917377      9.76626345       11.23722541     
  0.02500000       7.01703829E-02   1911.54925667    -3.71229410      0.12720706       4.62733180       10.63075375      10.74649822      14.02787418      11.33980207      10.93284421      12.17516932      9.73678403       11.12460239      10.06633414      11.39149999      10.09722665      10.70558310      10.79132049      10.46687610      10.58394190      11.26026978      17.71164664      11.51745170      9.97595868       9.63966209       10.53843336      12.40015643      11.66134737      11.81279714      10.46706680      10.95383452      10.48766453      10.10833601      11.61080148     
  0.02500000       8.88623816E-02   1807.74218763    -3.84530991      0.12204114       4.66334240       10.97606070      11.02368891      14.41085333      11.66493306      11.21421786      12.51387724      9.96499167       11.45111637      10.29671983      11.74685134      10.34927271      11.24006551      11.09121547      10.69886790      10.81512090      11.60093729      18.34437446      11.87343876      10.33904207      9.86143790       11.07967240      12.80188964      11.97398938      12.18878206      10.69375504      11.26950115      10.72019000      10.46646396      11.94377141     
  0.02500000       1.12533558E-01   1676.95302052    -4.00754255      0.11765664       4.69512251       11.44257693      11.39017741      14.84933310      12.05841996      11.57855128      12.89816114      10.25097634      11.85456670      10.56743631      12.19835987      10.64173180      12.05543733      11.47579892      10.93334932      11.05053817      12.03399634      19.25889127      12.31523148      10.90049029      10.13788608      11.88899450      13.29805071      12.36116298      12.64316175      10.92605707      11.67413837      10.96005556      10.97387354      12.35790448     
  0.02500000       1.42510267E-01   1565.89412724    -4.15349559      0.11406451       4.72205422       11.88250245      11.77576952      15.22487617      12.42499744      11.94919541      13.22185265      10.53781994      12.21634127      10.82175391      12.64355349      10.90328375      12.74117449      11.84494176      11.12314839      11.24061518      12.44598363      20.12727883      12.73303879      11.46149176      10.41330015      12.57075622      13.75677638      12.73258661      13.05754948      11.11603729      12.06081625      11.15365225      11.45614682      12.74585115     
  0.02500000       1.80472177E-01   1465.47685766    -4.29206862      0.11102829       4.74548746       12.31172045      12.21518044      15.58689255      12.79222631      12.35517609      13.50710930      10.84091572      12.55974112      11.07217575      13.10862958      11.14229432      13.28665129      12.21323532      11.28425596      11.39994866      12.85304663      20.90104452      13.15845501      11.99548524      10.70350989      13.09973686      14.21380090      13.11771533      13.46395579      11.28030419      12.44177680      11.31822686      11.92345019      13.12620628     
  0.02500000       2.28546386E-01   1369.52545974    -4.43090533      0.10835475       4.76665923       12.74273733      12.73954665      15.97749941      13.19181900      12.81408367      13.78521086      11.14936592      12.91718016      11.31032116      13.60622819      11.35120778      13.79753894      12.58112908      11.42116488      11.53125269      13.26448149      21.58914184      13.61914201      12.47650169      11.00869366      13.58696788      14.70417842      13.54140760      13.89997220      11.42499162      12.81824448      11.45924836      12.37530914      13.51463056     
  0.02500000       2.89426612E-01   1276.71691062    -4.57167467      0.10602579       4.78553203       13.17849118      13.36299166      16.38541241      13.63878203      13.32726205      14.06003904      11.45688892      13.30555079      11.53737696      14.14286046      11.54768165      14.32185119      12.95861554      11.54558915      11.64639335      13.68892278      22.25236652      14.12647612      12.90831284      11.32535837      14.08060100      15.22755586      14.00611538      14.38324592      11.56192506      13.19827362      11.58926935      12.80675620      13.91263371     
  0.02500000       3.66524124E-01   1201.43453662    -4.69465027      0.10392161       4.80294325       13.55172670      13.95527921      16.77405209      14.07056975      13.78821716      14.32278698      11.71359169      13.67734617      11.73184921      14.63574855      11.72876508      14.78539531      13.29506718      11.66490228      11.75690501      14.07699468      22.84552484      14.61136206      13.24671505      11.59644881      14.51363852      15.73370697      14.43387006      14.86465191      11.69617843      13.53830610      11.71493119      13.14946749      14.27098111     
  0.02500000       4.64158883E-01   1103.19682667    -4.85820504      0.10210174       4.81828850       13.98846025      14.69381299      17.30065055      14.61879881      14.33765393      14.68594163      12.01494929      14.15219141      11.96580646      15.24643673      11.96252585      15.32422350      13.73414446      11.82112491      11.90089435      14.58295653      23.63675626      15.25261641      13.62719139      11.91673291      15.02058895      16.39192255      14.96014462      15.51157220      11.87154730      13.98319981      11.87880097      13.53257943      14.73221770     
  0.02500000       5.87801607E-01   1025.18023647    -4.99905436      0.10053481       4.83172184       14.34853082      15.29758956      17.75592283      15.10103714      14.77625475      15.02460737      12.26695660      14.58648929      12.17276185      15.76391882      12.18126286      15.84057803      14.15087845      11.97748574      12.04599672      15.05254432      24.36036789      15.82923146      13.94877620      12.17872885      15.47467108      16.96920146      15.39723796      16.09986904      12.04359928      14.40765696      12.03990527      13.84451974      15.13718918     
  0.02500000       7.44380301E-01   952.86971843     -5.13820401      0.09914470       4.84381555       14.69259865      15.87473023      18.20025343      15.58468317      15.18470637      15.37675772      12.51374813      15.03129603      12.38057094      16.26298714      12.40401308      16.30137364      14.57307430      12.14337156      12.20155158      15.53095903      25.04271436      16.40843717      14.25368774      12.43699054      15.88844102      17.53737828      15.81560938      16.68200152      12.22283778      14.84715560      12.20902063      14.13797745      15.54523520     
  0.02500000       9.42668455E-01   887.46925619     -5.27260822      0.09790747       4.85472274       14.99206210      16.37230665      18.63686898      16.02680274      15.56176636      15.72767233      12.74174909      15.44835661      12.57736429      16.70870230      12.61517516      16.69644989      15.01278619      12.31085666      12.36000469      16.01509269      25.62981015      16.94581795      14.51395355      12.67012437      16.24347891      18.07025010      16.21143012      17.22499487      12.39675615      15.30881598      12.37647765      14.39967530      15.94322654     
  0.02500000       1.19377664E+00   825.06469211     -5.40935694      0.09677726       4.86480763       15.30243049      16.89181317      19.10517718      16.50605526      15.95856731      16.11133457      12.97821916      15.90536558      12.78472640      17.17623671      12.83512392      17.14885270      15.47446258      12.48904895      12.53108689      16.53344755      26.17739040      17.51527181      14.79083264      12.91482681      16.63647588      18.62714150      16.63221469      17.79448183      12.58339530      15.80578273      12.55182297      14.66925557      16.37109494     
  0.02500000       1.51177507E+00   761.19574054     -5.55850955      0.09575758       4.87400794       15.63767411      17.45755736      19.62312191      17.04485097      16.40281345      16.54059032      13.23728576      16.42024035      13.01424369      17.69654494      13.07699058      17.69325743      15.99717063      12.69050402      12.72609762      17.12275769      26.64189803      18.14115519      15.09284379      13.17799363      17.09018657      19.23160099      17.10648654      18.42314889      12.79531750      16.37675399      12.75518377      14.96559697      16.84767838     
  0.02500000       1.91448198E+00   701.79723992     -5.70777492      0.09486553       4.88213739       15.97150692      18.02833768      20.15403998      17.59861275      16.87041558      16.99212679      13.49347538      16.94405137      13.24326169      18.23701311      13.30857965      18.29932458      16.53468228      12.91234309      12.93314750      17.73049694      27.29885843      18.76679229      15.40609136      13.44279652      17.58514264      19.83845137      17.60729422      19.06613712      13.01005596      16.97064612      12.96406144      15.26758535      17.34199707     
  0.02500000       2.42446202E+00   657.87051652     -5.82748410      0.09405722       4.88957000       16.25780395      18.51613168      20.59514785      18.07848051      17.26733554      17.37530632      13.71269807      17.39409759      13.43779606      18.70888838      13.50671597      18.86253858      17.01121895      13.06847772      13.10018938      18.25535148      27.31010242      19.30342888      15.68015286      13.66776307      18.02592240      20.35077160      18.03095989      19.62569093      13.19401591      17.48527416      13.13381217      15.53088231      17.75994855     
  0.02500000       3.07029063E+00   614.23612971     -5.95378853      0.09329669       4.89662181       16.57514860      19.06523479      21.05132112      18.62457260      17.72025719      17.80243891      13.95575850      17.90158575      13.64677575      19.26122492      13.71995827      19.53412939      17.56402385      13.25182448      13.28366327      18.85748553      27.68678877      19.90592115      15.99804839      13.92870745      18.53784923      20.91650096      18.51326065      20.27038707      13.37468895      18.07845704      13.30880641      15.82816908      18.22680837     
  0.02500000       3.88815518E+00   570.63711189     -6.08827451      0.09259156       4.90321139       16.92604942      19.69057247      21.52486096      19.22984388      18.22809105      18.28504230      14.22465516      18.45956635      13.87824695      19.89812210      13.95319892      20.31882909      18.21546277      13.45730690      13.48683250      19.54383789      27.98438954      20.58283184      16.36038285      14.21183837      19.11340010      21.54501573      19.04943695      21.02013339      13.58852584      18.75790835      13.50902683      16.16256831      18.74866737     
  0.02500000       4.92388263E+00   531.68000293     -6.21718288      0.09194631       4.90928564       17.29198640      20.33161457      21.96691100      19.84826021      18.73941247      18.76231132      14.50165063      19.02959192      14.11851527      20.56115543      14.19413792      21.12255668      18.90918386      13.67450991      13.69810365      20.25855090      28.18119719      21.28373871      16.74390975      14.51488004      19.68799226      22.17260352      19.58360118      21.80928587      13.81532618      19.46567366      13.72649269      16.51629959      19.26802487     
  0.02500000       6.23550734E+00   497.20190303     -6.33932830      0.09134565       4.91497850       17.65147286      21.06130535      22.38324766      20.44222279      19.30016289      19.28171933      14.77284701      19.58003769      14.35833813      21.23748396      14.42107095      21.91810874      19.69714041      13.90000173      13.91613704      21.03237940      28.36558083      22.02478222      17.13070101      14.79292884      20.23307207      22.84356695      20.16026239      22.65602554      14.05840824      20.24306468      13.95466749      16.86967184      19.82318569     
  0.02500000       7.89652287E+00   466.32488549     -6.45605548      0.09078486       4.92032735       18.03176443      21.82521180      22.81553412      21.07531079      19.88925320      19.82993123      15.06022107      20.17218044      14.61093948      21.95510990      14.65690927      22.76548676      20.55710684      14.13693156      14.14458293      21.87250114      28.75763487      22.80619512      17.54995165      15.11730093      20.80882974      23.55945674      20.76137222      23.56759674      14.31354227      21.08860195      14.19056809      17.24510261      20.40784483     
  0.02500000       1.00000000E+01   439.09367139     -6.56559702      0.09026391       4.92532595       18.35126176      22.53451842      23.16669830      21.58406179      20.42811782      20.39392482      15.29963574      20.65084605      14.82618529      22.54346618      14.85285558      23.48492820      21.31893232      14.34397217      14.34511028      22.60523822      28.80447694      23.49064675      17.90269192      15.38950574      21.27761321      24.23837417      21.30868026      24.35397569      14.53470045      21.82778879      14.39844137      17.56320179      20.98235914     
