# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01800000       1.00000000E-03   2615.84369589    -2.31241504      0.34040149       3.62970672       7.33965219       7.76321370       9.92994455       7.59271261       7.86847632       8.71020183       6.86240674       7.53784658       6.91491404       7.62809980       6.91213397       7.33163315       7.62990924       6.93515414       6.97170293       7.79291345       12.14276744      7.90115495       7.01339035       6.83322918       7.21360789       8.47700238       8.23305629       7.95771654       6.95873518       7.67393020       6.96614529       7.07960251       8.20269938      
  0.01800000       1.26638017E-03   2597.69270821    -2.38973901      0.31577451       3.69493383       7.52722991       7.94472977       10.13719204      7.78916257       8.05198848       8.89845446       7.04004020       7.73405881       7.09772544       7.82192751       7.09444000       7.51970190       7.81404155       7.12316362       7.16074813       7.98242193       12.39125352      8.09298565       7.19227046       7.00988526       7.39800699       8.67590897       8.42496943       8.15426411       7.14657290       7.86047384       7.15393954       7.26025337       8.39128348      
  0.01800000       1.60371874E-03   2580.93490237    -2.46301287      0.29401293       3.75695565       7.70564359       8.11602978       10.33367834      7.97647957       8.22533157       9.07668259       7.20879405       7.92096356       7.27211592       8.00666508       7.26820048       7.69858337       7.98871570       7.30338882       7.34203082       8.16235499       12.62719579      8.27512132       7.36215480       7.17761666       7.57332295       8.86480372       8.60675101       8.34122624       7.32651602       8.03751333       7.33389956       7.43183727       8.56998384      
  0.01800000       2.03091762E-03   2562.47797357    -2.53489662      0.27457368       3.81637028       7.88016460       8.28268819       10.52873668      8.16106007       8.39428951       9.25102119       7.37271199       8.10484949       7.44255653       8.18845876       7.43793768       7.87350880       8.15922138       7.48080889       7.52055841       8.33875864       12.86577769      8.45401805       7.52725664       7.34033919       7.74438021       9.05139345       8.78522958       8.52554185       7.50343286       8.21065014       7.51093297       7.59876033       8.74494860      
  0.01800000       2.57191381E-03   2536.36407393    -2.60687920      0.25796968       3.87055015       8.05175553       8.44600496       10.73159587      8.34625709       8.56065824       9.42403524       7.53030779       8.28876338       7.60857785       8.37016156       7.60330974       8.04537457       8.32654454       7.65616701       7.69715307       8.51414142       13.12781791      8.63300477       7.68642122       7.49626650       7.91127040       9.24176632       8.96450620       8.71161540       7.67784322       8.38149558       7.68564764       7.76023189       8.91882475      
  0.01800000       3.25702066E-03   2515.51601083    -2.66284262      0.24589351       3.91219461       8.18515866       8.57247704       10.89002101      8.49088823       8.68963655       9.55830377       7.65237736       8.43225952       7.73771144       8.51190881       7.73190245       8.17900875       8.45643780       7.79336409       7.83528339       8.65061040       13.33378317      8.77241476       7.80973891       7.61691603       8.04087383       9.39059561       9.10412717       8.85689593       7.81397915       8.51425974       7.82192462       7.88539497       9.05395716      
  0.01800000       4.12462638E-03   2502.20641028    -2.69899866      0.23838628       3.93912493       8.27147775       8.65400634       10.99217277      8.58465340       8.77281188       9.64495741       7.73130692       8.52522825       7.82138040       8.60377057       7.81520130       8.26545367       8.54033517       7.88251374       7.92506325       8.73883182       13.46663740      8.86255896       7.88944696       7.69488800       8.12469024       9.48684817       9.19428646       8.95093700       7.90235640       8.60004560       7.91031633       7.96629981       9.14122561      
  0.01800000       5.22334507E-03   2493.73045748    -2.72054332      0.23412519       3.95479138       8.32276689       8.70238653       11.05367071      8.64071021       8.82222196       9.69660149       7.77792939       8.58072966       7.87102198       8.65864226       7.86462397       8.31678673       8.59013839       7.93567018       7.97863358       8.79140018       13.54755607      8.91636991       7.93654641       7.74088940       8.17437353       9.54461496       9.24814396       9.00721875       7.95499700       8.65105053       7.96294276       8.01414599       9.19322375      
  0.01800000       6.61474064E-03   2487.79945647    -2.73517540      0.23132053       3.96525946       8.35746908       8.73507008       11.09557834      8.67878983       8.85562655       9.73160066       7.80936929       8.61838492       7.90461950       8.69590202       7.89806691       8.35150405       8.62381399       7.97175270       8.01505644       8.82702709       13.60298793      8.95287796       7.96830943       7.77188327       8.20794135       9.58394457       9.28469105       9.04546726       7.99072944       8.68557172       7.99863242       8.04642554       9.22845707      
  0.01800000       8.37677640E-03   2481.44542497    -2.75034129      0.22847979       3.97599271       8.39350229       8.76891760       11.13933055      8.71852034       8.89024943       9.76800593       7.84189816       8.65760712       7.93951618       8.73476620       7.93279861       8.38751361       8.65872068       8.00933892       8.05308177       8.86406548       13.66120241      8.99088322       8.00116043       7.80391991       8.24272378       9.62499494       9.32270131       9.08535559       8.02798279       8.72139851       8.03579145       8.07982694       9.26507843      
