# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03200000       1.00000000E-03   2809.21471492    -1.94298543      0.45160978       3.63404043       6.51576140       6.88834223       8.86838440       6.71943916       6.98592711       7.82365518       6.09913829       6.67168868       6.13832356       6.76084479       6.13313111       6.51318394       6.78765526       6.14533014       6.18051363       6.91401745       10.77136813      7.00049430       6.23941620       6.07429194       6.41321404       7.51821491       7.30727085       7.04004925       6.17021497       6.81739339       6.17731074       6.29700085       7.31409471      
  0.03200000       1.26638017E-03   2805.57512563    -2.00098000      0.42353336       3.68979181       6.65994279       7.03129919       9.01374509       6.86548598       7.12911699       7.96841147       6.24120086       6.81773906       6.28172590       6.90628347       6.27618367       6.65728833       6.93062206       6.29027849       6.32557836       7.05827243       10.92264496      7.14531613       6.38156890       6.21620331       6.55648496       7.66378072       7.45166333       7.18561260       6.31485517       6.96094264       6.32190124       6.43959112       7.45836982      
  0.03200000       1.60371874E-03   2802.84586993    -2.04055507      0.40545068       3.72768917       6.75829679       7.12859175       9.11317258       6.96524655       7.22660687       8.06706744       6.33794925       6.91749882       6.37949622       7.00559097       6.37369508       6.75559942       7.02805757       6.38922358       6.42461729       7.15665566       11.02680745      7.24410388       6.47839992       6.31283361       6.65417017       7.76312204       7.55010611       7.28499482       6.41357820       7.05880813       6.42059056       6.53674938       7.55671429      
  0.03200000       2.03091762E-03   2801.35702067    -2.06080310      0.39653904       3.74699246       6.80852074       7.17820886       9.16404981       7.01623412       7.27633743       8.11742251       6.38729871       6.96848372       6.42940270       7.05633571       6.42346295       6.80580460       7.07778829       6.43976868       6.47521539       7.20689482       11.08034860      7.29455696       6.52779939       6.36211778       6.70403651       7.81387651       7.60036845       7.33578058       6.46400629       7.10876972       6.47100084       6.58632542       7.60691719      
  0.03200000       2.57191381E-03   2800.53051039    -2.07129826      0.39200462       3.75698250       6.83457484       7.20394111       9.19050429       7.04270207       7.30213262       8.14354830       6.41287728       6.99494823       6.45528090       7.08267471       6.44926771       6.83184885       7.10358480       6.46598982       6.50146553       7.23296613       11.10829122      7.32074409       6.55340757       6.38766072       6.72989794       7.84023191       7.62645632       7.36214965       6.49016555       7.13469067       6.49715062       6.61202859       7.63296666      
  0.03200000       3.25702066E-03   2799.62246784    -2.08189779      0.38749830       3.76702464       6.86085149       7.22990124       9.21727051       7.06941570       7.32815994       8.16991237       6.43864968       7.02165522       6.48136445       7.10925619       6.47527643       6.85811425       7.12960636       6.49242900       6.52793515       7.25927827       11.13668442      7.34718008       6.57921447       6.41339541       6.75597158       7.86685481       7.65279665       7.38877766       6.51654122       7.16084306       6.52351658       6.63793475       7.65925650      
  0.03200000       4.12462638E-03   2798.19318590    -2.09755143      0.38097681       3.78176762       6.89953337       7.26811193       9.25677858       7.10876921       7.36647573       8.20873318       6.47655373       7.06099615       6.51974157       7.14841005       6.51354167       6.89677936       7.16791212       6.53134585       6.56689906       7.29802995       11.17876389      7.38612246       6.61717559       6.45124117       6.79434300       7.90609374       7.69160015       7.42801718       6.55536317       7.19934899       6.56232501       6.67604744       7.69797198      
  0.03200000       5.22334507E-03   2795.55638862    -2.12443029      0.37006327       3.80701237       6.96599589       7.33371711       9.32486525       7.17645119       7.43227777       8.27543299       6.54159853       7.12865315       6.58563885       7.21573345       6.57924130       6.96321624       7.23371218       6.59821307       6.63385348       7.36463538       11.25166167      7.45307111       6.68233211       6.51617904       6.86024766       7.97359385       7.75830496       7.49551436       6.62206440       7.26551018       6.62900567       6.74147774       7.76450069      
  0.03200000       6.61474064E-03   2789.50175365    -2.18255160      0.34761722       3.86136201       7.10960427       7.47510403       9.47237278       7.32289794       7.57415235       8.41939406       6.68189767       7.27505116       6.72793835       7.36133692       6.72108609       7.10680057       7.37574872       6.74277710       6.77863441       7.50851698       11.41068415      7.59771928       6.82290874       6.65622327       7.00258898       8.11951484       7.90234683       7.64149311       6.76626184       7.40837814       6.77316853       6.88269160       7.90812822      
  0.03200000       8.37677640E-03   2770.28431584    -2.33007726      0.29740079       3.99688285       7.47282462       7.83103103       9.84993982       7.69492730       7.93174635       8.78313928       7.03480700       7.64684516       7.08703990       7.73085231       7.07885108       7.47009995       7.73442634       7.10876950       7.14543027       7.87280121       11.82673920      7.96428109       7.17682429       7.00830712       7.36205780       8.49029173       8.26710540       8.01243077       7.13130932       7.76958223       7.13813694       7.23854511       8.27130572      
  0.03200000       1.06081836E-02   2733.69385840    -2.48527644      0.25544443       4.12897432       7.84779208       8.19781834       10.25967025      8.08447853       8.30147926       9.16077150       7.39265690       8.03537103       7.45433309       8.11694330       7.44441345       7.84518538       8.10481247       7.48636949       7.52447375       8.25251540       12.30902242      8.34803489       7.53680932       7.36473896       7.73107937       8.88316266       8.64964329       8.40349500       7.50778738       8.14405446       7.51437343       7.60150102       8.64929182      
  0.03200000       1.34339933E-02   2695.15216701    -2.61582640      0.22612355       4.23487541       8.16086210       8.50100964       10.61145298      8.41397980       8.60803638       9.47598238       7.68721548       8.36321033       7.75955467       8.44285342       7.74783447       8.15810143       8.41268966       7.80297927       7.84309681       8.57066823       12.74093711      8.67061072       7.83353882       7.65764682       8.03756610       9.21600257       8.97064623       8.73437966       7.82369121       8.45640715       7.82995209       7.90135237       8.96523353      
  0.03200000       1.70125428E-02   2649.10234104    -2.73590146      0.20383841       4.32499506       8.44561263       8.77314915       10.94553154      8.71996753       8.88444787       9.76306411       7.94935899       8.66607171       8.03563369       8.74490399       8.02176306       8.44202541       8.69095634       8.09252350       8.13664083       8.86182313       13.17312773      8.96738082       8.09808221       7.91756864       8.31388773       9.52649718       9.26559165       9.04174378       8.11412037       8.74021996       8.11964244       8.16952551       9.25353433      
  0.03200000       2.15443469E-02   2599.47746116    -2.84853304      0.18594682       4.40478946       8.71115661       9.02374650       11.26560592      9.01077935       9.13985062       10.03162953      8.18981452       8.95251797       8.29232333       9.03119530       8.27632187       8.70580205       8.94839967       8.36402356       8.41401572       9.13441061       13.60186510      9.24664434       8.34063449       8.15524668       8.56941419       9.82174941       9.54221200       9.33333952       8.38807836       9.00410450       8.39316554       8.41600648       9.52298382      
