# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01000000       1.00000000E-03   2336.63779778    -2.72871098      0.26417258       3.59464161       8.25823366       8.68102401       11.25121785      8.63333349       8.81387520       9.70637743       7.65773402       8.56494720       7.76738053       8.64078975       7.77240465       8.25222415       8.54447172       7.84179361       7.89259839       8.78328388       14.02146175      8.93163529       7.82562383       7.61203105       8.09151395       9.65178459       9.30075138       9.04549446       7.86369766       8.62033817       7.87132503       7.91055614       9.19834025      
  0.01000000       1.26638017E-03   2299.85270174    -2.81470872      0.24698150       3.65308818       8.46258476       8.87099650       11.50058186      8.86396812       9.00949107       9.91505209       7.84059937       8.79065742       7.96774869       8.86560301       7.97310788       8.45635647       8.74189491       8.05954793       8.11604199       8.99480360       14.34767055      9.14989873       8.00993998       7.79072127       8.28790703       9.89341104       9.51966699       9.27666023       8.08205296       8.82376166       8.08900622       8.09795695       9.40740746      
  0.01000000       1.60371874E-03   2258.39862612    -2.90364494      0.23120960       3.71040530       8.67347740       9.06582996       11.75927125      9.10779565       9.21038337       10.13337161      8.02737449       9.02611719       8.17669328       9.10369413       8.18235251       8.66507810       8.94427646       8.29410696       8.35666368       9.21455898       14.68681749      9.37828854       8.19727143       7.97219630       8.48842971       10.14807270      9.74687031       9.52021750       8.31562567       9.03327906       8.32234818       8.28853803       9.62465609      
  0.01000000       2.03091762E-03   2212.81619592    -2.99475584      0.21684823       3.76610419       8.88786012       9.26329044       12.02607691      9.36113413       9.41427234       10.35842396      8.21623014       9.26707057       8.39109775       9.35236897       8.39719442       8.87485948       9.14970613       8.54064408       8.61045113       9.44032978       15.03501239      9.61461341       8.38560214       8.15481796       8.69028076       10.41183757      9.97910569       9.77376544       8.55962348       9.24667423       8.56607496       8.48003108       9.84755776      
  0.01000000       2.57191381E-03   2152.73205709    -3.09599734      0.20391639       3.81951258       9.11729408       9.47626313       12.33778623      9.64085568       9.63516892       10.60948506      8.41620482       9.52754930       8.62167867       9.63057342       8.63100180       9.09669676       9.37225650       8.81121491       8.89068860       9.68957300       15.45568963      9.87857884       8.58379274       8.34675910       8.90393588       10.71026462      10.23538041      10.05956337      8.82741283       9.47912400       8.83381371       8.68152417       10.09374916     
  0.01000000       3.25702066E-03   2083.86829404    -3.20266433      0.19246376       3.86971865       9.35388139       9.69767085       12.67415761      9.93462124       9.86554482       10.87967044      8.62136747       9.79645147       8.85948492       9.92659090       8.87579170       9.32536461       9.60485782       9.09228657       9.18430103       9.95383292       15.90236920      10.16112361      8.78677464       8.54260179       9.12608544       11.03232667      10.50534440      10.36703477      9.10707889       9.72298733       9.11411717       8.88831082       10.35525369     
  0.01000000       4.12462638E-03   2015.85776807    -3.30765801      0.18225487       3.91705839       9.58539862       9.91431538       12.99907028      10.22303727      10.09099821      11.15010715      8.82285156       10.05832157      9.09061228       10.22109550      9.11838715       9.55246444       9.83437515       9.36553385       9.47027339       10.21682934      16.32013685      10.44398436      8.98626034       8.73447488       9.34886218       11.35488592      10.77012198      10.67568238      9.37826245       9.96418806       9.38768823       9.09236647       10.61528878     
  0.01000000       5.22334507E-03   1938.87701735    -3.41964863      0.17317794       3.96143106       9.83483184       10.14180032      13.35044848      10.52552462      10.32774129      11.44393030      9.03136481       10.33374979      9.32585387       10.53594370      9.36985516       9.81480576       10.07899191      9.64466696       9.75812769       10.49989420      16.77158034      10.74968460      9.20330224       8.93395393       9.61579273       11.70467781      11.04856146      11.00931795      9.65239287       10.22230797      9.66716407       9.31860385       10.89495532     
  0.01000000       6.61474064E-03   1856.80663105    -3.53593814      0.16516550       4.00257775       10.10554137      10.37753570      13.69621421      10.83292818      10.57199552      11.74769063      9.24285610       10.62030292      9.55815327       10.86081787      9.62310726       10.13602389      10.33251194      9.91244355       10.03106935      10.79409203      17.24169033      11.06651656      9.44950940       9.13710384       9.94813081       12.06872207      11.33287691      11.35343280      9.91386415       10.49051234      9.93490605       9.57485369       11.18556004     
  0.01000000       8.37677640E-03   1769.43036233    -3.65754816      0.15811838       4.04045045       10.40908285      10.62339618      14.03471309      11.14819476      10.82633017      12.06100133      9.46053240       10.92475961      9.78869169       11.19979796      9.87988747       10.55393152      10.59988214      10.16325598      10.28477623      11.10475461      17.75185604      11.39839247      9.74260281       9.34798565       10.37890828      12.44967519      11.62492324      11.71171332      10.16047798      10.77430394      10.18973475      9.87627410       11.49059658     
  0.01000000       1.06081836E-02   1678.48705199    -3.78361484      0.15197973       4.07484471       10.75578295      10.88818670      14.37085203      11.45996397      11.09576281      12.37334957      9.68555473       11.24147507      10.01161365      11.54808145      10.12636780      11.13231967      10.88299522      10.37935485      10.49899717      11.43030191      18.36614710      11.73668794      10.12555295      9.56784369       10.95540190      12.83170529      11.92024560      12.06792997      10.37151833      11.07523404      10.40725081      10.24226045      11.80797349     
  0.01000000       1.34339933E-02   1590.47011843    -3.90850879      0.14659792       4.10615941       11.12163452      11.16535381      14.68741199      11.76630086      11.37507783      12.66910180      9.91818786       11.55485155      10.23152646      11.90696693      10.36449263      11.77515012      11.17322117      10.57115751      10.69065785      11.76299085      19.05006646      12.07527091      10.56648850      9.79464280       11.59540860      13.21052198      12.21562479      12.41653672      10.55942462      11.38475157      10.60037807      10.63951817      12.12830577     
  0.01000000       1.70125428E-02   1511.34062409    -4.02612333      0.14179034       4.13512252       11.47598831      11.46304725      14.96284146      12.05537086      11.66722482      12.93478663      10.15769462      11.84202648      10.44662816      12.26666035      10.58677108      12.34154915      11.46537742      10.73807298      10.85762582      12.09290300      19.72608188      12.40628764      11.01995239      10.02755306      12.16018936      13.57231299      12.50826060      12.74347606      10.72456706      11.69481368      10.76968841      11.02935213      12.44170125     
  0.01000000       2.15443469E-02   1406.14337241    -4.17739940      0.13761818       4.16106389       11.95051054      11.92114262      15.33981709      12.43763450      12.10112550      13.25269284      10.49659469      12.20303195      10.72904642      12.77785449      10.86183944      12.97046090      11.86337958      10.92288783      11.04223789      12.53697029      20.61890369      12.86095202      11.63398380      10.35341862      12.77955589      14.05730613      12.91688621      13.16824516      10.90935004      12.11279692      10.95705270      11.55732491      12.85940693     
  0.01000000       2.72833338E-02   1327.09857213    -4.30105066      0.13399957       4.18420852       12.35515826      12.39486915      15.67733696      12.77479482      12.52522325      13.51548418      10.80313181      12.50924640      10.96843908      13.23482868      11.07670610      13.45459866      12.21070908      11.06625153      11.18262573      12.91506571      21.28012169      13.27183585      12.11910838      10.65307145      13.24404889      14.48632557      13.29807754      13.53511860      11.05481902      12.46770641      11.10014261      12.00443609      13.22049727     
