# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02000000       1.00000000E-03   2655.19840964    -2.24320136      0.35779630       3.63217498       7.18597948       7.60286895       9.72471449       7.42698444       7.70588271       8.54475651       6.72298281       7.37327499       6.77173160       7.46462086       6.76827357       7.17853545       7.47444525       6.78907721       6.82447188       7.62898135       11.86688003      7.73246669       6.87166556       6.69499419       7.06508720       8.29400458       8.05910222       7.78414303       6.81217111       7.51502462       6.81946210       6.93567078       8.03703458      
  0.02000000       1.26638017E-03   2641.78787507    -2.31671772      0.33209966       3.69691002       7.36589635       7.77773603       9.91774857       7.61348382       7.88218457       8.72476906       6.89534692       7.55974456       6.94809257       7.64905440       6.94409580       7.35887647       7.65141386       6.96954359       7.00566953       7.80997757       12.09032593      7.91515008       7.04495491       6.86666218       7.24258995       8.48142502       8.24149005       7.97034565       6.99235125       7.69382172       6.99952458       7.11034822       8.21723885      
  0.02000000       1.60371874E-03   2624.12838065    -2.39159664      0.30878132       3.76014504       7.54738514       7.95396457       10.11793865      7.80325271       8.06020488       8.90704961       7.06744637       7.74926376       7.12504178       7.83643038       7.12048789       7.54074426       7.82980083       7.15133085       7.18847393       7.99345689       12.32959423      8.10084679       7.21823243       7.03787459       7.42101720       8.67350082       8.42721169       8.16037190       7.17395903       7.87448315       7.18098466       7.28529499       8.39987302      
  0.02000000       2.03091762E-03   2610.55322372    -2.45719886      0.28931193       3.81671304       7.70751631       8.10826701       10.29190923      7.97045128       8.21607748       9.06686421       7.21975734       7.91619130       7.28187550       8.00156908       7.27670463       7.70123410       7.98677527       7.31270104       7.35084036       8.15464465       12.53525068      8.26377347       7.37145138       7.18940630       7.57861064       8.84142256       8.58965066       8.32712003       7.33520747       8.03336095       7.34208701       7.43991256       8.56003826      
  0.02000000       2.57191381E-03   2599.24981744    -2.51028411      0.27452585       3.86227929       7.83719559       8.23272809       10.43318995      8.10621707       8.34189933       9.19611512       7.34283970       8.05161083       7.40898109       8.13563497       7.40324656       7.83117195       8.11372121       7.44384340       7.48290406       8.28517180       12.70319024      8.39576614       7.49526782       7.31180528       7.70612232       8.97764057       8.72111714       8.46241421       7.46629107       8.16191991       7.47305105       7.56489246       8.68961657      
  0.02000000       3.25702066E-03   2587.92033755    -2.54802991      0.26516195       3.89242254       7.92787496       8.31976900       10.53662076      8.20252044       8.43018281       9.28722163       7.42748375       8.14746433       7.49711344       8.23049896       7.49100025       7.92198267       8.20246462       7.53549105       7.57532502       8.37727891       12.83202156      8.48934401       7.58061884       7.39580866       7.79477811       9.07561401       8.81466316       8.55893425       7.55788603       8.25214497       7.56461056       7.65126468       8.78106131      
  0.02000000       4.12462638E-03   2579.95027708    -2.57023354      0.26006441       3.90928290       7.98074210       8.37042318       10.59880531      8.25927449       8.48169472       9.34058497       7.47622687       8.20386471       7.54822126       8.28628829       7.54188961       7.97491284       8.25415632       7.58904389       7.62935113       8.43130446       12.91182912      8.54441553       7.62984971       7.44410022       7.84625286       9.13387174       8.86983342       8.61601307       7.61134457       8.30485539       7.61808759       7.70117930       8.83467820      
  0.02000000       5.22334507E-03   2574.68949358    -2.58420678      0.25696630       3.91969260       8.01386710       8.40208694       10.63813767      8.29499566       8.51392898       9.37405748       7.50663070       8.23933031       7.58021092       8.32137459       7.57373824       8.00806608       8.28650882       7.62270845       7.66331275       8.46521259       12.96280854      8.57902350       7.66056729       7.47419863       7.87844985       9.17061211       8.90450437       8.65195651       7.64491865       8.33788482       7.65168958       7.73234453       8.86831560      
  0.02000000       6.61474064E-03   2569.21327344    -2.59847168      0.25386089       3.93025371       8.04769977       8.43435600       10.67845097      8.33157422       8.54679826       9.40825170       7.53761730       8.27562158       7.61288724       8.35728930       7.60626532       8.04191538       8.31951764       7.65719968       7.69810578       8.49986213       13.01529087      8.61441097       7.69187179       7.50485918       7.91130171       9.20823888       8.93993878       8.68875326       7.67929220       8.37160633       7.68610410       7.76411506       8.90267560      
  0.02000000       8.37677640E-03   2561.18827188    -2.61932743      0.24939267       3.94567806       8.09723864       8.48147297       10.73748628      8.38523344       8.59481088       9.45828768       7.58294201       8.32882264       7.66078014       8.40996212       7.65392828       8.09145973       8.36778847       7.70790320       7.74924430       8.55058368       13.09228236      8.66623103       7.73764778       7.54968918       7.95937185       9.26337329       8.99177801       8.74268674       7.72977954       8.42094054       7.73666789       7.81057829       8.95294731      
