# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03300000       1.00000000E-03   2818.10050519    -1.92295933      0.45923659       3.63285794       6.47059508       6.83955592       8.81313737       6.67262944       6.93702731       7.77507083       6.05611452       6.62532008       6.09502085       6.71397809       6.08977202       6.46843183       6.74099652       6.10173539       6.13688405       6.86599010       10.70451756      6.95155770       6.19594854       6.03137913       6.36899441       7.46723459       7.25714692       6.99079053       6.12668408       6.77024594       6.13370822       6.25329028       7.26546029      
  0.03300000       1.26638017E-03   2814.76488109    -1.97887094      0.43162652       3.68671345       6.60962161       6.97758507       8.95308659       6.81335830       7.07524534       7.91471065       6.19321621       6.76604726       6.23334236       6.85415507       6.22776675       6.60735751       6.87891889       6.24146879       6.27672226       7.00510756       10.84960315      7.09121090       6.33311745       6.16834613       6.50716454       7.60752879       7.39640354       7.13108456       6.26612554       6.90870610       6.27311625       6.39085786       7.40462914      
  0.03300000       1.60371874E-03   2812.45386164    -2.01527261      0.41458657       3.72169824       6.70014615       7.06723923       9.04436435       6.90509006       7.16505323       8.00554052       6.28237060       6.85777909       6.32337987       6.94549583       6.31757270       6.69782766       6.96863325       6.33252359       6.36785864       7.09564661       10.94472234      7.18210607       6.42232881       6.25740141       6.59709843       7.69886693       7.48698941       7.22246799       6.35698258       6.99879418       6.36395234       6.48035140       7.49515738      
  0.03300000       2.03091762E-03   2811.27281048    -2.03339093      0.40637526       3.73907403       6.74515905       7.11175116       9.08978637       6.95073028       7.20965059       8.05067421       6.32667043       6.90341984       6.36814490       6.99093275       6.36221687       6.74281769       7.01321584       6.37782293       6.41320281       7.14065156       10.99218889      7.22728932       6.46666044       6.30164872       6.64180935       7.74427592       7.53200248       7.26791461       6.40218165       7.04356904       6.40914075       6.52482967       7.54014302      
  0.03300000       2.57191381E-03   2810.55210670    -2.04341222      0.40191798       3.74865352       6.77005070       7.13636917       9.11498203       6.97598723       7.23431935       8.07564546       6.35114462       6.92867434       6.39288558       7.01607517       6.38688952       6.76769556       7.03787175       6.40286896       6.43827520       7.16555327       11.01863254      7.25229574       6.49115633       6.32609219       6.66652580       7.76942258       7.55691801       7.29307499       6.42717149       7.06833622       6.43412495       6.54941002       7.56503369      
  0.03300000       3.25702066E-03   2809.76778412    -2.05446520      0.39706062       3.75921458       6.79748760       7.16348120       9.14274177       7.00382997       7.26148924       8.10315597       6.37811808       6.95651529       6.42015856       7.04378950       6.41408598       6.79511912       7.06503942       6.43048479       6.46592107       7.19299217       11.04777643      7.27984859       6.51815363       6.35303124       6.69376951       7.79712719       7.58436431       7.32080181       6.45472502       7.09562714       6.46167198       6.57650144       7.59245584      
  0.03300000       4.12462638E-03   2808.47876811    -2.07120150      0.38983814       3.77515964       6.83902592       7.20452772       9.18488560       7.04601168       7.30262928       8.14482201       6.41891850       6.99869026       6.46142792       7.08577310       6.45523737       6.83663617       7.10617177       6.47228979       6.50777420       7.23455403       11.09219865      7.32159205       6.55899652       6.39377685       6.73500295       7.83912367       7.62595004       7.36282253       6.49643450       7.13695383       6.50337170       6.61749224       7.63399059      
  0.03300000       5.22334507E-03   2806.09842579    -2.10076355      0.37743365       3.80324742       6.91233707       7.27689492       9.25938399       7.12050823       7.37517610       8.21833341       6.49086716       7.07317222       6.53424447       7.15990801       6.52783784       6.90991497       7.17873893       6.54609495       6.58167131       7.30790604       11.17099656      7.39527221       6.63102881       6.46562322       6.80775937       7.91327294       7.69933554       7.43702518       6.57006832       7.20987657       6.57698685       6.68979624       7.70727653      
  0.03300000       6.61474064E-03   2800.16917568    -2.16830544      0.35066844       3.86713503       7.07976353       7.44178842       9.43007132       7.29088157       7.54055194       8.38607658       6.65489339       7.24349808       6.70045070       7.32939819       6.69351222       7.07729700       7.34433675       6.71477108       6.75059257       7.47542512       11.35283995      7.56357644       6.79528885       6.62938860       6.97384305       8.08275133       7.86688084       7.60668592       6.73833944       7.37634707       6.74520423       6.85472777       7.87454704      
  0.03300000       8.37677640E-03   2779.95547016    -2.32550509      0.29689117       4.01173490       7.46666335       7.82158850       9.83193887       7.68682707       7.92201483       8.77392776       7.03119118       7.63912389       7.08315889       7.72286789       7.07479328       7.46420337       7.72669526       7.10462066       7.14127896       7.86359363       11.79407685      7.95413304       7.17260270       7.00485101       7.35682541       8.47759811       8.25560595       8.00164663       7.12719090       7.76131368       7.13392978       7.23402928       8.26168604      
  0.03300000       1.06081836E-02   2744.02440139    -2.47532644      0.25644277       4.13894783       7.82815491       8.17584297       10.22750536      8.06224991       8.27904738       9.13842934       7.37623384       8.01350223       7.43720812       8.09508880       7.42716264       7.82574508       8.08409728       7.46856598       7.50654323       8.22994851       12.25955124      8.32439898       7.51973406       7.34855412       7.71257742       8.85660354       8.62482210       8.37882229       7.48998617       8.12262168       7.49646626       7.58399609       8.62648401      
  0.03300000       1.34339933E-02   2709.81067150    -2.60037164      0.22770104       4.24220064       8.12914335       8.46722894       10.56206256      8.37784937       8.57346823       9.44088791       7.66063345       8.32771247       7.73134634       8.40742502       7.71956130       8.12672595       8.38016179       7.77321282       7.81293786       8.53515555       12.66545729      8.63347063       7.80607599       7.63149030       8.00773909       9.17446083       8.93213847       8.69538177       7.79381459       8.42269166       7.79999465       7.87316967       8.92954639      
