# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04600000       1.00000000E-03   2915.96753435    -1.69266678      0.55914927       3.60611906       5.95002528       6.26735256       8.19196850       6.13771288       6.36530162       7.21661989       5.55546016       6.09651448       5.59429461       6.17617109       5.58787630       5.95378070       6.19637592       5.60164939       5.63608104       6.30817757       9.97688496       6.38397042       5.68983194       5.53149461       5.85779737       6.88429620       6.67789922       6.42248656       5.62660588       6.22148090       5.63239767       5.74587014       6.70237505      
  0.04600000       1.26638017E-03   2915.26515303    -1.72011221      0.54202880       3.63312765       6.01838636       6.33682722       8.25957573       6.20626135       6.43462337       7.28565858       5.62368901       6.16494711       5.66268022       6.24475032       5.65615748       6.02195545       6.26496140       5.67021667       5.70470985       6.37709266       10.04349122      6.45312288       5.75799255       5.59972276       5.92593427       6.95324655       6.74695817       6.49146356       5.69507722       6.29018842       5.70094706       5.81404676       6.77141406      
  0.04600000       1.60371874E-03   2914.85414397    -1.73342128      0.53391408       3.64623001       6.05161709       6.37060160       8.29250897       6.23960111       6.46832668       7.31923335       5.65683050       6.19822977       5.69590300       6.27810111       5.68933002       6.05509155       6.29830407       5.70353892       5.73805773       6.41060521       10.07604840      6.48675579       5.79110644       5.63286241       5.95904610       6.98678842       6.78054594       6.52501914       5.72834703       6.32359372       5.73426209       5.84717145       6.80498660      
  0.04600000       2.03091762E-03   2914.60697577    -1.74355050      0.52781853       3.65620297       6.07685569       6.39619469       8.31746000       6.26491996       6.49386853       7.34470319       5.68200675       6.22351143       5.72114718       6.30342227       5.71453369       6.08026328       6.32359815       5.72886728       5.76340462       6.43602216       10.10067298      6.51225742       5.81625780       5.65803701       5.98419786       7.01221505       6.80600283       6.55046684       5.75363419       6.34893429       5.75958415       5.87233237       6.83044542      
  0.04600000       2.57191381E-03   2914.27143856    -1.75732150      0.51963582       3.66977437       6.11120341       6.43099167       8.35141952       6.29938481       6.52859915       7.37935435       5.71626022       6.25792778       5.75550112       6.33788579       5.74883066       6.11452195       6.35800584       5.76334538       5.79790807       6.47059927       10.13422370      6.54694864       5.85047774       5.69228728       6.01842501       7.04680624       6.84062740       6.58509187       5.78805538       6.38340685       5.79405289       5.90656778       6.86507655      
  0.04600000       3.25702066E-03   2913.73702462    -1.77999760      0.50642847       3.69213589       6.16779742       6.48823400       8.40736601       6.35618928       6.58574071       7.43641419       5.77267868       6.31465867       5.81210568       6.39467648       5.80533634       6.17097529       6.41465537       5.82017858       5.85478368       6.52753142       10.18956815      6.60406445       5.90684076       5.74869826       6.07481596       7.10376063       6.89761724       6.64211660       5.84479322       6.44016668       5.85086842       5.96296236       6.92208972      
  0.04600000       4.12462638E-03   2912.79553366    -1.82591906      0.48066602       3.73748548       6.28248757       6.60386010       8.52064293       6.47135994       6.70119428       7.55189628       5.88695393       6.42970727       5.92683574       6.50977508       5.91984557       6.28540767       6.52927897       5.93546106       5.97015615       6.64273185       10.30180728      6.71961413       6.02099792       5.86295071       6.18908545       7.21898644       7.01284387       6.75754726       5.95987879       6.55502407       5.96610503       6.07720510       7.03742188      
  0.04600000       5.22334507E-03   2909.74244783    -1.94804809      0.41849848       3.85778509       6.58755893       6.90980396       8.82273328       6.77821925       7.00687412       7.85860329       6.19028865       6.73630599       6.23186122       6.81623818       6.22417654       6.58989577       6.83346555       6.24246613       6.27745826       6.94864197       10.60373188      7.02643564       6.32407839       6.16616864       6.49287807       7.52513172       7.31851917       7.06447229       6.26636421       6.85994298       6.27291984       6.38065666       7.34350949      
  0.04600000       6.61474064E-03   2905.36168268    -2.09080751      0.35613779       3.99793876       6.94426678       7.26448330       9.17719916       7.13787214       7.36160217       8.21626479       6.54391025       7.09574530       6.58837478       7.17510792       6.57965966       6.94617161       7.18784276       6.60215736       6.63769521       7.30534513       10.96238401      7.38414480       6.67749651       6.51955706       6.84787388       7.88239050       7.67434451       7.42305967       6.62555465       7.21537120       6.63220612       6.73476137       7.70007474      
  0.04600000       8.37677640E-03   2889.84194820    -2.21395479      0.31239163       4.11177481       7.24631163       7.56525955       9.48958170       7.44526102       7.66301995       8.52110649       6.83950926       7.40245721       6.88780996       7.48163660       6.87807258       7.24773519       7.48856025       6.90558152       6.94192458       7.60983546       11.29726905      7.69037792       6.97376575       6.81472319       7.14725669       8.19037978       7.97932505       7.73140388       6.92859751       7.51768402       6.93504422       7.03213256       8.00424817      
