# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02500000       1.00000000E-03   2731.10459110    -2.10094204      0.39836337       3.63579854       7.70356977       6.40347694       6.86326837       7.18582135       7.69532049       7.14955577       6.47163253       6.87067355       6.63655868       6.43009739       7.43152014       6.46945607       7.08792789       9.30594472       11.32359424      6.48444700       7.03810885       7.12964090       6.51548736       7.92345813       8.20520365       7.26799663       6.76146340       7.29093244       6.51820368       6.50735881       7.38548677       7.36724502       6.57484145      
  0.02500000       1.26638017E-03   2723.33932927    -2.17099560      0.36959221       3.70091169       7.87735202       6.57169126       7.03670340       7.35791426       7.86826647       7.32048217       6.64265705       7.04392484       6.80654597       6.59863764       7.60797439       6.64012627       7.26489691       9.48460314       11.51918872      6.65827416       7.21535451       7.30535526       6.68901942       8.10006191       8.37834832       7.43768194       6.93318290       7.46435551       6.69235869       6.68085409       7.55989853       7.53770612       6.74391987      
  0.02500000       1.60371874E-03   2715.37351620    -2.23457465      0.34552534       3.75939682       8.03487787       6.72350565       7.19374874       7.51372553       8.02489610       7.47512899       6.79733707       7.20081047       6.96014579       6.75078594       7.76819507       6.79445304       7.42554489       9.64748874       11.69956569      6.81580925       7.37620877       7.46480128       6.84625565       8.26045152       8.53510185       7.59100838       7.08852664       7.62150752       6.85024140       6.83807361       7.71804253       7.69183343       6.89662161      
  0.02500000       2.03091762E-03   2708.80318791    -2.28146117      0.32896147       3.80206435       8.15093933       6.83482800       7.30928516       7.62836178       8.14018211       7.58882858       6.91099470       7.31623514       7.07291306       6.86238254       7.88641564       6.90783012       7.54402787       9.76818812       11.83472226      6.93178256       7.49480691       7.58235625       6.96198936       8.37884974       8.65043846       7.70362166       7.20270396       7.73723258       6.96651302       6.95381097       7.83457363       7.80510582       7.00867447      
  0.02500000       2.57191381E-03   2704.68899001    -2.30719366      0.32033233       3.82515324       8.21461268       6.89548370       7.37246616       7.69110195       8.20333578       7.65100635       6.97304042       7.37936370       7.13444130       6.92320484       7.95132905       6.96971820       7.60900539       9.83484445       11.91031193      6.99519599       7.55982360       7.64680344       7.02526338       8.44393720       8.71359840       7.76519926       7.26507749       7.80063678       7.03011050       7.01709497       7.89847616       7.86708174       7.06978007      
  0.02500000       3.25702066E-03   2702.49006896    -2.31967810      0.31627376       3.83622868       8.24551332       6.92474930       7.40303634       7.72148494       8.23394511       7.68109816       7.00301703       7.40991236       7.16416039       6.95255720       7.98284447       6.99961829       7.64051482       9.86735933       11.94754337      7.02586737       7.59134298       7.67804813       7.05586491       8.47557278       8.74420315       7.79500805       7.29523298       7.83136771       7.06087831       7.04770411       7.92947149       7.89709680       7.09928277      
  0.02500000       4.12462638E-03   2700.60770571    -2.32959159      0.31311162       3.84495637       8.27010372       6.94792526       7.42730028       7.74561937       8.25827752       7.70498929       7.02678027       7.43416190       7.18771636       6.97580589       8.00792944       7.02332116       7.66556891       9.89334087       11.97752222      7.05020119       7.61639925       7.70288706       7.08014205       8.50077857       8.76852727       7.81868281       7.31915257       7.85579558       7.08529312       7.07198895       7.95412461       7.92094364       7.12265946      
  0.02500000       5.22334507E-03   2697.66903779    -2.34317051      0.30893064       3.85663280       8.30367564       6.97924706       7.46023831       7.77844146       8.29142300       7.73744868       7.05895278       7.46708851       7.21960816       7.00723635       8.04217939       7.05541503       7.69969817       9.92909747       12.01939142      7.08319283       7.65051744       7.73671085       7.11305286       8.53526858       8.80164997       7.85088459       7.35158294       7.88906281       7.11840270       7.10491357       7.98774057       7.95340016       7.15428787      
  0.02500000       6.61474064E-03   2692.39792268    -2.36528743      0.30234796       3.87534080       8.35836952       7.02985604       7.51368770       7.83175346       8.34532118       7.79012388       7.11104169       7.52052457       7.27122460       7.05803803       8.09801390       7.10737673       7.75525457       9.98776273       12.08896468      7.13669650       7.70603855       7.79174580       7.16641332       8.59158513       8.85548783       7.90314935       7.40414545       7.94316283       7.17211456       7.15830672       8.04246340       8.00611512       7.20544573      
  0.02500000       8.37677640E-03   2682.21985987    -2.40668354      0.29046670       3.91016186       8.46077278       7.12434553       7.61377987       7.93150159       8.44615923       7.88862271       7.20850988       7.62057601       7.36769842       7.15291434       8.20273251       7.20458558       7.85949596       10.09803453      12.22066290      7.23699460       7.81019614       7.89496312       7.26641852       8.69722552       8.95616385       8.00069955       7.50249399       8.04444958       7.27285579       7.25840382       8.14495614       8.10457134       7.30102085      
  0.02500000       1.06081836E-02   2662.79706664    -2.50376315      0.26355522       3.99461116       8.70061496       7.34967212       7.85134698       8.16698245       8.68329873       8.12137802       7.44130720       7.85797761       7.59723637       7.37913185       8.44904461       7.43652942       8.10623878       10.35384573      12.52079866      7.47690870       8.05665141       8.13941410       7.50566968       8.94442887       9.19293477       8.22964232       7.73622385       8.28316979       7.51408734       7.49800234       8.38605237       8.33561165       7.52858558      
  0.02500000       1.34339933E-02   2595.37327075    -2.69387488      0.22289235       4.14016471       9.17045853       7.76479189       8.30415704       8.61835864       9.14167414       8.56406904       7.87984530       8.31150060       8.02554719       7.79734817       8.93632605       7.87326829       8.59075667       10.88160546      13.19671837      7.93627114       8.53821107       8.61797042       7.96468723       9.43900283       9.64928616       8.66351321       8.17757463       8.74551204       7.97869645       7.95814449       8.85689152       8.77620670       7.95113876      
  0.02500000       1.70125428E-02   2522.97431816    -2.85485157      0.19595972       4.25202128       9.56886291       8.10165362       8.68217353       8.99554806       9.52761816       8.93091053       8.24629525       8.69194109       8.37646758       8.13844618       9.35725378       8.23804322       9.00958554       11.34428006      13.82346582      8.33472776       8.95159800       9.02981541       8.35949213       9.86836273       10.03384720      9.01957623       8.54320573       9.13618653       8.38031561       8.35272704       9.25803002       9.14014100       8.29593212      
  0.02500000       2.15443469E-02   2443.16698652    -3.00008514      0.17679894       4.34139729       9.92949801       8.39109603       9.01715015       9.33106268       9.87534540       9.25355581       8.57479195       9.03255253       8.68097883       8.43394944       9.74847274       8.56533540       9.40064111       11.77346464      14.43459743      8.70515664       9.33235586       9.41338035       8.72352939       10.26946318      10.38196834      9.33012944       8.86454364       9.48919098       8.75751282       8.71958757       9.62485367       9.45996931       8.59379508      
  0.02500000       2.72833338E-02   2357.70133947    -3.13676031      0.16220786       4.41621240       10.26906196      8.65243032       9.32596202       9.64340492       10.20366834      9.55073001       8.88613575       9.35152611       8.95751858       8.70335362       10.12980945      8.87539505       9.78428384       12.18097671      15.03106447      9.07181022       9.69820675       9.79015469       9.08688048       10.65887616      10.71335945      9.61463815       9.15953606       9.82357903       9.13641453       9.08514226       9.97697125       9.75416257       8.86349163      
  0.02500000       3.45510729E-02   2261.54110641    -3.27343471      0.15062459       4.48056437       10.60597917      8.90086817       9.62125167       9.95209805       10.53350592      9.84221064       9.19129181       9.66100176       9.22067667       8.96161576       10.52263705      9.18236631       10.17238117      12.60375948      15.66091607      9.44599737       10.05756733      10.17786281      9.46018044       11.05878433      11.05168819      9.89101815       9.44303909       10.15965237      9.52635691       9.45794656       10.33563117      10.04067211      9.11989480      
  0.02500000       4.37547938E-02   2150.41612214    -3.41710384      0.14119913       4.53669247       10.95591563      9.14765245       9.91760705       10.27364594      10.88161019      10.14533012      9.49207217       9.96845867       9.48417665       9.21925595       10.94122383      9.49476222       10.56449511      13.07500371      16.35906459      9.81718295       10.41155051      10.57976144      9.82939375       11.48953956      11.41662987      10.17194505      9.73200145       10.51315063      9.91219832       9.82544927       10.71634517      10.33396790      9.37597989      
  0.02500000       5.54102033E-02   2035.31303285    -3.56162193      0.13345970       4.58565421       11.30356981      9.38971305       10.25451976      10.60293112      11.23709280      10.45585732      9.77469085       10.28267890      9.76951791       9.47047127       11.36680144      9.79589468       10.94407115      13.54462141      17.01662171      10.15336950      10.75775623      10.97653640      10.16971522      11.93163261      11.79233369      10.45375758      10.07660319      10.87501020      10.26003783      10.16118799      11.10554091      10.62735031      9.64739742      
  0.02500000       7.01703829E-02   1911.54925667    -3.71229410      0.12720706       4.62733180       11.66340637      9.63734502       10.70787667      10.95520100      11.61064653      10.78804039      10.05210318      10.63773502      10.11383117      9.72660653       11.81557495      10.10066752      11.33437503      14.01843736      17.71074921      10.46883708      11.12505220      11.39330172      10.48834891      12.40511087      12.17730067      10.74595518      10.54699697      11.26113670      10.57962175      10.47263122      11.51772463      10.93199033      9.97539989      
