# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.07400000       1.00000000E-03   3063.32774112    -1.31209876      0.78523048       3.51765212       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       1.26638017E-03   3062.63978243    -1.32312225      0.77565222       3.52831227       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       1.60371874E-03   3061.87225512    -1.33788047      0.76298857       3.54261006       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       2.03091762E-03   3060.73341621    -1.36235672      0.74232370       3.56645963       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       2.57191381E-03   3059.14455949    -1.41302359      0.70098607       3.61622736       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       3.25702066E-03   3059.64665693    -1.53831514      0.60662928       3.74179998       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       4.12462638E-03   3064.69272802    -1.66820874      0.52065467       3.87454927       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       5.22334507E-03   3069.97723926    -1.77669128      0.45794809       3.98601485       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       6.61474064E-03   3061.17764468    -1.87989421      0.40898070       4.08424203       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       8.37677640E-03   3051.29228696    -1.97434254      0.36921571       4.17308782       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       1.06081836E-02   3042.90723960    -2.06185025      0.33568187       4.25579040       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       1.34339933E-02   3034.69546600    -2.14507973      0.30666350       4.33432263       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       1.70125428E-02   3026.45585136    -2.22530493      0.28112903       4.40983650       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       2.15443469E-02   3018.29042086    -2.30311764      0.25843205       4.48295338       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       2.72833338E-02   3006.84405999    -2.38105560      0.23805742       4.55428545       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07400000       3.45510729E-02   2986.88477999    -2.46245588      0.21966318       4.62413188       8.59857788       7.50902370       7.93200706       8.16488938       8.64284079       8.13427161       7.59253180       7.92925753       7.71994542       7.53407358       8.36994203       7.57988432       8.11866215       10.05449548      11.74383318      7.62488762       8.08104443       8.15296840       7.65146977       8.80881297       9.17130775       8.19024226       7.83532252       8.25277212       7.66278914       7.64578782       8.32711849       8.28712508       7.65975116      
  0.07400000       4.37547938E-02   2970.25429620    -2.53972611      0.20322198       4.69170771       8.78724549       7.68877296       8.11865938       8.35212643       8.83110764       8.31995888       7.77695771       8.11634381       7.90216551       7.71419473       8.56321157       7.76337369       8.31105382       10.25358903      11.96961201      7.81426347       8.27255638       8.34493752       7.84033729       9.00067393       9.36008537       8.37401403       8.01989275       8.44205741       7.85295778       7.83460982       8.51784833       8.47180138       7.84085261      
  0.07400000       5.54102033E-02   2951.16409696    -2.61733417      0.18826709       4.75809765       8.97600474       7.86721945       8.30499726       8.53919604       9.01929924       8.50528585       7.96063390       8.30316068       8.08345504       7.89306724       8.75718255       7.94604988       8.50393751       10.45453940      12.20194412      8.00355597       8.46442541       8.53733553       8.02901085       9.19312934       9.54874404       8.55704267       8.20387871       8.63144676       8.04307051       8.02322264       8.70886924       8.65590687       8.02088494      
  0.07400000       7.01703829E-02   2921.35807536    -2.70020663      0.17464349       4.82334123       9.17600871       8.05009938       8.49929420       8.73569012       9.21760021       8.69939522       8.15020634       8.49814828       8.27062620       8.07655469       8.96372631       8.13451641       8.70758219       10.67319899      12.46924255      8.20030747       8.66658335       8.74033447       8.22485875       9.39842479       9.74717012       8.74850018       8.39492614       8.83130194       8.24079457       8.21908158       8.91118871       8.84898159       8.20635101      
  0.07400000       8.88623816E-02   2892.31264061    -2.78110385      0.16232206       4.88689087       9.37063393       8.22827472       8.68897816       8.92715920       9.41086473       8.88835647       8.33548595       8.68861168       8.45301584       8.25537224       9.16553492       8.31867587       8.90710872       10.88701427      12.73285611      8.39335725       8.86449404       8.93918865       8.41663425       9.59870677       9.94091216       8.93425678       8.58126804       9.02620821       8.43477555       8.41108449       9.10855484       9.03642716       8.38699089      
