# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01900000       1.00000000E-03   2636.38184852    -2.27650145      0.34926546       3.63085746       8.14388284       6.76056694       7.25273732       7.59166244       8.11671531       7.54760571       6.83894082       7.26249133       7.00635834       6.78939638       7.86973534       6.83829596       7.50535944       9.81597669       11.99519242      6.85972685       7.45283787       7.54366098       6.89010108       8.38254822       8.62542720       7.67987782       7.14143034       7.70820739       6.89459432       6.88223530       7.81369083       7.78362285       6.93982019      
  0.01900000       1.26638017E-03   2620.51960566    -2.35220340      0.32400162       3.69607563       8.33171924       6.93532756       7.43757900       7.77498549       8.30176666       7.72874980       7.01886909       7.44695965       7.18467357       6.96487822       8.06172941       7.01791713       7.69714899       10.01664064      12.23203465      7.04440158       7.64479432       7.73335217       7.07441469       8.57637172       8.81020477       7.85882633       7.32312834       7.89410622       7.08005780       7.06663562       8.00158582       7.96425738       7.11652255      
  0.01900000       1.60371874E-03   2603.33906248    -2.42662912      0.30133766       3.75906106       8.51626391       7.10561830       7.61876136       7.95463424       8.48324034       7.90602573       7.19504272       7.62781894       7.35879442       7.13598766       8.25094396       7.19374616       7.88613723       10.21555623      12.47042084      7.22593853       7.83376266       7.92014701       7.25567386       8.76762024       8.99131301       8.03347835       7.50094033       8.07658846       7.26258359       7.24798119       8.18625199       8.14079826       7.28892678      
  0.01900000       2.03091762E-03   2588.83657909    -2.49423888      0.28190329       3.81697028       8.68380588       7.26128739       7.78424649       8.11832071       8.64825056       8.06756740       7.35656988       7.79302186       7.51786605       7.29243706       8.42335103       7.35483882       8.05885595       10.39565213      12.68520046      7.39295519       8.00632049       8.09088229       7.42241390       8.94142550       9.15591040       8.19185674       7.66339525       8.24281224       7.43058009       7.41478511       8.35436232       8.30095819       7.44646807      
  0.01900000       2.57191381E-03   2569.92086166    -2.55734868      0.26602130       3.86733772       8.84048668       7.40172286       7.93643335       8.26935352       8.80129514       8.21597330       7.50404339       7.94505134       7.66242027       7.43387264       8.58526164       7.50197626       8.22021036       10.56898591      12.90200145      7.54712006       8.16718722       8.24997826       7.57628764       9.10595956       9.30837205       8.33715998       7.81201413       8.39707329       7.58578695       7.56855959       8.51112555       8.44844172       7.58924419      
  0.01900000       3.25702066E-03   2551.82555067    -2.60569787      0.25519942       3.90340991       8.96078110       7.50601703       8.05155843       8.38390846       8.91794908       8.32804946       7.61499407       8.06017470       7.77051895       7.53915380       8.71020997       7.61272083       8.34425072       10.70539857      13.07938563      7.66460832       8.29055366       8.37197833       7.69341915       9.23381800       9.42448558       8.44665968       7.92388263       8.51474597       7.70410806       7.68548217       8.63126185       8.55999030       7.69573611      
  0.01900000       4.12462638E-03   2541.04966882    -2.63417968      0.24906109       3.92455673       9.03172255       7.56736187       8.11945545       8.45142267       8.98670958       8.39404728       7.68053022       8.12810269       7.83415273       7.60112159       8.78411341       7.67812286       8.41768994       10.78601065      13.18463358      7.73437242       8.36352002       8.44417292       7.76287340       9.30944703       9.49291276       8.51098175       7.98981325       8.58417282       7.77434701       7.75480259       8.70219248       8.62556772       7.75840498      
  0.01900000       5.22334507E-03   2535.04520107    -2.65037439      0.24562265       3.93663206       9.07201181       7.60229273       8.15809076       8.48981021       9.02578234       8.43157385       7.71788576       8.16676152       7.87037312       7.63641202       8.82613648       7.71539461       8.45949538       10.83170267      13.24415794      7.77420599       8.40504213       8.48526977       7.80249427       9.35241470       9.53179095       8.54750813       8.02733728       8.62364575       7.81444385       7.79435414       8.74251444       8.66280774       7.79408168      
  0.01900000       6.61474064E-03   2530.23999933    -2.66343981      0.24287775       3.94639367       9.10451772       7.63050273       8.18928818       8.52079591       9.05731265       8.46186361       7.74807557       8.19798082       7.89962124       7.66491560       8.86006515       7.74551366       8.49326659       10.86853519      13.29210168      7.80643376       8.43857722       8.51846756       7.83453051       9.38709360       9.56316044       8.57697029       8.05763889       8.65550882       7.84688142       7.82633930       8.77506217       8.69284688       7.82289240      
  0.01900000       8.37677640E-03   2523.91505321    -2.68049880      0.23934473       3.95912119       9.14703701       7.66734719       8.23007862       8.56130620       9.09853977       8.50145271       7.78755724       8.23880422       7.93783605       7.70215246       8.90447787       7.78490177       8.53747789       10.91674696      13.35495690      7.84864667       8.48246696       8.56192010       7.87646415       9.43249955       9.60416917       8.61545715       8.09724723       8.69718173       7.88936645       7.86821250       8.81764222       8.73209714       7.86053132      
