# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05400000       1.00000000E-03   2958.62552686    -1.57202158      0.62408434       3.58032238       6.37411193       5.26008630       5.67935474       5.92825695       6.40426751       5.90303201       5.32351362       5.67414815       5.47369447       5.28448590       6.12416028       5.31813944       5.85430214       7.87002904       9.61988766       5.33404666       5.81758974       5.89171295       5.36470863       6.58013333       6.92379315       5.96222336       5.58734145       6.01154950       5.36778836       5.35834463       6.08297615       6.06060599       5.41635025      
  0.05400000       1.26638017E-03   2958.55740277    -1.58919067      0.61189472       3.59745531       6.41755199       5.30316333       5.72221114       5.97156930       6.44770839       5.94629699       5.36660723       5.71714018       5.51667420       5.32755454       6.16752802       5.36119147       5.89730554       7.91207756       9.66044246       5.37717558       5.86048928       5.93477053       5.40778926       6.62337586       6.96710415       6.00611677       5.63023886       6.05496481       5.41092829       5.40142045       6.12652657       6.10436624       5.45935751      
  0.05400000       1.60371874E-03   2958.48928026    -1.59946502      0.60471340       3.60770912       6.44357981       5.32896036       5.74788730       5.99751656       6.47373586       5.97221402       5.39241917       5.74289797       5.54241723       5.35334718       6.19351662       5.38697850       5.92307788       7.93730425       9.68482434       5.40301509       5.88619950       5.96057419       5.43359863       6.64929118       6.99305881       6.03240600       5.65593622       6.08097602       5.43677289       5.42722670       6.15262011       6.13057787       5.48511515      
  0.05400000       2.03091762E-03   2958.43002097    -1.61162975      0.59632164       3.61984705       6.47434407       5.35947633       5.77826571       6.02819391       6.50450652       6.00285503       5.42295891       5.77337026       5.57286985       5.38385836       6.22424309       5.41748742       5.95356962       7.96713620       9.71366114       5.43359550       5.91662145       5.99109952       5.46414250       6.67992865       7.02375288       6.06347078       5.68633694       6.11172747       5.46735837       5.45776661       6.18346609       6.16155334       5.51558321      
  0.05400000       2.57191381E-03   2958.35303993    -1.63066199      0.58343557       3.63882236       6.52238709       5.40716057       5.82574982       6.07611131       6.55256922       6.05071365       5.47069258       5.82099712       5.62045840       5.43153605       6.27224233       5.46517073       6.00123464       8.01376471       9.75877040       5.48140826       5.96418296       6.03881126       5.51189642       6.72778656       7.07171311       6.11196411       5.73384977       6.15975962       5.51517744       5.50551389       6.23164245       6.20991216       5.56319204      
  0.05400000       3.25702066E-03   2958.08057809    -1.66651168      0.55994156       3.67452272       6.61288401       5.49693717       5.91521931       6.16635730       6.64310566       6.14083761       5.56059925       5.91073210       5.71007897       5.52130425       6.36268781       5.55497808       6.09108604       8.10179746       9.84422788       5.57150522       6.05384401       6.12874040       5.60187963       6.81797774       7.16209643       6.20323942       5.82335082       6.25023237       5.60528546       5.59548287       6.32239093       6.30094934       5.65283788      
  0.05400000       4.12462638E-03   2957.12715926    -1.75849899      0.50400846       3.76593242       6.84448921       5.72682204       6.14469449       6.39735360       6.87489971       6.37145749       5.79108127       6.14082697       5.93967215       5.75118916       6.59440240       5.78513781       6.32170007       8.32812503       10.06529707      5.80272743       6.28403818       6.35945766       5.83284558       7.04909015       7.39378071       6.43640801       6.05276799       6.48183813       5.83660427       5.82639360       6.55468690       6.53360336       5.88241311      
  0.05400000       5.22334507E-03   2956.92289520    -1.90611049      0.42529760       3.91342465       7.21509446       6.09637677       6.51406199       6.76765619       7.24633586       6.74110595       6.16210891       6.51103633       6.30884156       6.12077728       6.96595250       6.15547019       6.69297277       8.69141865       10.42084018      6.17554013       6.65491594       6.73058429       6.20539243       7.41935584       7.76571687       6.80887483       6.42182978       6.85303153       6.20965323       6.19866909       6.92679173       6.90542464       6.25141075      
  0.05400000       6.61474064E-03   2953.68292729    -2.02820417      0.37033290       4.03362652       7.52038311       6.39935642       6.81835434       7.07247798       7.55216808       7.04517358       6.46701994       6.81595280       6.61206878       6.42386027       7.27282478       6.45973636       6.99966915       8.99395062       10.72291099      6.48258309       6.96125537       7.03702831       6.51207319       7.72509127       8.07216190       7.11437654       6.72546412       7.15885027       6.51699497       6.50529660       7.23349562       7.21069038       6.55427800      
  0.05400000       8.37677640E-03   2942.81833834    -2.13731762      0.32903658       4.13632265       7.79149900       6.66350802       7.08635435       7.34177556       7.82290955       7.31337042       6.73387091       7.08452585       6.87755745       6.68822889       7.54602972       6.72592694       7.27154716       9.26848849       11.00968664      6.75203538       7.23259047       7.30858972       6.78117258       7.99778250       8.34343756       7.38352554       6.99218288       7.42968985       6.78703724       6.77459030       7.50563218       7.48003155       6.81908806      
  0.05400000       1.06081836E-02   2931.42139039    -2.23584387      0.29604270       4.22810211       8.03538551       6.90055272       7.32793094       7.58403763       8.06644762       7.55446427       6.97401226       7.32652713       7.11617727       6.92552538       7.79255699       6.96534919       7.51719485       9.51743934       11.27378988      6.99516207       7.47774667       7.55381416       7.02391217       8.24370119       8.58758140       7.62463010       7.23228691       7.67351999       7.03084652       7.01758102       7.75070192       7.72153643       7.05692116      
  0.05400000       1.34339933E-02   2919.47828035    -2.32725056      0.26865062       4.31243533       8.26103188       7.11928639       7.55168735       7.80817064       8.29174492       7.77736222       7.19617295       7.55064473       7.33665584       7.14453973       8.02128899       7.18675104       7.74526234       9.74925616       11.52299078      7.22070242       7.70530488       7.78140306       7.24898711       8.47170806       8.81347440       7.84691370       7.45443721       7.89927882       7.25709557       7.24289652       7.97769576       7.94437194       7.27654025      
