# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04100000       1.00000000E-03   2883.28227158    -1.77532952      0.51998359       3.61922094       6.88755465       5.71242963       6.14031272       6.42045463       6.90543031       6.39274568       5.77470800       6.14030593       5.93139485       5.73722533       6.62952318       5.77076574       6.32960214       8.40574831       10.22413349      5.78289316       6.28711324       6.37038784       5.81384285       7.09310782       7.41808952       6.47445001       6.04714383       6.51036927       5.81676153       5.80699734       6.58917842       6.57175566       5.87383651      
  0.04100000       1.26638017E-03   2881.93609399    -1.81254852      0.49862908       3.65564378       6.98091815       5.80460528       6.23285558       6.51333927       6.99878210       6.48539758       5.86732253       6.23303831       6.02364283       5.82942502       6.72303134       5.86321300       6.42285451       8.49798089       10.31656874      5.87600813       6.38026528       6.46356502       5.90689242       7.18660731       7.51158998       6.56792890       6.13949498       6.60357663       5.90996194       5.89996752       6.68271135       6.66513286       5.96598334      
  0.04100000       1.60371874E-03   2881.23488286    -1.83139029      0.48817360       3.67404968       7.02808542       5.85118542       6.27966965       6.56027926       7.04595234       6.53221306       5.91415520       6.27994326       6.07027547       5.87602038       6.77031594       5.90995665       6.47005219       8.54466513       10.36351200      5.92313062       6.42742033       6.51071039       5.95397914       7.23387168       7.55884981       6.61510638       6.18619652       6.65068432       5.95712590       5.94701126       6.72998217       6.71227112       6.01255576      
  0.04100000       2.03091762E-03   2880.81006626    -1.84167693      0.48256633       3.68408470       7.05385137       5.87660586       6.30523668       6.58591455       7.07171644       6.55777709       5.93972211       6.30556062       6.09573189       5.90145023       6.79615442       5.93547430       6.49584271       8.57020809       10.38927913      5.94886509       6.45318745       6.53646960       5.97969346       7.25969978       7.58466474       6.64086184       6.21169668       6.67641558       5.98288297       5.97270171       6.75580546       6.73800846       6.03797634      
  0.04100000       2.57191381E-03   2880.30658568    -1.85298883      0.47648364       3.69510232       7.08218857       5.90454129       6.33334906       6.61410211       7.10004841       6.58588352       5.96782563       6.33372894       6.12371303       5.92939691       6.82457798       5.96352313       6.52421254       8.59833474       10.41772235      5.97716024       6.48153134       6.56480287       6.00796590       7.28811295       7.61305414       6.66917406       6.23973102       6.70471237       6.01120310       6.00094783       6.78420601       6.76630349       6.06591561      
  0.04100000       3.25702066E-03   2879.58171085    -1.87015276      0.46739801       3.71182447       7.12511511       5.94690351       6.37599367       6.65682254       7.14297902       6.62847975       6.01045649       6.37645299       6.16614761       5.97177714       6.86765979       6.00606812       6.56724829       8.64096126       10.46084466      6.02009816       6.52453416       6.60777581       6.05086743       7.33116602       7.65608148       6.71204467       6.28225178       6.74759615       6.05417869       6.04380974       6.82724183       6.80915354       6.10828324      
  0.04100000       4.12462638E-03   2878.21338214    -1.90093812      0.45155591       3.74177539       7.20204158       6.02280669       6.45247273       6.73338719       7.21991828       6.70481117       6.08688249       6.45306893       6.24220433       6.04771670       6.94491743       6.08233439       6.64446680       8.71748961       10.53850889      6.09711895       6.60170092       6.68486588       6.12781793       7.40835951       7.73321247       6.78880314       6.35848687       6.82446259       6.13126861       6.12069193       6.90438210       6.88589120       6.18420737      
  0.04100000       5.22334507E-03   2874.90964769    -1.97361757      0.41625617       3.81247691       7.38342274       6.20193206       6.63326326       6.91403556       7.40140106       6.88486646       6.26745068       6.63413572       6.42178828       6.22694614       7.12737402       6.26249053       6.82713362       8.89850530       10.72313029      6.27931408       6.78429560       6.86714636       6.30981671       7.59056352       7.91525034       6.96946888       6.53860051       7.00584414       6.31363995       6.30255298       7.08639062       7.06658840       6.36341944      
  0.04100000       6.61474064E-03   2866.44780507    -2.12677071      0.35103166       3.96050682       7.76413129       6.57766851       7.01408262       7.29345221       7.78241720       7.26279453       6.64721450       7.01535115       6.79902481       6.60299339       7.51161353       6.64123769       7.21266864       9.28146497       11.11912587      6.66347288       7.16978942       7.25156794       6.69339276       7.97392747       8.29769284       7.34710923       6.91750680       7.38700108       6.69830262       6.68603388       7.46888738       7.44466566       6.73960111      
  0.04100000       8.37677640E-03   2849.84147335    -2.26259346      0.30373070       4.08622236       8.10030321       6.90328672       7.34764015       7.62675350       8.11762805       7.59414019       6.97790658       7.34928951       7.12734519       6.92908148       7.85209452       6.97093831       7.55279964       9.62656900       11.49173134      6.99937301       7.50954035       7.59052917       7.02854191       8.31407717       8.63365688       7.67765480       7.24844348       7.72275966       7.03494698       7.02137449       7.80654528       7.77615646       7.06652535      
