# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02300000       1.00000000E-03   2704.96111076    -2.15321821      0.38237368       3.63516622       7.83449411       6.51198501       6.97954563       7.30745699       7.82129979       7.26926270       6.58226691       6.98782463       6.74819478       6.53910263       7.56119607       6.58050754       7.21138183       9.45467757       11.51380885      6.59699686       7.16068937       7.25250699       6.62771883       8.05864776       8.33094138       7.39240480       6.87547959       7.41554340       6.63066299       6.61957973       7.51301253       7.49261685       6.68532961      
  0.02300000       1.26638017E-03   2695.32318967    -2.22513332      0.35451578       3.70087174       8.01278783       6.68310292       7.15703288       7.48350468       7.99836307       7.44390682       6.75676699       7.16507694       6.92150136       6.71063276       7.74260118       6.75463835       7.39318532       9.63970287       11.72036745      6.77477248       7.34274663       7.43286425       6.80520184       8.24048004       8.50809772       7.56550050       7.05090972       7.59320633       6.80889797       6.79705873       7.69188303       7.66669801       6.85755636      
  0.02300000       1.60371874E-03   2683.74591543    -2.29526100      0.32984974       3.76351265       8.18652583       6.84803888       7.32923555       7.65442047       8.17047634       7.61322159       6.92559694       7.33706797       7.08895960       6.87605386       7.91973030       6.92307161       7.57044505       9.82205455       11.92833776      6.94733341       7.52015399       7.60858989       6.97738670       8.41833510       8.68017397       7.73313381       7.22079935       7.76600174       6.98202199       6.96931372       7.86610151       7.83548759       7.02380971      
  0.02300000       2.03091762E-03   2670.78301030    -2.35571118      0.31066559       3.81555805       8.33627538       6.98762873       7.47644412       7.80077732       8.31821080       7.75789432       7.06925409       7.48413335       7.23122818       7.01617046       8.07274423       7.06636928       7.72313803       9.98190331       12.11633921      7.09482692       7.67283579       7.75980944       7.12446996       8.57250340       8.82772805       7.87629148       7.36562182       7.91438864       7.13013730       7.11654043       8.01606116       7.97988432       7.16484670      
  0.02300000       2.57191381E-03   2661.33144304    -2.39401740      0.29937509       3.84771123       8.43115630       7.07498750       7.56925259       7.89311322       8.41155117       7.84902251       7.15956484       7.57686852       7.32051067       7.10391801       8.16990776       7.15643748       7.81995917       10.08435766      12.23930837      7.18788935       7.76957465       7.85562394       7.21725039       8.67061318       8.92088080       7.96635577       7.45673861       8.00819692       7.22368065       7.20945035       8.11101737       8.07085257       7.25326165      
  0.02300000       3.25702066E-03   2657.15353621    -2.41205256      0.29414610       3.86301655       8.47579672       7.11633264       7.61310953       7.93666892       8.45552322       7.89202284       7.20232267       7.62068437       7.36273575       7.14544535       8.21568459       7.19906908       7.86566648       10.13240046      12.29664281      7.23196463       7.81524274       7.90085846       7.26120113       8.71675758       8.96476154       8.00875933       7.49981465       8.05242241       7.26799727       7.25346246       8.15575509       8.11368011       7.29508670      
  0.02300000       4.12462638E-03   2655.04924648    -2.42188091      0.29130021       3.87146116       8.50009764       7.13899373       7.63708556       7.96044569       8.47949691       7.91550955       7.22574393       7.64463460       7.38585427       7.16820250       8.24061937       7.22241711       7.89060760       10.15843037      12.32745186      7.25609687       7.84016593       7.92554643       7.28526947       8.74184910       8.98868792       8.03188690       7.52338069       8.07654515       7.29226258       7.27756271       8.18013768       8.13703195       7.31799510      
  0.02300000       5.22334507E-03   2652.89741371    -2.43233568      0.28828178       3.88050835       8.52596379       7.16319509       7.66266108       7.98578950       8.50503413       7.94055050       7.25075325       7.67018118       7.41053173       7.19250479       8.26717154       7.24734550       7.91719121       10.18607552      12.36004450      7.28186282       7.86673123       7.95186278       7.31096970       8.76854425       9.01417566       8.05652442       7.54852715       8.10224809       7.31817223       7.30329641       8.20610753       8.16190539       7.34245266      
  0.02300000       6.61474064E-03   2649.93952043    -2.44752416      0.28391610       3.89376246       8.56353729       7.19850489       7.69991639       8.02267220       8.54216729       7.97700483       7.28723305       7.70739204       7.44651183       7.22795846       8.30576174       7.28370207       7.95587332       10.22611457      12.40699955      7.31944040       7.90538803       7.99016154       7.34845602       8.80729654       9.05123916       8.09235427       7.58517378       8.13963481       7.35596212       7.34083054       8.24386338       8.19807208       7.37812076      
  0.02300000       8.37677640E-03   2645.14431630    -2.47290809      0.27673601       3.91601108       8.62632459       7.25765355       7.76229095       8.08437699       8.60425551       8.03799852       7.34837176       7.76969346       7.50676628       7.28734859       8.37030356       7.34462301       8.02062979       10.29294532      12.48520629      7.38244651       7.97009208       8.05428153       7.41131629       8.87205526       9.11320911       8.15223312       7.64653841       8.20217253       7.41933968       7.40377383       8.30700351       8.25851539       7.43785801      
