# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04300000       1.00000000E-03   2898.33923358    -1.74099843      0.53534595       3.61461394       6.80099866       5.63805388       6.06388642       6.33832879       6.82134657       6.31120201       5.70035035       6.06288446       5.85587931       5.66274923       6.54454155       5.69618007       6.25011596       8.31371211       10.11685576      5.70883225       6.20867358       6.29037069       5.73966393       7.00628811       7.33510230       6.38858980       5.97110123       6.42688130       5.74260137       5.73290382       6.50420261       6.48603161       5.79845783      
  0.04300000       1.26638017E-03   2897.15490170    -1.77398208      0.51580768       3.64690761       6.88391207       5.71982111       6.14583224       6.42078716       6.90422002       6.39347408       5.78241945       6.14503237       5.93766814       5.74453041       6.62748291       5.77811527       6.33264786       8.39534600       10.19822074      5.79125542       6.29108023       6.37288139       5.82204659       7.08921176       7.41802603       6.47177312       6.05292970       6.50962232       5.82509246       5.81519733       6.58724516       6.56908376       5.88018816      
  0.04300000       1.60371874E-03   2896.59629657    -1.79013274      0.50649844       3.66272694       6.92445942       5.75984766       6.18597535       6.46113239       6.94476094       6.43372457       5.82261566       6.18526857       5.97771354       5.78456563       6.66807806       5.81824197       6.37308816       8.43531929       10.23813457      5.83165090       6.33146763       6.41330005       5.86241975       7.12978411       7.45860715       6.51242017       6.09300501       6.55010575       5.86552046       5.85552665       6.62787147       6.60967542       5.92019859      
  0.04300000       2.03091762E-03   2896.23596578    -1.80012788      0.50082463       3.67251188       6.94955052       5.78461246       6.21082485       6.48609909       6.96984877       6.45863072       5.84749258       6.21017504       6.00249441       5.80933654       6.69320784       5.84307493       6.39812904       8.46008079       10.26290550      5.85665908       6.35647700       6.43832471       5.88741342       7.15489765       7.48372313       6.53756109       6.11780864       6.57515978       5.89054875       5.88049318       6.65301438       6.63478485       5.94495557      
  0.04300000       2.57191381E-03   2895.81860523    -1.81236138      0.49396769       3.68448583       6.98020769       5.81489704       6.24122024       6.51661571       7.00050897       6.48907272       5.87792159       6.24063709       6.03280004       5.83962906       6.72392522       5.87344855       6.42875849       8.49034569       10.29318812      5.88725738       6.38707171       6.46893016       5.91799295       7.18558852       7.51442406       6.56826943       6.14814495       6.60578169       5.92117151       5.91103983       6.68374188       6.66545766       5.97523007      
  0.04300000       3.25702066E-03   2895.13471149    -1.83160637      0.48337546       3.70331368       7.02842754       5.86252668       6.28905199       6.56461789       7.04873618       6.53695333       5.92579489       6.28857168       6.08047232       5.88727284       6.77226118       5.92123239       6.47697397       8.53800461       10.34097342      5.93541500       6.43523557       6.51710142       5.96611924       7.23387725       7.56272311       6.61654293       6.19587499       6.65395308       5.96936794       5.95911495       6.73207980       6.71368167       6.02284834      
  0.04300000       4.12462638E-03   2893.77976450    -1.86777466      0.46409921       3.73866142       7.11897584       5.95196922       6.37896299       6.65477450       7.13931002       6.62686849       6.01574979       6.37866738       6.17002470       5.97674716       6.86310009       6.01101102       6.56765207       8.62767648       10.43118519      6.02596309       6.52582770       6.60767499       6.05660180       7.32460721       7.65345875       6.70710426       6.28556653       6.74443741       6.05999099       6.04950507       6.82287646       6.80417125       6.11228284      
  0.04300000       5.22334507E-03   2890.00861486    -1.96032505      0.41827508       3.82895874       7.35023713       6.18051153       6.60920756       6.88516941       7.37072139       6.85657309       6.24592770       6.60932077       6.39901219       6.20539997       7.09554031       6.24068556       6.80009518       8.85769407       10.66422702      6.25799703       6.75811735       6.83972913       6.28842137       7.55664127       7.88544321       6.93788657       6.51508665       6.97571740       6.29224172       6.28113144       7.05494059       7.03489542       6.34087442      
  0.04300000       6.61474064E-03   2882.55910037    -2.11385229      0.35233181       3.97797940       7.73214380       6.55807362       6.99119659       7.26602560       7.75307747       7.23604902       6.62724750       6.99175761       6.77783853       6.58323579       7.48075665       6.62099788       7.18643300       9.24070210       11.05754199      6.64339738       7.14435223       7.22510027       6.67327985       7.94081275       8.26914341       7.31736134       6.89536503       7.35820172       6.67816177       6.66592160       7.43869492       7.41466799       6.71875567      
  0.04300000       8.37677640E-03   2866.00786144    -2.24384155      0.30686022       4.09800302       8.05404895       6.86942785       7.30996866       7.58504731       8.07401025       7.55322897       6.94330437       7.31097147       7.09174689       6.89502223       7.80656743       6.93611991       7.51147157       9.57114124       11.41409729      6.96422629       7.46892417       7.54916024       6.99343409       8.26633849       8.59075984       7.63414409       7.21170693       7.67959154       6.99973644       6.98627466       7.76194510       7.73228311       7.03137284      
  0.04300000       1.06081836E-02   2846.98027010    -2.35691009      0.27302621       4.19947595       8.33283596       7.13612768       7.58526823       7.86056790       8.35141146       7.82673092       7.21524027       7.58661598       7.36146081       7.16222617       8.08978219       7.20712969       7.79369225       9.86152697       11.73678933      7.24145339       7.75057204       7.83035090       7.26987412       8.54945454       8.86861836       7.90649829       7.48427277       7.95769864       7.27778532       7.26300111       8.04203674       8.00576818       7.29964581      
  0.04300000       1.34339933E-02   2822.26916068    -2.46238958      0.24605217       4.28983056       8.59204045       7.37912444       7.83900501       8.11514429       8.60832469       8.07885849       7.46441322       7.84079362       7.60831083       7.40586368       8.35400693       7.45537283       8.05607733       10.13699122      12.05540560      7.49689681       8.01214196       8.09153709       7.52434616       8.81417016       9.12569808       8.15727356       7.73468995       8.21547762       7.53411638       7.51780795       8.30229567       8.25805892       7.54476324      
  0.04300000       1.70125428E-02   2803.92697822    -2.55553274      0.22393293       4.37164871       8.82055949       7.59629394       8.06537854       8.34085333       8.83553413       8.30243780       7.68752673       8.06739310       7.82863812       7.62360762       8.58793473       7.67750626       8.28977572       10.37874282      12.33236182      7.72621213       8.24519338       8.32406633       7.75262750       9.04772549       9.35324367       8.37824955       7.95815091       8.44382019       7.76425681       7.74642437       8.53254294       8.48046660       7.76356012      
  0.04300000       2.15443469E-02   2769.29688382    -2.65384642      0.20500807       4.44834346       9.06067270       7.81264995       8.29723272       8.57398490       9.07168395       8.53207269       7.91288020       8.29984408       8.05057262       7.84096996       8.83528718       7.90172629       8.53433021       10.64414891      12.66317291      7.96103697       8.48839194       8.56677334       7.98591038       9.29640075       9.58887893       8.60516636       8.18531817       8.68154107       8.00010228       7.98006638       8.77378805       8.70983679       7.98309068      
  0.04300000       2.72833338E-02   2734.27289735    -2.74736906      0.18882354       4.51977241       9.28857331       8.01657912       8.51803290       8.79519591       9.29580000       8.74927849       8.12792072       8.52164680       8.26037899       8.04612691       9.07284846       8.11535165       8.77033399       10.89968516      12.98995091      8.18773395       8.72244164       8.80059644       8.21116029       9.53457139       9.81242836       8.81780806       8.40098811       8.90795622       8.22834701       8.20572822       9.00406062       8.92536262       8.19027038      
  0.04300000       3.45510729E-02   2691.87274066    -2.84197588      0.17471392       4.58723006       9.51855241       8.21662724       8.73873541       9.01663004       9.52112148       8.96552368       8.34229139       8.74416624       8.46750419       8.24784639       9.31562091       8.32812221       9.01160298       11.16452144      13.34495966      8.41645050       8.96069477       9.03914633       8.43944834       9.77813101       10.03710740      9.02833009       8.61540961       9.13621150       8.45983442       8.43422995       9.23738445       9.13951182       8.39419025      
  0.04300000       4.37547938E-02   2639.63101377    -2.93964408      0.16237649       4.65083726       9.75602191       8.41534743       8.96298285       9.24222810       9.75243034       9.18433243       8.55943799       8.97132837       8.67486373       8.44890543       9.56953030       8.54364550       9.26367986       11.44601353      13.74080860      8.65107048       9.20837767       9.28759309       8.67503820       10.03394304      10.26786295      9.24063574       8.83192027       9.37090888       8.69902202       8.66986518       9.47896002       9.35641466       8.59761397      
  0.04300000       5.54102033E-02   2580.69126899    -3.03880866      0.15154934       4.71077585       9.99718456       8.61111684       9.18831113       9.46940013       9.98749187       9.40292107       8.77937121       9.20140994       8.88034538       8.64794710       9.83252146       8.76161582       9.52631003       11.73913027      14.16955006      8.89704532       9.46417374       9.54619482       8.91934655       10.29881320      10.50414730      9.45165625       9.04825388       9.60969626       8.94959276       8.91492397       9.72654735       9.57273144       8.79849079      
  0.04300000       7.01703829E-02   2512.65326150    -3.14146088      0.14204685       4.76702113       10.24718966      8.80662512       9.41881251       9.70222391       10.23101289      9.62472391       9.00767054       9.43933896       9.08707513       8.84818190       10.11249492      8.98729703       9.80790903       12.04731280      14.63789390      9.16561800       9.73503240       9.82333637       9.18072877       10.58026398      10.74986690      9.66443471       9.26821553       9.85787536       9.22245285       9.17853130       9.98651551       9.79190448       8.99979689      
