# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04900000       1.00000000E-03   2932.65614571    -1.64599235      0.58332988       3.59678273       6.56114302       5.42608781       5.84799038       6.10826364       6.58710474       6.08229350       5.48886922       5.84461012       5.64148790       5.45059899       6.30844285       5.48409362       6.02764053       8.06364720       9.83528922       5.49837919       5.98880797       6.06639303       5.52894728       6.76658787       7.10391764       6.14931347       5.75575439       6.19378093       5.53202906       5.52254970       6.26771585       6.24725714       5.58417804      
  0.04900000       1.26638017E-03   2932.13815234    -1.66889678      0.56834059       3.61939365       6.61892759       5.48318282       5.90497127       6.16577908       6.64486553       6.13971622       5.54605965       5.90175613       5.69851715       5.50769104       6.36614644       5.54121341       6.08490875       8.12006496       9.89055663       5.55568557       6.04595042       6.12371006       5.58620665       6.82422632       7.16160982       6.20752421       5.81273215       6.25146299       5.58937027       5.57978592       6.32559712       6.30532426       5.64121163      
  0.04900000       1.60371874E-03   2931.87341668    -1.68039211      0.56097004       3.63073167       6.64789385       5.51181021       5.93355505       6.19461105       6.67382321       6.16849905       5.57474536       5.93042018       5.72711503       5.53631774       6.39508032       5.56986030       6.11364221       8.14838304       9.91834712       5.58443859       6.07462385       6.15246382       5.61493911       6.85313110       7.19054438       6.23668783       5.84130894       6.28037951       5.61814499       5.60850535       6.35461290       6.33441925       5.66980842      
  0.04900000       2.03091762E-03   2931.63568869    -1.69117173      0.55414466       3.64136419       6.67503281       5.53864635       5.96035715       6.22162822       6.70095834       6.19546889       5.60164301       5.95729511       5.75392467       5.56315366       6.42219549       5.59671905       6.14058568       8.17493227       9.94441944       5.61140537       6.10151390       6.17942310       5.64188866       6.88021975       7.21766579       6.26400216       5.86810129       6.30747547       5.64513504       5.63544185       6.38180035       6.36167142       5.69661503      
  0.04900000       2.57191381E-03   2931.26865059    -1.70673343      0.54443133       3.65672454       6.71425593       5.57742448       5.99910292       6.26067102       6.74017634       6.23443984       5.64052119       5.99614451       5.79266956       5.60193240       6.46139130       5.63553735       6.17954503       8.21334843       9.98221734       5.65039219       6.14039790       6.21840155       5.68085472       6.91938292       7.25687389       6.30346062       5.90682686       6.34663479       5.68416115       5.67438736       6.42109297       6.40104345       5.73535199      
  0.04900000       3.25702066E-03   2930.75827574    -1.73356470      0.52806989       3.68322777       6.78171091       5.64423050       6.06586089       6.32785904       6.80765347       6.30150506       5.70751601       6.06307309       5.85941644       5.66874040       6.52883403       5.70242281       6.24666369       8.27942137       10.04718141      5.71760070       6.20740412       6.28553609       5.74803308       6.98674827       7.32436493       6.37130277       5.97354392       6.41401446       5.75143385       5.74151737       6.48868877       6.46874364       5.80208039      
  0.04900000       4.12462638E-03   2929.88112538    -1.79270785      0.49359986       3.74186028       6.93041195       5.79177983       6.21335546       6.47610279       6.95649301       6.44948068       5.85552858       6.21093631       6.00684810       5.81629884       6.67763993       5.85018613       6.39497399       8.42513504       10.19044360      5.86618897       6.35551603       6.43382515       5.89656080       7.13528095       7.47331723       6.52080015       6.12092791       6.56266342       5.90011992       5.88988207       6.63778120       6.61795233       5.94945582      
  0.04900000       5.22334507E-03   2927.52984822    -1.93421011      0.42006241       3.88198412       7.28519013       6.14424674       6.56646146       6.83016827       7.31184157       6.80281132       6.20961726       6.56484408       6.35928989       6.16883475       7.03347963       6.20359536       6.75041117       8.77429382       10.53606651      6.22226357       6.71061476       6.78898585       6.25243655       7.49009177       7.82924119       6.87671918       6.47352507       6.91774855       6.25640381       6.24535044       6.99386861       6.97338282       6.30161736      
  0.04900000       6.61474064E-03   2924.07207967    -2.06753918      0.36115180       4.01323103       7.61787562       6.47484259       6.89911795       7.16253506       7.64523804       7.13427236       6.54270364       6.89803214       6.69034222       6.49957571       7.36839432       6.53588374       7.08587087       9.10469577       10.86794556      6.55809546       7.04585491       7.12394259       6.58787679       7.82370261       8.16352433       7.20897842       6.80524479       7.25122294       6.59261761       6.58071475       7.32825997       7.30554288       6.63214891      
  0.04900000       8.37677640E-03   2911.18799109    -2.18415398      0.31857142       4.12219975       7.90714278       6.75598365       7.18533674       7.44965405       7.93397533       7.42004251       6.82723350       7.18478591       6.97324097       6.78100410       7.66039422       6.81964055       7.37679328       9.39914270       11.17940616      6.84596119       7.33626950       7.41431675       6.87527946       8.11524403       8.45291984       7.49521257       7.08978747       7.54016148       6.88114521       6.86833909       7.61867989       7.59218267       6.91415537      
  0.04900000       1.06081836E-02   2897.87630947    -2.28747721      0.28544306       4.21757134       8.16242449       7.00331443       7.43845655       7.70302846       8.18874194       7.67198333       7.07843463       7.43828867       7.22256449       7.02866438       7.91907339       7.07002165       7.63485637       9.66140371       11.46179762      7.10101418       7.59383160       7.67174471       7.12971677       8.37332234       8.70834047       7.74653276       7.34103139       7.79539558       7.13691949       7.12309823       7.87533911       7.84415367       7.16247762      
  0.04900000       1.34339933E-02   2879.86156029    -2.38509859      0.25831007       4.30432887       8.40249385       7.23238100       7.67518933       7.94035744       8.42769174       7.90752789       7.31225548       7.67542096       7.45435274       7.25816965       8.16331135       7.30298325       7.87788466       9.91232757       11.74200604      7.33963586       7.83615497       7.91403685       7.36753369       8.61716407       8.94770973       7.98092101       7.57537874       8.03507146       7.37633833       7.36124056       8.11679912       8.07955378       7.39300810      
  0.04900000       1.70125428E-02   2857.89438611    -2.47879033      0.23547401       4.38472730       8.63210633       7.44836336       7.90067782       8.16650779       8.65564597       8.13153224       7.53394411       7.90129737       7.67373911       7.47470772       8.39795500       7.52375574       8.11100071       10.15635721      12.02397687      7.56715773       8.06840920       8.14624946       7.59408358       8.85158432       9.17587246       8.20310895       7.79795707       8.26403406       7.60473842       7.58810943       8.34787626       8.30311935       7.61087184      
  0.04900000       2.15443469E-02   2840.91365923    -2.56441870      0.21592031       4.46002592       8.84180636       7.64812063       8.10879115       8.37405610       8.86441425       8.33715641       7.73925805       8.10964498       7.87636434       7.67497492       8.61294729       7.72811379       8.32578725       10.37819160      12.27765692      7.77827050       8.28248611       8.36011356       7.80418046       9.06578000       9.38501103       8.40602535       8.00344730       8.47397524       7.81668116       7.79854163       8.55950963       8.50734832       7.81211388      
