# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01200000       1.00000000E-03   2434.64555343    -2.59348191      0.28432401       3.60997118       8.94988572       7.36722137       7.95467579       8.31408684       8.87358561       8.24822892       7.48628983       7.96427204       7.64881253       7.40456516       8.68447492       7.49182890       8.28214437       10.80021961      13.38064422      7.53920116       8.22490360       8.30465241       7.56880152       9.25545294       9.38128192       8.38975388       7.81556282       8.45997572       7.58001203       7.55996759       8.59232565       8.51088512       7.56876723      
  0.01200000       1.26638017E-03   2403.12822889    -2.67692053      0.26510068       3.67077464       9.16072272       7.54573275       8.15510045       8.51284462       9.07638540       8.44200209       7.67980092       8.16427151       7.83501988       7.58560958       8.90477432       7.68566152       8.50105574       11.03959990      13.69291014      7.74637072       8.44207982       8.51905444       7.77460748       9.48340538       9.58311333       8.57755820       8.00951622       8.66496021       7.79003963       7.76621388       8.80233253       8.70296290       7.75201413      
  0.01200000       1.60371874E-03   2369.03010466    -2.76081230      0.24766897       3.72985345       9.37310291       7.72283233       8.35520653       8.71195706       9.28039159       8.63552838       7.87518148       8.36496408       8.02006685       7.76578441       9.12861232       7.88136069       8.72397927       11.28136244      14.00992838      7.95848183       8.66165450       8.73744098       7.98562149       9.71549181       9.78665334       8.76452336       8.20284831       8.87135304       8.00632222       7.97801901       9.01463745       8.89470313       7.93402372      
  0.01200000       2.03091762E-03   2328.87393281    -2.84853474      0.23166987       3.78785753       9.59549265       7.90298888       8.56187977       8.91825815       9.49297910       8.83512063       8.07805613       8.57294631       8.20930625       7.94984324       9.36495826       8.08500735       8.95935725       11.53709252      14.35132934      8.18159887       8.89200004       8.96781610       8.20846936       9.96204403       9.99910539       8.95660662       8.40172358       9.08659439       8.23519335       8.20189922       9.23722621       9.09263324       8.11985172      
  0.01200000       2.57191381E-03   2283.92105416    -2.93874977      0.21711570       3.84421381       9.82483958       8.08449876       8.77199166       9.12937484       9.71232833       9.03836488       8.28726004       8.78606398       8.40044239       8.13621683       9.61231588       8.29542545       9.20613654       11.80200140      14.70745822      8.41810053       9.13073708       9.20972524       8.44426214       10.22030051      10.21960793      9.15196787       8.60354407       9.30872525       8.47810324       8.43829312       9.46853368       9.29441541       8.30735109      
  0.01200000       3.25702066E-03   2236.70274190    -3.02937958      0.20394535       3.89857046       10.05487371      8.26472187       8.97996554       9.34090037       9.93374749       9.24129715       8.49903030       8.99953008       8.58976389       8.32206509       9.86542339       8.50850387       9.45876867       12.06794402      15.06046792      8.66477890       9.37133042       9.45868546       8.68804704       10.48275742      10.44366590      9.34683993       8.80374529       9.53319540       8.73169858       8.68261231       9.70390378       9.49572726       8.49318731      
  0.01200000       4.12462638E-03   2179.74106804    -3.12619834      0.19209543       3.95056399       10.29884499      8.44954956       9.19359949       9.56350202       10.16915289      9.45400358       8.71969039       9.22107439       8.78392928       8.51366354       10.13921166      8.73272485       9.72767347       12.36166346      15.45899803      8.92699405       9.62253901       9.72673031       8.94646436       10.76686906      10.68316552      9.55015394       9.01001083       9.77201176       9.00225784       8.94146209       9.95668285       9.70648833       8.68383549      
  0.01200000       5.22334507E-03   2103.03767464    -3.23635853      0.18178111       3.99849851       10.57497994      8.64601890       9.42568311       9.81255548       10.43733521      9.69022560       8.95937152       9.46219652       8.99226659       8.71891723       10.45786229      8.98181999       10.03034203      12.71506360      15.94814433      9.21664656       9.89864766       10.03326676      9.23428208       11.10011339      10.96135115      9.77378522       9.23518044       10.04346188      9.30363240       9.22918710       10.24804028      9.93967574       8.88769800      
  0.01200000       6.61474064E-03   2034.68530245    -3.33731027      0.17289277       4.04204421       10.82821680      8.82753177       9.64282128       10.04340315      10.68663397      9.90917947       9.17743951       9.68338358       9.18659599       8.90858592       10.75483127      9.21240255       10.30652074      13.03055891      16.36129694      9.47722023       10.14916867      10.31581713      9.49566893       11.41080080      11.22130604      9.97990017       9.44861587       10.29575582      9.57604006       9.48899456       10.51972961      10.15422247      9.07702272      
  0.01200000       8.37677640E-03   1962.13513977    -3.43985365      0.16521395       4.08150294       11.08148113      9.00859374       9.88838746       10.28071351      10.94244081      10.13354911      9.38905227       9.91320365       9.39631421       9.09672057       11.06141353      9.44059131       10.58324293      13.35309140      16.78593742      9.72830973       10.40153035      10.60444127      9.74850395       11.73173258      11.48939288      10.18533483      9.69922917       10.55601920      9.83510558       9.73787636       10.80027557      10.36859938      9.27722216      
  0.01200000       1.06081836E-02   1886.15212395    -3.54332594      0.15871097       4.11638271       11.33501287      9.18652946       10.16509003      10.51888757      11.20085885      10.35820342      9.59365272       10.15053415      9.61956819       9.28131356       11.36933963      9.66461214       10.85760120      13.67175633      17.21610192      9.96848053       10.65475811      10.89371239      9.98854439       12.05769973      11.76072121      10.39310969      9.98479604       10.81783708      10.07991117      9.97338727       11.08294423      10.58448439      9.48970982      
  0.01200000       1.34339933E-02   1816.97953662    -3.63894618      0.15319660       4.14709900       11.56403997      9.35154777       10.48258871      10.74199800      11.44007079      10.56874956      9.77382622       10.38658314      9.85474850       9.45114817       11.64897940      9.86458529       11.10454620      13.94337651      17.62230227      10.16529321      10.89143978      11.15829363      10.18760911      12.35544796      12.00778592      10.58641441      10.31387929      11.06128732      10.27884970      10.16795512      11.34249695      10.78413700      9.71644056      
  0.01200000       1.70125428E-02   1744.31644011    -3.73682847      0.14851416       4.17406123       11.79510609      9.51857593       10.87851985      10.97200576      11.68509302      10.78520673      9.94947872       10.64247751      10.11982626      9.62211912       11.93131884      10.06117070      11.35182760      14.21124617      18.06776941      10.34697342      11.13555764      11.42709493      10.37108477      12.65721259      12.25584353      10.78632984      10.71260252      11.31158956      10.46020499      10.34659513      11.60678459      10.98926539      9.97973243      
  0.01200000       2.15443469E-02   1674.48778251    -3.83124324      0.14455449       4.19753256       12.01709340      9.68326998       11.34231056      11.20188577      11.92463101      11.00169127      10.11349224      10.90935558      10.40971087      9.79117008       12.19616939      10.24074714      11.58462342      14.46209791      18.56217450      10.49759138      11.37114838      11.68955117      10.52388028      12.94456450      12.48588205      10.98994143      11.17255656      11.55878174      10.61023448      10.49470281      11.86101094      11.19503476      10.28825656     
