# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02600000       1.00000000E-03   2743.55317641    -2.07623415      0.40614977       3.63601827       7.64168697       6.35216903       6.80869836       7.12835767       7.63573122       7.09293122       6.41958903       6.81560389       6.58390212       6.37859036       7.37054782       6.41719755       7.03013488       9.23610394       11.23521180      6.43166644       6.98077834       7.07200276       6.46287484       7.85985949       8.14569197       7.20873918       6.70783363       7.23211312       6.46558429       6.45478642       7.32530356       7.30763290       6.52266112      
  0.02600000       1.26638017E-03   2736.30732392    -2.14521606      0.37713348       3.70039990       7.81286374       6.51818824       6.97950349       7.29795961       7.80617602       7.26144663       6.58822300       6.98626647       6.75153738       6.54490539       7.54417545       6.58547878       7.20423211       9.41158585       11.42606591      6.60292978       7.15511865       7.24494977       6.63382728       8.03361263       8.31637756       7.37621384       6.87705422       7.40295946       6.63714692       6.62571535       7.49708280       7.47580160       6.68945503      
  0.02600000       1.60371874E-03   2729.15228274    -2.20568422      0.35360811       3.75634606       7.96281462       6.66306549       7.12900782       7.44638675       7.95537482       7.40883038       6.73566212       7.13565256       6.89798650       6.69007421       7.69651988       6.73258201       7.35696465       9.56612466       11.59594034      6.75295563       7.30803059       7.39661651       6.78355076       8.18607769       8.46574172       7.52250674       7.02504258       7.55259186       6.78746378       6.77542561       7.64761222       7.62278729       6.83510158      
  0.02600000       2.03091762E-03   2723.80927021    -2.24731868      0.33838519       3.79456601       8.06590323       6.76237254       7.23174043       7.54835465       8.05788646       7.51002969       6.83688894       7.23830465       6.99846109       6.78960046       7.80139979       6.83356136       7.46210742       9.67281507       11.71420243      6.85612163       7.41327724       7.50099365       6.88649347       8.29104411       8.56833983       7.62284225       7.12666097       7.65545148       6.89085195       6.87836616       7.75113119       7.72364787       6.93498782      
  0.02600000       2.57191381E-03   2720.81557805    -2.26891757      0.33079749       3.81426320       8.11939006       6.81372844       7.28497824       7.60120575       8.11103741       7.56245923       6.88929960       7.29150342       7.05046119       6.84107793       7.85585914       6.88583970       7.51668075       9.72837501       11.77623675      6.90959615       7.46789470       7.55515760       6.93984688       8.34556842       8.62152478       7.67480087       7.17929017       7.70879525       6.94444964       6.93172102       7.80484024       7.77589810       6.98666730      
  0.02600000       3.25702066E-03   2719.28875086    -2.27971791      0.32708223       3.82407432       8.14608018       6.83933208       7.31154171       7.62757316       8.13755506       7.58861192       6.91544379       7.31804720       7.07639354       6.86674389       7.88304766       6.91191627       7.54392668       9.75613643       11.80731384      6.93628510       7.49516084       7.58219647       6.96647419       8.37278952       8.64805689       7.70070760       7.20554382       7.73541373       6.97120265       6.95835001       7.83164443       7.80195460       7.01243659      
  0.02600000       4.12462638E-03   2717.75428656    -2.28988246      0.32364323       3.83325513       8.17122196       6.86337073       7.33651876       7.65238038       8.16251645       7.61320901       6.94000507       7.34300806       7.10075520       6.89084364       7.90866211       6.93641451       7.56957622       9.78236188       11.83683476      6.96137212       7.52082578       7.60764785       6.99150211       8.39845118       8.67302892       7.72508051       7.23021920       7.76046895       6.99635102       6.98337973       7.85688492       7.82647386       7.03663973      
  0.02600000       5.22334507E-03   2715.44152761    -2.30451735      0.31877619       3.84641645       8.20743905       6.89791559       7.37245724       7.68808537       8.19845501       7.64860190       6.97532260       7.37892502       7.13578120       6.92547957       7.94557008       6.97164096       7.60651835       9.82022580       11.87964447      6.99746555       7.55778591       7.64430018       7.02750896       8.43544219       8.70897869       7.76015087       7.26571101       7.79654420       7.03253539       7.01938998       7.89323808       7.86176213       7.07143133      
  0.02600000       6.61474064E-03   2711.08470124    -2.32908880      0.31087950       3.86820394       8.26822380       6.95549597       7.43255163       7.74785783       8.25868159       7.70781050       7.03427005       7.43899347       7.19423705       6.98322524       8.00753298       7.03043864       7.66844600       9.88414799       11.95273282      7.05777793       7.61972600       7.70572451       7.08767207       8.49762833       8.76920782       7.81885109       7.32500544       7.85699578       7.09300868       7.07956079       7.95420771       7.92085545       7.12946869      
  0.02600000       8.37677640E-03   2700.34394041    -2.37958001      0.29566171       3.91179762       8.39305896       7.07223050       7.55516511       7.87003659       8.38201686       7.82866848       7.15413147       7.56158207       7.31304240       7.10035250       8.13490574       7.14999580       7.79541904       10.01690183      12.10772599      7.18070733       7.74665241       7.83158931       7.21028419       8.62577891       8.89247369       7.93873055       7.44576974       7.98079694       7.21633377       7.20220881       8.07927234       8.04165982       7.24731273      
