# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01600000       1.00000000E-03   2564.60115021    -2.39532121      0.32190498       3.62708059       7.97181934       7.86758019       8.16804168       8.11335278       7.81184951      
  0.01600000       1.26638017E-03   2548.19768792    -2.46873306      0.29963724       3.68934578       8.15237618       8.04545605       8.35606219       8.29751042       7.98705685      
  0.01600000       1.60371874E-03   2527.63453745    -2.54475171      0.27901162       3.75129219       8.33880717       8.22853854       8.55170556       8.48847572       8.16687445      
  0.01600000       2.03091762E-03   2497.46481856    -2.62686310      0.26001283       3.81254725       8.53883841       8.42371972       8.76483466       8.69515836       8.35745325      
  0.01600000       2.57191381E-03   2467.20787035    -2.70511106      0.24347258       3.86963471       8.73000365       8.60976606       8.96976693       8.89336923       8.53872084      
  0.01600000       3.25702066E-03   2437.26652683    -2.77743287      0.22956323       3.92073233       8.90707125       8.78133072       9.16137744       9.07800632       8.70529459      
  0.01600000       4.12462638E-03   2408.82526943    -2.83907688      0.21891298       3.96199235       9.05797312       8.92665707       9.32675718       9.23659139       8.84571977      
  0.01600000       5.22334507E-03   2386.06971927    -2.88431096      0.21178867       3.99072970       9.16844548       9.03247326       9.44918956       9.35349984       8.94754092      
  0.01600000       6.61474064E-03   2370.26211014    -2.91414101      0.20737811       4.00900914       9.24121344       9.10190784       9.53045944       9.43088525       9.01416163      
  0.01600000       8.37677640E-03   2359.31568574    -2.93429940      0.20450485       4.02112705       9.29040354       9.14873019       9.58565730       9.48335905       9.05901016      
  0.01600000       1.06081836E-02   2349.52052324    -2.95201584      0.20204565       4.03163623       9.33369637       9.18986099       9.63441375       9.52965311       9.09835640      
  0.01600000       1.34339933E-02   2336.90091606    -2.97458357      0.19899912       4.04483310       9.38879763       9.24211185       9.69668638       9.58871477       9.14828010      
  0.01600000       1.70125428E-02   2317.42253449    -3.00869450      0.19456316       4.06441351       9.47231277       9.32107928       9.79156924       9.67855818       9.22359409      
  0.01600000       2.15443469E-02   2284.79715519    -3.06468047      0.18766787       4.09575451       9.60975486       9.45053351       9.94878224       9.82715021       9.34682688      
  0.01600000       2.72833338E-02   2216.11489202    -3.17555008      0.17557670       4.15360211       9.88166075       9.70481337       10.26376327      10.12394972      9.58834845      
  0.01600000       3.45510729E-02   2060.22244179    -3.39119612      0.15848973       4.24253258       10.41094453      10.19325309      10.89168572      10.71261618      10.04954161     
  0.01600000       4.37547938E-02   1864.22873327    -3.65061695      0.14358950       4.32828963       11.06374324      10.79424209      11.66323713      11.43833786      10.61609424     
  0.01600000       5.54102033E-02   1684.58724572    -3.88607506      0.13409157       4.38773135       11.66782311      11.35799741      12.33035457      12.08036729      11.14955002     
  0.01600000       7.01703829E-02   1536.67099277    -4.08836972      0.12766908       4.43036417       12.22162057      11.88124681      12.89402965      12.64064583      11.64745515     
  0.01600000       8.88623816E-02   1395.23886798    -4.28901632      0.12291730       4.46330882       12.80527187      12.43531200      13.47612543      13.24049970      12.18657250     
  0.01600000       1.12533558E-01   1291.35773535    -4.44993626      0.11922549       4.48979656       13.26621314      12.86814083      13.96997687      13.75348464      12.62056150     
  0.01600000       1.42510267E-01   1194.28010379    -4.60852912      0.11613447       4.51261289       13.72099328      13.28349718      14.51470105      14.30463831      13.04182977     
  0.01600000       1.80472177E-01   1101.62509464    -4.76855645      0.11352329       4.53236479       14.20475436      13.71731547      15.14157939      14.92561865      13.47967324     
  0.01600000       2.28546386E-01   1019.43305224    -4.92025088      0.11132466       4.54935190       14.67537312      14.14365559      15.75377223      15.53170468      13.90475874     
  0.01600000       2.89426612E-01   945.21733453     -5.06635268      0.10944565       4.56413765       15.15600374      14.58082128      16.37590008      16.16347063      14.33018406     
  0.01600000       3.66524124E-01   872.66952443     -5.21812960      0.10781286       4.57719349       15.69096987      15.08764298      17.00061600      16.80402083      14.81437911     
  0.01600000       4.64158883E-01   803.71288522     -5.37249324      0.10641388       4.58853808       16.28179880      15.65248095      17.66051496      17.49875658      15.33645298     
  0.01600000       5.87801607E-01   744.47143029     -5.51548952      0.10519499       4.59854449       16.85075631      16.20177525      18.27445236      18.14759869      15.83395618     
  0.01600000       7.44380301E-01   688.77994426     -5.65958633      0.10410816       4.60756483       17.43810984      16.77283261      18.89618543      18.79909124      16.34544077     
  0.01600000       9.42668455E-01   641.21969312     -5.79222551      0.10311020       4.61593099       18.03510042      17.35605590      19.52421242      19.45050547      16.87590057     
  0.01600000       1.19377664E+00   595.72665874     -5.92771521      0.10220627       4.62357922       18.65851310      17.96782996      20.18076052      20.11553901      17.43735951     
  0.01600000       1.51177507E+00   552.08529294     -6.06682657      0.10139115       4.63053415       19.40065100      18.69781048      20.99532550      20.90835214      18.11989191     
  0.01600000       1.91448198E+00   520.36474991     -6.17622928      0.10062369       4.63713379       19.98988640      19.27867162      21.64134821      21.53407917      18.67526680     
  0.01600000       2.42446202E+00   487.41877498     -6.29625457      0.09988275       4.64355327       20.81808717      20.10288273      22.53870776      22.37504406      19.50080077     
  0.01600000       3.07029063E+00   454.19327052     -6.42495797      0.09919021       4.64959660       21.69347846      20.97590151      23.47646302      23.25371384      20.37955166     
  0.01600000       3.88815518E+00   425.72344255     -6.54308934      0.09854246       4.65528741       22.52730376      21.80844975      24.36822546      24.08084021      21.23532691     
  0.01600000       4.92388263E+00   398.59389749     -6.66290261      0.09792799       4.66072050       23.48907391      22.77126098      25.39370918      25.01825102      22.23068572     
  0.01600000       6.23550734E+00   378.22228918     -6.75936827      0.09732757       4.66606248       24.30294465      23.58808860      26.25542651      25.79166955      23.07990690     
  0.01600000       7.89652287E+00   357.01853273     -6.86492180      0.09673297       4.67138520       25.29853082      24.58906916      27.30197211      26.71688203      24.12111390     
  0.01600000       1.00000000E+01   340.20324066     -6.95402056      0.09614831       4.67665093       26.24684480      25.54449397      28.29772371      27.58904457      25.11903064     
