# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04400000       1.00000000E-03   2904.47235522    -1.72460664      0.54322559       3.61190779       6.37426784       6.30230783       6.50248294       6.47013077       6.27182666      
  0.04400000       1.26638017E-03   2903.62753926    -1.75556147      0.52451209       3.64235616       6.45191234       6.37976273       6.58030227       6.54802312       6.34912307      
  0.04400000       1.60371874E-03   2903.23908437    -1.77054877      0.51568135       3.65710468       6.48947717       6.41723515       6.61796197       6.58570718       6.38651558      
  0.04400000       2.03091762E-03   2903.00753796    -1.78051546      0.50989176       3.66691125       6.51441533       6.44211307       6.64296454       6.61072231       6.41134001      
  0.04400000       2.57191381E-03   2902.63287067    -1.79319349      0.50261727       3.67939242       6.54625437       6.47386887       6.67489990       6.64266805       6.44302305      
  0.04400000       3.25702066E-03   2902.10006496    -1.81346870      0.49120035       3.69934990       6.59706326       6.52454756       6.72586676       6.69364185       6.49358428      
  0.04400000       4.12462638E-03   2901.06453844    -1.85251536      0.46995391       3.73775666       6.69480757       6.62203435       6.82395576       6.79170827       6.59083210      
  0.04400000       5.22334507E-03   2897.34358770    -1.95556372      0.41844535       3.83858949       6.95243418       6.87887454       7.08286065       7.05030516       6.84692307      
  0.04400000       6.61474064E-03   2890.52634887    -2.10649964      0.35336814       3.98541300       7.32856395       7.25367234       7.46164885       7.42803237       7.22036582      
  0.04400000       8.37677640E-03   2874.04076689    -2.23410089      0.30859569       4.10309015       7.64374480       7.56683621       7.78129865       7.74574342       7.53165545      
  0.04400000       1.06081836E-02   2856.07853068    -2.34509499      0.27500680       4.20318006       7.91676566       7.83771168       8.05930606       8.02145324       7.80052112      
  0.04400000       1.34339933E-02   2831.50407921    -2.44977252      0.24802461       4.29287891       8.17237605       8.09056353       8.32145877       8.28057297       8.05085028      
  0.04400000       1.70125428E-02   2813.92352692    -2.54193590      0.22585852       4.37419594       8.39818686       8.31414470       8.55274080       8.50915066       8.27228752      
  0.04400000       2.15443469E-02   2782.66423178    -2.63791051      0.20680187       4.45075993       8.63041125       8.54275776       8.79376476       8.74599898       8.49760836      
  0.04400000       2.72833338E-02   2747.42046107    -2.73151539      0.19046215       4.52225102       8.85645394       8.76432201       9.03084511       8.97774309       8.71510020      
