# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00500000       1.00000000E-03   1874.94032989    -3.31429282      0.20907549       3.49678041       10.18710108      9.94910008       10.72684605      10.53519040      9.79196007      
  0.00500000       1.26638017E-03   1823.08243696    -3.40965453      0.19814656       3.54341292       10.42810097      10.17355368      11.00780512      10.80164542      10.00580553     
  0.00500000       1.60371874E-03   1732.64901073    -3.54175716      0.18841944       3.58713518       10.76153059      10.48042836      11.40173513      11.17376551      10.29451603     
  0.00500000       2.03091762E-03   1653.70755165    -3.66153203      0.18019689       3.62588996       11.06398709      10.76080549      11.74571338      11.50260757      10.55831716     
  0.00500000       2.57191381E-03   1581.35242589    -3.77570432      0.17278829       3.66235643       11.35724158      11.03443507      12.06579438      11.81222773      10.81533384     
  0.00500000       3.25702066E-03   1506.66497045    -3.89364359      0.16617630       3.69624811       11.67143258      11.32974059      12.39068653      12.13191187      11.09224838     
  0.00500000       4.12462638E-03   1422.19847697    -4.02496901      0.16033217       3.72734452       12.03717676      11.67569277      12.74806613      12.49502140      11.41782895     
  0.00500000       5.22334507E-03   1344.41040902    -4.15085117      0.15521966       3.75549284       12.41351871      12.03541100      13.10637699      12.87237482      11.76370793     
  0.00500000       6.61474064E-03   1271.09422614    -4.27423842      0.15064727       3.78146367       12.77594960      12.38360633      13.45503833      13.24808588      12.10792782     
  0.00500000       8.37677640E-03   1198.57480504    -4.40034648      0.14652782       3.80554409       13.12299523      12.71581376      13.80929843      13.63213339      12.45030017     
  0.00500000       1.06081836E-02   1129.78888854    -4.52517763      0.14283940       3.82768930       13.46219741      13.03344728      14.18918109      14.03426251      12.78555006     
  0.00500000       1.34339933E-02   1064.71260066    -4.64865542      0.13952130       3.84810416       13.80512972      13.34982850      14.60052530      14.45816054      13.12529697     
  0.00500000       1.70125428E-02   1001.46600966    -4.77400967      0.13650331       3.86709790       14.16657236      13.67542862      15.06993400      14.93041880      13.47627954     
  0.00500000       2.15443469E-02   941.19094504     -4.89948911      0.13376475       3.88470161       14.55118993      14.01667949      15.59315757      15.45806700      13.84109470     
  0.00500000       2.72833338E-02   881.09107168     -5.03028231      0.13129796       3.90086927       15.00642960      14.43484630      16.17756559      16.04832595      14.25401017     
  0.00500000       3.45510729E-02   823.29227224     -5.16292720      0.12908140       3.91565771       15.45567006      14.84785805      16.74577958      16.64291188      14.65674884     
  0.00500000       4.37547938E-02   769.56279568     -5.29369823      0.12708236       3.92921388       15.92168387      15.28356791      17.29807221      17.24546773      15.05398050     
  0.00500000       5.54102033E-02   718.45981031     -5.42562456      0.12526303       3.94173911       16.47173182      15.81351322      17.90735469      17.88992851      15.54737447     
  0.00500000       7.01703829E-02   669.10841803     -5.56072012      0.12361675       3.95322991       16.99956105      16.31608667      18.48728215      18.55323774      15.97616543     
