# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04300000       1.00000000E-03   2898.33923358    -1.74099843      0.53534595       3.61461394       6.41424091       6.34183096       6.54314349       6.51075063       6.31111055      
  0.04300000       1.26638017E-03   2897.15490170    -1.77398208      0.51580768       3.64690761       6.49692943       6.42429336       6.62608278       6.59373468       6.39338254      
  0.04300000       1.60371874E-03   2896.59629657    -1.79013274      0.50649844       3.66272694       6.53738846       6.46464088       6.66667683       6.63433765       6.43363302      
  0.04300000       2.03091762E-03   2896.23596578    -1.80012788      0.50082463       3.67251188       6.56242749       6.48960912       6.69180587       6.65946769       6.45853916      
  0.04300000       2.57191381E-03   2895.81860523    -1.81236138      0.49396769       3.68448583       6.59303174       6.52012770       6.72252233       6.69018131       6.48898116      
  0.04300000       3.25702066E-03   2895.13471149    -1.83160637      0.48337546       3.70331368       6.64117568       6.56813326       6.77085676       6.73850105       6.53686178      
  0.04300000       4.12462638E-03   2893.77976450    -1.86777466      0.46409921       3.73866142       6.73160991       6.65829718       6.86169248       6.82927577       6.62677701      
  0.04300000       5.22334507E-03   2890.00861486    -1.96032505      0.41827508       3.82895874       6.96277210       6.88871622       7.09412288       7.06135620       6.85648203      
  0.04300000       6.61474064E-03   2882.55910037    -2.11385229      0.35233181       3.97797940       7.34509117       7.26963009       7.47931801       7.44536433       7.23595951      
  0.04300000       8.37677640E-03   2866.00786144    -2.24384155      0.30686022       4.09800302       7.66626142       7.58874318       7.80509921       7.76911306       7.55314222      
  0.04300000       1.06081836E-02   2846.98027010    -2.35691009      0.27302621       4.19947595       7.94414969       7.86436916       8.08828120       8.04984683       7.82664756      
  0.04300000       1.34339933E-02   2822.26916068    -2.46238958      0.24605217       4.28983056       8.20166322       8.11907712       8.35246572       8.31093100       8.07877939      
  0.04300000       1.70125428E-02   2803.92697822    -2.55553274      0.22393293       4.37164871       8.42981978       8.34490107       8.58635883       8.54199088       8.30236271      
  0.04300000       2.15443469E-02   2769.29688382    -2.65384642      0.20500807       4.44834346       8.66719419       8.57822701       8.83365381       8.78456750       8.53200416      
  0.04300000       2.72833338E-02   2734.27289735    -2.74736906      0.18882354       4.51977241       8.89325167       8.79965815       9.07114874       9.01650191       8.74921759      
  0.04300000       3.45510729E-02   2691.87274066    -2.84197588      0.17471392       4.58723006       9.12103862       9.02136944       9.31383398       9.25200723       8.96547211      
  0.04300000       4.37547938E-02   2639.63101377    -2.93964408      0.16237649       4.65083726       9.35510288       9.24732142       9.56762829       9.49645816       9.18429221      
  0.04300000       5.54102033E-02   2580.69126899    -3.03880866      0.15154934       4.71077585       9.59305961       9.47491015       9.83046861       9.74767066       9.40289295      
  0.04300000       7.01703829E-02   2512.65326150    -3.14146088      0.14204685       4.76702113       9.84010808       9.70824129       10.11024141      10.01241197      9.62470913      
  0.04300000       8.88623816E-02   2435.33637275    -3.24912004      0.13358036       4.82039854       10.09993260      9.95031108       10.41208149      10.29537505      9.85260628      
  0.04300000       1.12533558E-01   2347.04248832    -3.36273460      0.12618860       4.86984453       10.37566729      10.20464024      10.73810478      10.59945361      10.09092675     
  0.04300000       1.42510267E-01   2240.86059689    -3.48838132      0.11978725       4.91506243       10.68075962      10.48434758      11.10255892      10.93897487      10.35296263     
  0.04300000       1.80472177E-01   2133.05884409    -3.61439731      0.11434540       4.95544730       10.99048486      10.76877673      11.47068018      11.28333761      10.62049345     
  0.04300000       2.28546386E-01   2018.42101883    -3.74665470      0.10966869       4.99171886       11.32075066      11.07473266      11.85313928      11.64473174      10.91061683     
  0.04300000       2.89426612E-01   1900.90956262    -3.88318842      0.10565693       5.02408693       11.66858123      11.39903492      12.24553339      12.01903325      11.21983046     
  0.04300000       3.66524124E-01   1780.70353288    -4.02539130      0.10222482       5.05277114       12.04216001      11.75122428      12.64635745      12.40871426      11.55910650     
  0.04300000       4.64158883E-01   1665.48189930    -4.16671794      0.09931027       5.07789542       12.42716740      12.11556836      13.04543144      12.80263019      11.91120190     
  0.04300000       5.87801607E-01   1555.92222540    -4.30728698      0.09678475       5.10026905       12.83335630      12.49767491      13.46921127      13.22511089      12.28311389     
  0.04300000       7.44380301E-01   1457.48114247    -4.44090787      0.09457447       5.12033559       13.22241322      12.85982226      13.89021924      13.64738254      12.63757313     
  0.04300000       9.42668455E-01   1361.41444588    -4.57769396      0.09259861       5.13867428       13.63109322      13.23158751      14.37295723      14.12393042      13.00224327     
  0.04300000       1.19377664E+00   1267.69130851    -4.71777505      0.09088787       5.15487128       14.06547199      13.62242499      14.91654078      14.65585908      13.38809415     
  0.04300000       1.51177507E+00   1181.21633241    -4.85560492      0.08932399       5.16994664       14.50915753      14.02338479      15.48491725      15.20720336      13.78183415     
  0.04300000       1.91448198E+00   1083.64814684    -5.01824834      0.08800812       5.18283722       15.01284677      14.48576266      16.11918097      15.82896623      14.23559385     
  0.04300000       2.42446202E+00   1010.00484427    -5.15205299      0.08684510       5.19439214       15.48276559      14.92833994      16.67641743      16.38287789      14.66670298     
  0.04300000       3.07029063E+00   932.83117810     -5.30074788      0.08579105       5.20499870       16.00861148      15.43036825      17.26985307      16.98227863      15.14454355     
  0.04300000       3.88815518E+00   863.21954758     -5.44471747      0.08488453       5.21422555       16.54546399      15.94950391      17.84868706      17.57324303      15.63392710     
  0.04300000       4.92388263E+00   806.88483220     -5.57013846      0.08408832       5.22241130       17.03604190      16.42656829      18.36730669      18.10016357      16.07503793     
  0.04300000       6.23550734E+00   760.70157030     -5.68007072      0.08336026       5.22996457       17.47270441      16.85268615      18.82601617      18.56213710      16.47205710     
  0.04300000       7.89652287E+00   718.49631901     -5.78633872      0.08267972       5.23708467       17.91761083      17.28862797      19.29723447      19.02522407      16.87611847     
  0.04300000       1.00000000E+01   681.78300306     -5.88429618      0.08203293       5.24390624       18.33243834      17.69496136      19.74118895      19.45795288      17.25837868     
