# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05200000       1.00000000E-03   2948.49231389    -1.60101159      0.60774746       3.58697216       5.36899845       5.32132351       5.20263142       5.18646757       5.17062836       5.14458762       5.11137254       5.08450931       5.05382734      
  0.05200000       1.26638017E-03   2948.28864630    -1.62022263      0.59453269       3.60606624       5.41702286       5.36927686       5.25046690       5.23432527       5.21855529       5.19260222       5.15947707       5.13266810       5.10200093      
  0.05200000       1.60371874E-03   2948.15287571    -1.63074889      0.58742009       3.61652056       5.44333840       5.39555332       5.27667169       5.26054245       5.24481173       5.21890780       5.18583253       5.15905336       5.12839378      
  0.05200000       2.03091762E-03   2948.01711138    -1.64231570      0.57970666       3.62800138       5.47223688       5.42441196       5.30544965       5.28933522       5.27364871       5.24779972       5.21477986       5.18803362       5.15738243      
  0.05200000       2.57191381E-03   2947.76957399    -1.65988546      0.56818968       3.64543128       5.51614857       5.46826257       5.34916667       5.33307499       5.31745770       5.29169410       5.25875959       5.23206370       5.20142470      
  0.05200000       3.25702066E-03   2947.33838350    -1.69176166      0.54788085       3.67704568       5.59582226       5.54783897       5.42848238       5.41243739       5.39695234       5.37135025       5.33857507       5.31197224       5.28135566      
  0.05200000       4.12462638E-03   2946.32058466    -1.76908280      0.50155552       3.75377969       5.78937918       5.74123977       5.62114395       5.60523874       5.59010998       5.56493501       5.53257051       5.50620250       5.47564081      
  0.05200000       5.22334507E-03   2945.23972114    -1.91789563      0.42288967       3.90196419       6.16270549       6.11475934       5.99305383       5.97748964       5.96309993       5.93874937       5.90715577       5.88120463       5.85070302      
  0.05200000       6.61474064E-03   2941.97817669    -2.04396620      0.36656990       4.02610702       6.47824071       6.43024183       6.30644598       6.29122274       6.27765538       6.25421861       6.22342536       6.19789477       6.16744330      
  0.05200000       8.37677640E-03   2930.40958117    -2.15580734      0.32484012       4.13107966       6.75251002       6.70378581       6.57654631       6.56150067       6.54890290       6.52655249       6.49665474       6.47157672       6.44111882      
  0.05200000       1.06081836E-02   2918.38372755    -2.25604204      0.29182374       4.22417827       6.99796420       6.94850501       6.81758342       6.80275828       6.79120341       6.77000789       6.74102580       6.71641137       6.68595662      
  0.05200000       1.34339933E-02   2905.43838963    -2.34897311      0.26455076       4.30940245       7.22500036       7.17473692       7.03979039       7.02522886       7.01481230       6.99484677       6.96679196       6.94265107       6.91219997      
  0.05200000       1.70125428E-02   2884.29404262    -2.44178851      0.24123815       4.38952832       7.44691917       7.39520852       7.25435531       7.24000552       7.23107543       7.21266972       7.18570268       7.16212026       7.13163460      
  0.05200000       2.15443469E-02   2867.98249930    -2.52663734      0.22128839       4.46450351       7.65284591       7.59996954       7.45382088       7.43983646       7.43238677       7.41552883       7.38963466       7.36661858       7.33616240      
  0.05200000       2.72833338E-02   2843.29436996    -2.61366733      0.20368188       4.53651458       7.85967513       7.80499759       7.65132801       7.63768474       7.63215253       7.61724689       7.59261801       7.57028097       7.53982974      
  0.05200000       3.45510729E-02   2808.96222673    -2.70346840      0.18818860       4.60523347       8.06843434       8.01118817       7.84710237       7.83378140       7.83074350       7.81834115       7.79525585       7.77376799       7.74332185      
  0.05200000       4.37547938E-02   2773.43150583    -2.79129485      0.17448134       4.67092194       8.27255306       8.21285653       8.03684770       8.02393903       8.02370791       8.01404914       7.99254490       7.97196249       7.94153476      
  0.05200000       5.54102033E-02   2730.18063067    -2.88165801      0.16226412       4.73397531       8.48169999       8.41885619       8.22677331       8.21443885       8.21788120       8.21169718       8.19202692       8.17257498       8.14220638      
  0.05200000       7.01703829E-02   2679.14545381    -2.97471935      0.15137958       4.79428559       8.69740220       8.62954217       8.41648880       8.40471804       8.41270764       8.41092377       8.39364122       8.37574330       8.34562708      
  0.05200000       8.88623816E-02   2620.20287347    -3.07077614      0.14169906       4.85168514       8.92042089       8.84563803       8.60618562       8.59495093       8.60861663       8.61261205       8.59859734       8.58285992       8.55333954      
  0.05200000       1.12533558E-01   2551.30059002    -3.17158830      0.13307981       4.90619472       9.15692654       9.07321588       8.79777385       8.78728308       8.80884494       8.82143810       8.81249553       8.79999322       8.77152755      
  0.05200000       1.42510267E-01   2472.72185410    -3.27759743      0.12539449       4.95786302       9.41158627       9.31530524       8.99224034       8.98260825       9.01458428       9.03886894       9.03665126       9.02837191       9.00123499      
  0.05200000       1.80472177E-01   2385.26045038    -3.38824537      0.11863931       5.00596252       9.67344542       9.55914183       9.18336770       9.17395246       9.21648989       9.25228459       9.25562843       9.25099011       9.22447639      
