# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05600000       1.00000000E-03   2968.45178977    -1.54375872      0.64043812       3.57364862       5.24208688       5.19652145       5.08001985       5.06447103       5.04860575       5.02254567       4.98934345       4.96251042       4.93206564      
  0.05600000       1.26638017E-03   2968.52014168    -1.55925960      0.62910573       3.58915521       5.28089379       5.23527713       5.11872681       5.10319807       5.08738281       5.06138853       5.02825624       5.00146656       4.97103638      
  0.05600000       1.60371874E-03   2968.52014168    -1.56941316      0.62178738       3.59931860       5.30636358       5.26071037       5.14411968       5.12860344       5.11282200       5.08687164       5.05378554       5.02702422       4.99660286      
  0.05600000       2.03091762E-03   2968.52014168    -1.58229278      0.61262586       3.61221186       5.33868083       5.29298315       5.17633713       5.16083762       5.14510032       5.11920670       5.08617979       5.05945457       5.02904419      
  0.05600000       2.57191381E-03   2968.58849517    -1.60295924      0.59820202       3.63290687       5.39052424       5.34476626       5.22802973       5.21256120       5.19689753       5.17109744       5.13816716       5.11150041       5.08110812      
  0.05600000       3.25702066E-03   2968.65353140    -1.64332137      0.57101913       3.67330099       5.49181655       5.44594619       5.32899631       5.31359297       5.29808224       5.27247258       5.23973553       5.21318393       5.18282499      
  0.05600000       4.12462638E-03   2967.83669335    -1.75059034      0.50495640       3.78009453       5.76061587       5.71443053       5.59663006       5.58141416       5.56636742       5.54131548       5.50912181       5.48288327       5.45259704      
  0.05600000       5.22334507E-03   2968.45178977    -1.89368448      0.42808355       3.92354696       6.12108030       6.07491809       5.95582984       5.94100034       5.92668057       5.90246722       5.87106135       5.84525885       5.81507338      
  0.05600000       6.61474064E-03   2965.20001046    -2.01239285      0.37421811       4.04035484       6.41786114       6.37148735       6.25057525       6.23603881       6.22244778       6.19905086       6.16836932       6.14294862       6.11280248      
  0.05600000       8.37677640E-03   2954.95036795    -2.11911822      0.33324945       4.14106475       6.68005985       6.63294937       6.50905045       6.49468249       6.48195820       6.45954121       6.42968193       6.40467677       6.37452354      
  0.05600000       1.06081836E-02   2944.05579947    -2.21610940      0.30024671       4.23164866       6.91774524       6.86992496       6.74283139       6.72865847       6.71685098       6.69545085       6.66641201       6.64181938       6.61165526      
  0.05600000       1.34339933E-02   2932.77460982    -2.30636228      0.27269614       4.31524728       7.13865076       7.09014010       6.95965082       6.94571193       6.93488270       6.91454461       6.88632871       6.86215088       6.83197582      
  0.05600000       1.70125428E-02   2918.35002658    -2.39397330      0.24898565       4.39425632       7.35105513       7.30166642       7.16704025       7.15333288       7.14362653       7.12447991       7.09714055       7.07340425       7.04319973      
  0.05600000       2.15443469E-02   2900.24553440    -2.47997948      0.22833011       4.46947834       7.55771160       7.50718019       7.36744969       7.35398778       7.34561169       7.32784482       7.30146349       7.27821480       7.24796836      
  0.05600000       2.72833338E-02   2882.94134202    -2.56208920      0.21023683       4.54118771       7.75596530       7.70428266       7.55920871       7.54610536       7.53919710       7.52292917       7.49754793       7.47482259       7.44456658      
  0.05600000       3.45510729E-02   2851.38963451    -2.65051851      0.19411210       4.61049774       7.96204132       7.90811001       7.75406682       7.74126141       7.73651831       7.72240293       7.69834211       7.67632378       7.64601183      
  0.05600000       4.37547938E-02   2818.71017270    -2.73683116      0.17984461       4.67680862       8.16360810       8.10721115       7.94301278       7.93062165       7.92834686       7.91665374       7.89403405       7.87281961       7.84250181      
  0.05600000       5.54102033E-02   2782.53697457    -2.82329788      0.16707190       4.74079647       8.36431908       8.30528850       8.12896642       8.11702608       8.11758217       8.10861454       8.08753342       8.06721095       8.03689803      
  0.05600000       7.01703829E-02   2736.97987166    -2.91351872      0.15564055       4.80235791       8.57212613       8.50969778       8.31665383       8.30528490       8.30958496       8.30409944       8.28480326       8.26559527       8.23530547      
  0.05600000       8.88623816E-02   2684.91407865    -3.00589009      0.14541686       4.86137471       8.78612413       8.71856695       8.50388106       8.49312319       8.50207978       8.50106478       8.48416686       8.46652754       8.43647626      
  0.05600000       1.12533558E-01   2623.85954978    -3.10206467      0.13630290       4.91759208       9.00932369       8.93453101       8.69202931       8.68185997       8.69677271       8.70186783       8.68848843       8.67315965       8.64376289      
  0.05600000       1.42510267E-01   2551.96171659    -3.20388542      0.12815479       4.97113382       9.24769601       9.16348082       8.88340441       8.87398167       8.89709417       8.91110636       8.90297047       8.89097962       8.86266059      
  0.05600000       1.80472177E-01   2470.91881105    -3.31035953      0.12092942       5.02154003       9.50321623       9.40582033       9.07618127       9.06767008       9.10158545       9.12771244       9.12650921       9.11883970       9.09183226      
  0.05600000       2.28546386E-01   2377.38504570    -3.42432628      0.11456789       5.06847712       9.76946128       9.65258892       9.26800125       9.25949811       9.30416413       9.34192745       9.34620440       9.34212741       9.31564790      
  0.05600000       2.89426612E-01   2265.66583583    -3.55052090      0.10908465       5.11107544       10.03834755      9.89630448       9.45784659       9.44662923       9.49897028       9.54564334       9.55370091       9.55227027       9.52599756      
  0.05600000       3.66524124E-01   2154.42609434    -3.67611591      0.10440024       5.14919963       10.27941384      10.11788536      9.63259322       9.61603119       9.67125660       9.72237813       9.73179989       9.73140942       9.70438280      
  0.05600000       4.64158883E-01   2038.80906535    -3.80634404      0.10034834       5.18358225       10.50421784      10.34117872      9.80092570       9.77613369       9.83140567       9.88381560       9.89232210       9.89124409       9.86221224      
  0.05600000       5.87801607E-01   1916.98857050    -3.94389515      0.09688115       5.21412429       10.72582914      10.58113564      9.96796655       9.93091256       9.98385313       10.03548777      10.04202363      10.03956628      10.00829747     
  0.05600000       7.44380301E-01   1792.04427363    -4.08763636      0.09395308       5.24078123       10.94328015      10.83983523      10.13365033      10.07821183      10.12643784      10.17709750      10.18283547      10.18014336      10.14701350     
  0.05600000       9.42668455E-01   1677.79368474    -4.22559025      0.09144427       5.26429022       11.16025067      11.09810881      10.29347080      10.21556890      10.25912602      10.31066362      10.31786748      10.31623718      10.28174334     
  0.05600000       1.19377664E+00   1565.90889992    -4.36642715      0.08926479       5.28524249       11.39953984      11.35900494      10.46024874      10.35640543      10.39568480      10.44922825      10.46097461      10.46160556      10.42575899     
  0.05600000       1.51177507E+00   1466.65922671    -4.49896350      0.08735532       5.30402389       11.64289927      11.60700476      10.62239476      10.49376668      10.52925319      10.58508547      10.60494951      10.60998966      10.57303136     
  0.05600000       1.91448198E+00   1371.47619310    -4.63279524      0.08563577       5.32129184       11.91900916      11.87124243      10.80491698      10.65356314      10.68316537      10.74009362      10.76722743      10.77763415      10.73896299     
  0.05600000       2.42446202E+00   1269.88890067    -4.78191301      0.08412690       5.33673254       12.23129450      12.16208613      11.02251578      10.84811870      10.86524641      10.91592752      10.94291812      10.95843703      10.91732237     
  0.05600000       3.07029063E+00   1183.97518642    -4.91739569      0.08280279       5.35051241       12.51856453      12.42250931      11.24716268      11.05642244      11.05455473      11.08561893      11.09902655      11.11766354      11.07372051     
  0.05600000       3.88815518E+00   1102.25502767    -5.05383704      0.08164798       5.36271138       12.78883650      12.66143984      11.47314176      11.27068438      11.24795645      11.25077914      11.24030924      11.26045887      11.21313226     
  0.05600000       4.92388263E+00   1032.13551498    -5.17911077      0.08061316       5.37379033       13.05233649      12.88989162      11.70298501      11.49082145      11.44813139      11.41621229      11.37348057      11.39373009      11.34345314     
  0.05600000       6.23550734E+00   968.36393576     -5.29985271      0.07969215       5.38377118       13.30743740      13.10378051      11.92796719      11.70244346      11.64458786      11.57373364      11.49598466      11.51513710      11.46177294     
  0.05600000       7.89652287E+00   915.38673519     -5.40688742      0.07884456       5.39305875       13.53033322      13.29463583      12.12729343      11.88519487      11.81735751      11.71010163      11.60180379      11.62012470      11.56512972     
  0.05600000       1.00000000E+01   870.17006914     -5.50403986      0.07801773       5.40221567       13.73250074      13.47883066      12.31257424      12.05302080      11.97797119      11.83574509      11.70024922      11.71848583      11.66342940     
