# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05900000       1.00000000E-03   2983.11502836    -1.50258280      0.66496669       3.56366704       5.15087853       5.10691007       4.99196750       4.97687672       4.96100284       4.93493955       4.90175419       4.87494666       4.84467828      
  0.05900000       1.26638017E-03   2983.11502836    -1.51604322      0.65472941       3.57714257       5.18461601       5.14058592       5.02560850       5.01052995       4.99469551       4.96868571       4.93555852       4.90878756       4.87853093      
  0.05900000       1.60371874E-03   2983.13142352    -1.52641486      0.64694756       3.58752841       5.21061133       5.16653713       5.05153095       5.03646307       5.02066008       4.99469238       4.96161054       4.93486790       4.90462034      
  0.05900000       2.03091762E-03   2983.25240905    -1.54051216      0.63648897       3.60168488       5.24598836       5.20186609       5.08682674       5.07177744       5.05601872       5.03010964       4.99709061       4.97038703       4.94015288      
  0.05900000       2.57191381E-03   2983.45849195    -1.56399434      0.61942765       3.62528540       5.30498226       5.26078400       5.14567947       5.13066362       5.11498178       5.08917301       5.05626010       5.02962196       4.99940974      
  0.05900000       3.25702066E-03   2983.93940740    -1.61276682      0.58541332       3.67434129       5.42764572       5.38330915       5.26803497       5.25309944       5.23758973       5.21199981       5.17931363       5.15281303       5.12264539      
  0.05900000       4.12462638E-03   2983.80199507    -1.73952850      0.50595972       3.80103630       5.74582633       5.70108833       5.58498379       5.57027411       5.55528810       5.53033206       5.49827031       5.47213314       5.44205619      
  0.05900000       5.22334507E-03   2985.39553436    -1.87441990      0.43271611       3.93686203       6.08650358       6.04164542       5.92451146       5.91019058       5.89588609       5.87172709       5.84041605       5.81470101       5.78473879      
  0.05900000       6.61474064E-03   2982.03093341    -1.98887829      0.38015353       4.04935079       6.37242974       6.32722167       6.20837935       6.19432751       6.18071169       6.15733326       6.12671881       6.10137276       6.07144886      
  0.05900000       8.37677640E-03   2972.57249140    -2.09253009      0.33955080       4.14745970       6.62710109       6.58116054       6.45967182       6.44577401       6.43293648       6.41043018       6.38055161       6.35557713       6.32563271      
  0.05900000       1.06081836E-02   2962.44939472    -2.18742931      0.30648524       4.23645019       6.85981442       6.81319215       6.68882755       6.67511170       6.66310723       6.64151736       6.61238232       6.58778007       6.55781136      
  0.05900000       1.34339933E-02   2951.97260496    -2.27624399      0.27866280       4.31911113       7.07743675       7.03016757       6.90269374       6.88920390       6.87810661       6.85750091       6.82913655       6.80492045       6.77493325      
  0.05900000       1.70125428E-02   2940.24909060    -2.36132482      0.25467962       4.39728029       7.28527995       7.23731504       7.10633574       7.09310147       7.08301111       7.06348210       7.03593013       7.01212178       6.98211516      
  0.05900000       2.15443469E-02   2922.39283130    -2.44705869      0.23357056       4.47243061       7.49095995       7.44189785       7.30612096       7.29308864       7.28423029       7.26599299       7.23936272       7.21601397       7.18594939      
  0.05900000       2.72833338E-02   2906.40298953    -2.52825785      0.21507399       4.54409351       7.68722852       7.63715080       7.49661280       7.48389736       7.47635227       7.45946920       7.43377017       7.41089854       7.38080923      
  0.05900000       3.45510729E-02   2882.75593855    -2.61185864      0.19855321       4.61351527       7.88522107       7.83357375       7.68637617       7.67396624       7.66809680       7.65288204       7.62823472       7.60591232       7.57575785      
  0.05900000       4.37547938E-02   2848.86286766    -2.69935059      0.18382683       4.68045114       8.08784491       8.03382096       7.87693960       7.86486451       7.86131451       7.84836215       7.82504222       7.80343860       7.77320883      
  0.05900000       5.54102033E-02   2816.54913669    -2.78361979      0.17067834       4.74491044       8.28507854       8.22858584       8.06131242       8.04972125       8.04869402       8.03817115       8.01625104       7.99544423       7.96520725      
  0.05900000       7.01703829E-02   2776.17431981    -2.87112694      0.15884592       4.80731469       8.48701100       8.42758546       8.24645150       8.23537514       8.23752495       8.23000536       8.20970787       8.18986479       8.15962369      
  0.05900000       8.88623816E-02   2727.72571269    -2.96169939      0.14824527       4.86730648       8.69507637       8.63167443       8.43254578       8.42202235       8.42806724       8.42408653       8.40552851       8.38681485       8.35657827      
  0.05900000       1.12533558E-01   2671.69385679    -3.05521761      0.13875504       4.92476992       8.91206586       8.84272522       8.61907728       8.60923858       8.62053063       8.62172366       8.60605867       8.58923567       8.55939497      
  0.05900000       1.42510267E-01   2606.06794163    -3.15322444      0.13026842       4.97958849       9.13927013       9.06190635       8.80749772       8.79825688       8.81613721       8.82419516       8.81251243       8.79828879       8.76922469      
  0.05900000       1.80472177E-01   2527.92721800    -3.25831085      0.12266985       5.03179065       9.38732994       9.29911657       9.00071117       8.99241629       9.01994765       9.03871913       9.03339682       9.02313988       8.99535804      
  0.05900000       2.28546386E-01   2441.69056935    -3.36721614      0.11599628       5.08037812       9.64730239       9.54336362       9.19233465       9.18477060       9.22346500       9.25453781       9.25576960       9.24965711       9.22287839      
