# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03300000       1.00000000E-03   2818.10050519    -1.92295933      0.45923659       3.63285794       6.06765966       6.00888547       5.87252748       5.85260450       5.83752443       5.81217906       5.77918020       5.75225862       5.72015581      
  0.03300000       1.26638017E-03   2814.76488109    -1.97887094      0.43162652       3.68671345       6.20665266       6.14782771       6.00986888       5.99003689       5.97539371       5.95053699       5.91793358       5.89122434       5.85914713      
  0.03300000       1.60371874E-03   2812.45386164    -2.01527261      0.41458657       3.72169824       6.29717876       6.23831998       6.09923726       6.07947375       6.06514096       6.04062992       6.00830293       5.98174111       5.94968244      
  0.03300000       2.03091762E-03   2811.27281048    -2.03339093      0.40637526       3.73907403       6.34220181       6.28332586       6.14366248       6.12393608       6.10976520       6.08543415       6.05325026       6.02676455       5.99471587      
  0.03300000       2.57191381E-03   2810.55210670    -2.04341222      0.40191798       3.74865352       6.36708814       6.30819788       6.16819775       6.14849127       6.13441281       6.11018426       6.07808139       6.05163867       6.01959524      
  0.03300000       3.25702066E-03   2809.76778412    -2.05446520      0.39706062       3.75921458       6.39452563       6.33562070       6.19524717       6.17556385       6.16158889       6.13747509       6.10546283       6.07906818       6.04703092      
  0.03300000       4.12462638E-03   2808.47876811    -2.07120150      0.38983814       3.77515964       6.43604952       6.37711494       6.23615171       6.21650280       6.20268933       6.17875424       6.14688239       6.12056210       6.08853391      
  0.03300000       5.22334507E-03   2806.09842579    -2.10076355      0.37743365       3.80324742       6.50933582       6.45034135       6.30829730       6.28871226       6.27519577       6.25158885       6.21997366       6.19378914       6.16177799      
  0.03300000       6.61474064E-03   2800.16917568    -2.16830544      0.35066844       3.86713503       6.67671578       6.61754242       6.47283982       6.45341715       6.44063822       6.41784444       6.38685990       6.36100896       6.32904330      
  0.03300000       8.37677640E-03   2779.95547016    -2.32550509      0.29689117       4.01173490       7.06274851       7.00260448       6.84996654       6.83092442       6.82026449       6.79978345       6.77055035       6.74562811       6.71378780      
  0.03300000       1.06081836E-02   2744.02440139    -2.47532644      0.25644277       4.13894783       7.42091489       7.35838314       7.19384799       7.17507430       7.16734422       7.15001068       7.12303642       7.09934270       7.06766806      
  0.03300000       1.34339933E-02   2709.81067150    -2.60037164      0.22770104       4.24220064       7.71960025       7.65452554       7.47770819       7.45931812       7.45465096       7.44054031       7.41576088       7.39331003       7.36185950      
  0.03300000       1.70125428E-02   2665.03321358    -2.71841469      0.20550120       4.33130131       7.99674837       7.92796658       7.73427065       7.71630322       7.71567129       7.70578252       7.68363752       7.66276274       7.63163499      
  0.03300000       2.15443469E-02   2618.23395349    -2.82836290      0.18759634       4.41048078       8.25434823       8.18120003       7.96854113       7.95104831       7.95489334       7.94960507       7.93011224       7.91090621       7.88014897      
  0.03300000       2.72833338E-02   2560.73737249    -2.93863137      0.17273241       4.48218259       8.51278831       8.43301343       8.19404816       8.17705507       8.18686065       8.18789782       8.17208099       8.15530441       8.12533128      
  0.03300000       3.45510729E-02   2494.50972544    -3.04934386      0.16024373       4.54736866       8.77424745       8.68540787       8.41183820       8.39536197       8.41290390       8.42251920       8.41169780       8.39822037       8.36940458      
  0.03300000       4.37547938E-02   2419.90823278    -3.16167914      0.14961697       4.60696888       9.04400832       8.94285130       8.62448762       8.60862164       8.63596807       8.65678191       8.65229869       8.64299244       8.61555771      
  0.03300000       5.54102033E-02   2334.10981516    -3.27986460      0.14036358       4.66241951       9.32978034       9.21058344       8.83741179       8.82164752       8.86015905       8.89373429       8.89563590       8.89057406       8.86419292      
  0.03300000       7.01703829E-02   2234.30353063    -3.40572921      0.13251956       4.71237042       9.61095708       9.46677674       9.04173006       9.02384538       9.07035544       9.11374639       9.12011994       9.11829752       9.09248028      
  0.03300000       8.88623816E-02   2126.24562618    -3.53669379      0.12584980       4.75722394       9.87855325       9.71129416       9.23681106       9.21450788       9.26534021       9.31512000       9.32380312       9.32386016       9.29781096      
  0.03300000       1.12533558E-01   2015.68409310    -3.66907054      0.12023814       4.79684544       10.12400435      9.94975456       9.41951381       9.39014468       9.44230997       9.49487559       9.50312166       9.50290886       9.47485798      
  0.03300000       1.42510267E-01   1899.20252841    -3.80741056      0.11550049       4.83176072       10.36104750      10.19891492      9.59761045       9.55748415       9.60841035       9.66081621       9.66645771       9.66445338       9.63378096      
  0.03300000       1.80472177E-01   1788.32090888    -3.94330740      0.11140166       4.86314622       10.57292124      10.44441514      9.76392668       9.70907636       9.75581708       9.80607873       9.80910589       9.80587093       9.77306233      
  0.03300000       2.28546386E-01   1667.52125574    -4.09212594      0.10794909       4.89049123       10.79715733      10.71804674      9.93555855       9.85830357       9.89884560       9.94778224       9.94980787       9.94682849       9.91250801      
  0.03300000       2.89426612E-01   1560.47756681    -4.23125350      0.10502216       4.91436688       11.02338237      10.97560191      10.09982965      9.99679590       10.03213121      10.08187275      10.08572070      10.08420527      10.04861984     
  0.03300000       3.66524124E-01   1463.26760930    -4.36446971      0.10245765       4.93584001       11.25449264      11.22008704      10.25864024      10.12913135      10.16031059      10.21153309      10.22149828      10.22335644      10.18689257     
  0.03300000       4.64158883E-01   1367.67202310    -4.50153638      0.10015890       4.95554928       11.51564626      11.48117788      10.42841607      10.27294284      10.30030169      10.35404527      10.37503982      10.38316057      10.34633337     
  0.03300000       5.87801607E-01   1274.59568818    -4.64130518      0.09818398       4.97284764       11.80790744      11.76077102      10.61766871      10.43712466      10.45871664      10.51397986      10.54362656      10.55867637      10.52043346     
  0.03300000       7.44380301E-01   1203.33725475    -4.75744192      0.09636750       4.98906755       12.07174026      12.00678910      10.80594065      10.60751528      10.61915186      10.66815790      10.69485971      10.71418146      10.67411669     
  0.03300000       9.42668455E-01   1090.64492347    -4.94237113      0.09481426       5.00318098       12.44599269      12.34377115      11.09530956      10.87691398      10.86471514      10.88700125      10.89115412      10.91447367      10.86980046     
  0.03300000       1.19377664E+00   1014.66847431    -5.08000921      0.09349321       5.01536817       12.74482092      12.60311457      11.34992749      11.11969992      11.08501539      11.07201242      11.04259790      11.06662681      11.01878120     
  0.03300000       1.51177507E+00   945.75470907     -5.21324328      0.09231090       5.02642225       13.02586540      12.84327021      11.60120696      11.35959576      11.30609892      11.25138505      11.18265570      11.20556960      11.15378615     
  0.03300000       1.91448198E+00   877.27459531     -5.35403579      0.09123063       5.03664689       13.32277386      13.09792747      11.86706164      11.60780273      11.53858170      11.43461832      11.32048232      11.34199028      11.28937805     
  0.03300000       2.42446202E+00   810.97240370     -5.49982820      0.09025894       5.04594776       13.64534923      13.38314807      12.14661172      11.86382359      11.78311609      11.62243629      11.46412058      11.48442068      11.43128167     
  0.03300000       3.07029063E+00   751.94718179     -5.63936628      0.08940433       5.05421106       13.95533007      13.65787553      12.40588952      12.09162960      12.00163519      11.78920649      11.59702152      11.61653987      11.56307054     
  0.03300000       3.88815518E+00   698.11459275     -5.77593441      0.08863547       5.06171304       14.26501362      13.93865594      12.66062038      12.30512175      12.21192670      11.94503133      11.72712767      11.74579909      11.69165700     
  0.03300000       4.92388263E+00   653.77518866     -5.89691953      0.08792596       5.06869394       14.56375704      14.20835665      12.90269941      12.50043673      12.40407395      12.08793594      11.85003448      11.86723405      11.81322968     
  0.03300000       6.23550734E+00   610.90339030     -6.02117900      0.08727515       5.07514699       14.88653880      14.50426261      13.16475418      12.69975814      12.60615075      12.23626972      11.98142641      11.99460841      11.94073626     
  0.03300000       7.89652287E+00   573.99741541     -6.13532234      0.08668454       5.08104492       15.19922224      14.78562089      13.42787988      12.89635498      12.80236124      12.38177636      12.11144972      12.11683223      12.06215938     
  0.03300000       1.00000000E+01   542.67692713     -6.23830839      0.08613601       5.08655868       15.48964493      15.05022243      13.67526684      13.08383883      12.97859515      12.51846335      12.23416609      12.23007928      12.17435325     
