# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01400000       1.00000000E-03   2511.22518905    -2.48211268      0.30380643       3.61935003       7.24407898       7.15754310       6.94977947       6.92209605       6.91549278       6.89926597       6.87155685       6.84771771       6.81447046      
  0.01400000       1.26638017E-03   2486.68244264    -2.56166892      0.28271688       3.68184142       7.43378040       7.34457941       7.12590652       7.09817823       7.09415267       7.08094338       7.05523874       7.03269184       6.99994699      
  0.01400000       1.60371874E-03   2454.09373418    -2.64626103      0.26334212       3.74350259       7.63318620       7.53998518       7.30657676       7.27881503       7.27834740       7.26935634       7.24634869       7.22559835       7.19362448      
  0.01400000       2.03091762E-03   2422.75585047    -2.72788140      0.24595976       3.80281583       7.82787434       7.73045693       7.48135584       7.45371809       7.45717030       7.45287579       7.43282612       7.41406001       7.38296539      
  0.01400000       2.57191381E-03   2386.17738512    -2.81212861      0.23012238       3.86062523       8.02934678       7.92653883       7.65750537       7.63007108       7.63838936       7.63995140       7.62344093       7.60708199       7.57704122      
  0.01400000       3.25702066E-03   2343.24368674    -2.89872057      0.21599031       3.91567634       8.23624489       8.12666197       7.83271021       7.80552010       7.81977863       7.82856783       7.81626523       7.80281463       7.77405590      
  0.01400000       4.12462638E-03   2298.33954721    -2.98283840      0.20379076       3.96617537       8.43901764       8.32120825       7.99921869       7.97223678       7.99288477       8.00945309       8.00136746       7.99088878       7.96332955      
  0.01400000       5.22334507E-03   2257.28298033    -3.05808907      0.19373227       4.01014071       8.62258241       8.49591467       8.14679782       8.11994239       8.14644848       8.17014061       8.16562581       8.15771405       8.13103390      
  0.01400000       6.61474064E-03   2218.52804075    -3.12379327      0.18594688       4.04576616       8.78050613       8.64445458       8.27079826       8.24377186       8.27513172       8.30480769       8.30311175       8.29728454       8.27122529      
  0.01400000       8.37677640E-03   2181.46704384    -3.17978044      0.18031848       4.07246245       8.91020285       8.76446189       8.36969871       8.34212063       8.37715267       8.41150293       8.41185920       8.40763945       8.38201760      
  0.01400000       1.06081836E-02   2148.65201478    -3.22508795      0.17641790       4.09145722       9.01155983       8.85692827       8.44499312       8.41664580       8.45425360       8.49203486       8.49374724       8.49069991       8.46536417      
  0.01400000       1.34339933E-02   2123.74191211    -3.25925853      0.17361336       4.10537746       9.08684416       8.92548810       8.50082725       8.47177115       8.51107529       8.55121612       8.55378490       8.55153259       8.52635515      
