# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05000000       1.00000000E-03   2938.04567660    -1.63078965      0.59145218       3.59354578       5.43493480       5.38619406       5.26631714       5.24983517       5.23401664       5.20799343       5.17477622       5.14789913       5.11709460      
  0.05000000       1.26638017E-03   2937.64965196    -1.65241300      0.57706673       3.61493255       5.48886520       5.44004159       5.31999822       5.30353979       5.28780346       5.26188282       5.22876904       5.20195359       5.17116413      
  0.05000000       1.60371874E-03   2937.40058071    -1.66353438      0.56981137       3.62592259       5.51661667       5.46774902       5.34761002       5.33116342       5.31547094       5.28960459       5.25654492       5.22976145       5.19897924      
  0.05000000       2.03091762E-03   2937.17619694    -1.67455543      0.56271514       3.63680747       5.54409490       5.49518796       5.37495336       5.35851997       5.34287201       5.31706056       5.28405533       5.25730390       5.22652918      
  0.05000000       2.57191381E-03   2936.83806150    -1.69077155      0.55242831       3.65283277       5.58456589       5.53560438       5.41522195       5.39880921       5.38322883       5.35750032       5.32457667       5.29787299       5.26710933      
  0.05000000       3.25702066E-03   2936.29712576    -1.71922407      0.53482528       3.68096062       5.65559957       5.60655961       5.48590557       5.46953492       5.45407910       5.42850244       5.39572656       5.36910871       5.33836551      
  0.05000000       4.12462638E-03   2935.41831767    -1.78395916      0.49671710       3.74516622       5.81752841       5.76844133       5.64714344       5.63088764       5.61572531       5.59049294       5.55804798       5.53161757       5.50091284      
  0.05000000       5.22334507E-03   2933.47551871    -1.92921750      0.42077788       3.88928076       6.18131664       6.13244107       6.00937433       5.99343394       5.97901279       5.95459804       5.92290851       5.89688335       5.86622543      
  0.05000000       6.61474064E-03   2930.05219267    -2.05985922      0.36286373       4.01789995       6.50844995       6.45959283       6.33424356       6.31867113       6.30513489       6.28170091       6.25086384       6.22528600       6.19468518      
  0.05000000       8.37677640E-03   2917.65544083    -2.17472994      0.32062108       4.12540318       6.79003196       6.74043948       6.61132331       6.59594152       6.58345386       6.56119073       6.53130743       6.50621241       6.47560958      
