# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03900000       1.00000000E-03   2867.89546013    -1.81046599      0.50473459       3.62335563       5.82695338       5.77198055       5.64300742       5.62443836       5.60893232       5.58320604       5.55006075       5.52312346       5.49152335      
  0.03900000       1.26638017E-03   2866.15445462    -1.85234003      0.48156427       3.66417044       5.93114157       5.87609556       5.74634445       5.72783411       5.71257147       5.68712875       5.65423285       5.62743453       5.59585780      
  0.03900000       1.60371874E-03   2865.12400594    -1.87445198      0.46979466       3.68566304       5.98610951       5.93102444       5.80083524       5.78235791       5.76723089       5.74194465       5.70918496       5.68246188       5.65089697      
  0.03900000       2.03091762E-03   2864.59664294    -1.88558253      0.46398849       3.69646509       6.01375604       5.95865498       5.82823609       5.80977658       5.79472041       5.76951513       5.73682528       5.71014049       5.67858125      
  0.03900000       2.57191381E-03   2864.07047041    -1.89612639      0.45855543       3.70669566       6.03996913       5.98485350       5.85420785       5.83576539       5.82077817       5.79565122       5.76302845       5.73638020       5.70482596      
  0.03900000       3.25702066E-03   2863.33345516    -1.91145707      0.45077098       3.72156742       6.07806867       6.02293833       5.89195860       5.87354334       5.85865896       5.83364816       5.80112439       5.77452984       5.74298304      
  0.03900000       4.12462638E-03   2861.99295955    -1.93772764      0.43774340       3.74703985       6.14342487       6.08827419       5.95668670       5.93832024       5.92362047       5.89881631       5.86646675       5.83996583       5.80843070      
  0.03900000       5.22334507E-03   2859.19054379    -1.99470518      0.41076251       3.80229750       6.28530581       6.23015896       6.09717346       6.07893490       6.06466778       6.04034197       6.00839002       5.98210026       5.95059167      
  0.03900000       6.61474064E-03   2850.30286791    -2.13744778      0.35068896       3.93963736       6.64047264       6.58529433       6.44801797       6.43016003       6.41718894       6.39427954       6.36346768       6.33777171       6.30632890      
  0.03900000       8.37677640E-03   2833.31724699    -2.28065889      0.30095788       4.07246868       6.99228397       6.93624610       6.79276052       6.77524404       6.76398559       6.74296281       6.71361191       6.68867720       6.65731039      
  0.03900000       1.06081836E-02   2807.78361751    -2.40532621      0.26548298       4.18140774       7.29191519       7.23418067       7.08278193       7.06545718       7.05615141       7.03725988       7.00947773       6.98536487       6.95404963      
  0.03900000       1.34339933E-02   2784.23500478    -2.51346988      0.23838003       4.27494012       7.55233474       7.49307514       7.33379312       7.31679834       7.30953916       7.29281836       7.26656230       7.24327065       7.21204507      
  0.03900000       1.70125428E-02   2752.48764088    -2.61781339      0.21630595       4.35934464       7.79916108       7.73784771       7.56789254       7.55125998       7.54667063       7.53272302       7.50829580       7.48601711       7.45491309      
  0.03900000       2.15443469E-02   2715.75770163    -2.71819445      0.19794371       4.43639819       8.03519513       7.97122170       7.78798025       7.77179155       7.77043394       7.75976975       7.73736868       7.71627058       7.68534191      
  0.03900000       2.72833338E-02   2675.01107996    -2.81604910      0.18228156       4.50799614       8.26463188       8.19713350       7.99814861       7.98243435       7.98477647       7.97781524       7.95756393       7.93779031       7.90709195      
  0.03900000       3.45510729E-02   2622.74223693    -2.91708688      0.16880081       4.57473169       8.49879253       8.42593852       8.20543402       8.19017463       8.19735565       8.19528099       8.17774622       8.15973366       8.12942948      
  0.03900000       4.37547938E-02   2562.76062383    -3.01949969      0.15712817       4.63697248       8.73984440       8.65953532       8.40965912       8.39500072       8.40868570       8.41356239       8.40007629       8.38471686       8.35527983      
  0.03900000       5.54102033E-02   2494.92163017    -3.12401914      0.14699570       4.69487049       8.98674542       8.89690362       8.61045835       8.59635363       8.61812692       8.63199357       8.62375384       8.61181806       8.58357219      
  0.03900000       7.01703829E-02   2418.12739475    -3.23300092      0.13802791       4.74954557       9.25010226       9.14644486       8.81238502       8.79893394       8.83095818       8.85636961       8.85441776       8.84658201       8.81950521      
  0.03900000       8.88623816E-02   2329.09443514    -3.34869937      0.13022635       4.80008342       9.52390432       9.40114320       9.01310191       8.99935783       9.04184595       9.07910082       9.08287929       9.07886780       9.05262461      
  0.03900000       1.12533558E-01   2223.68493417    -3.47520582      0.12350202       4.84613195       9.79715933       9.64828957       9.20917158       9.19254638       9.24197867       9.28796668       9.29562274       9.29446477       9.26857335      
  0.03900000       1.42510267E-01   2116.76003682    -3.60197383      0.11778652       4.88728819       10.04743660      9.87963277       9.39233719       9.37080440       9.42354185       9.47460890       9.48379895       9.48385332       9.45724017      
