# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00600000       1.00000000E-03   2009.36667196    -3.14854462      0.22031339       3.53048641       8.64042494       8.46065461       8.03205087       7.99277853       8.02590169       8.06386853       8.06036191       8.05743471       8.03272196      
  0.00600000       1.26638017E-03   1942.97069547    -3.25648932      0.20808552       3.58008233       8.87985088       8.68346006       8.21615187       8.17464812       8.21257156       8.25819257       8.25675389       8.25620303       8.23178379      
  0.00600000       1.60371874E-03   1879.27897647    -3.36090132      0.19723636       3.62659300       9.10613967       8.89899482       8.39086119       8.34611056       8.38746302       8.43907280       8.43836022       8.43911016       8.41408985      
  0.00600000       2.03091762E-03   1820.37497246    -3.46086012      0.18735920       3.67121782       9.31896170       9.11012368       8.55833877       8.50930946       8.55280363       8.60848890       8.60738826       8.60831544       8.58164893      
  0.00600000       2.57191381E-03   1728.57908512    -3.59230062      0.17860600       3.71277576       9.56632080       9.37137332       8.74696638       8.68882257       8.73276236       8.79069614       8.78593545       8.78485216       8.75473892      
  0.00600000       3.25702066E-03   1646.77370728    -3.71375371      0.17111156       3.75000892       9.77545378       9.60952567       8.91545391       8.84577476       8.88712540       8.94307721       8.93384167       8.93025882       8.89752750      
  0.00600000       4.12462638E-03   1570.93379368    -3.83029925      0.16442331       3.78464058       9.96949300       9.83821533       9.07501927       8.99131544       9.02842484       9.08156853       9.06790160       9.06249991       9.02774524      
  0.00600000       5.22334507E-03   1495.21078300    -3.94848063      0.15841106       3.81699666       10.15987474      10.06469941      9.23138930       9.12983655       9.16100023       9.21115534       9.19376826       9.18748249       9.15135432      
  0.00600000       6.61474064E-03   1400.91255458    -4.09083825      0.15317541       3.84618847       10.38730358      10.33186163      9.40450838       9.27382050       9.29770859       9.34694941       9.32685855       9.32115357       9.28395676      
  0.00600000       8.37677640E-03   1325.30324587    -4.21362992      0.14858762       3.87260147       10.60601513      10.56970904      9.56229561       9.40275895       9.42060490       9.46920302       9.45036848       9.44675498       9.40936135      
  0.00600000       1.06081836E-02   1249.69507718    -4.34007745      0.14447007       3.89701021       10.83703573      10.81123341      9.71629163       9.52716615       9.54008725       9.58866916       9.57890618       9.58121382       9.54505890      
  0.00600000       1.34339933E-02   1175.61129250    -4.46857909      0.14080539       3.91932848       11.08671234      11.06118009      9.87454483       9.65581632       9.66460977       9.71387622       9.71989825       9.73170348       9.69705758      
  0.00600000       1.70125428E-02   1104.98893115    -4.59670162      0.13752311       3.93981561       11.35399336      11.31938106      10.04242319      9.79493088       9.79997989       9.85117566       9.87351368       9.89570791       9.86144078      
  0.00600000       2.15443469E-02   1040.90890156    -4.71943573      0.13455279       3.95878129       11.62415286      11.57562127      10.22366796      9.95131884       9.95046501       10.00029173      10.02839745      10.05848582      10.02415533     
