# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.06100000       1.00000000E-03   2992.95333884    -1.47584089      0.68125703       3.55712208       5.09190893       5.04902578       4.93511263       4.92033190       4.90445646       4.87839552       4.84522486       4.81843616       4.78828711      
  0.06100000       1.26638017E-03   2992.88479582    -1.48821597      0.67164497       3.56946519       5.12283617       5.07988115       4.96593905       4.95116515       4.93532294       4.90930835       4.87618903       4.84943303       4.81929389      
  0.06100000       1.60371874E-03   2992.88479582    -1.49891903      0.66341847       3.58016928       5.14962563       5.10661584       4.99265159       4.97788619       4.96207380       4.93610026       4.90302611       4.87629875       4.84616879      
  0.06100000       2.03091762E-03   2992.95371033    -1.51399422      0.65198249       3.59527236       5.18738737       5.14430936       5.03031621       5.01556601       4.99979718       4.97388287       4.94087331       4.91418672       4.88407034      
  0.06100000       2.57191381E-03   2993.16046339    -1.53964871      0.63290061       3.62107313       5.25185970       5.20867899       5.09463317       5.07991450       5.06422388       5.03841387       5.00551663       4.97890027       4.94880762      
  0.06100000       3.25702066E-03   2993.88353509    -1.59537802      0.59328729       3.67721419       5.39206211       5.34870380       5.23452080       5.21989088       5.20438619       5.17881637       5.14617161       5.11971044       5.08967050      
  0.06100000       4.12462638E-03   2994.47023114    -1.73115086      0.50723504       3.81332704       5.73329541       5.68949505       5.57456789       5.56018667       5.54522397       5.52031436       5.48832568       5.46224984       5.43231306      
  0.06100000       5.22334507E-03   2996.53445064    -1.86134508      0.43601914       3.94473380       6.06242196       6.01844765       5.90266008       5.88865276       5.87432466       5.85015872       5.81887501       5.79319879       5.76337445      
  0.06100000       6.61474064E-03   2993.06126155    -1.97338259      0.38415029       4.05474485       6.34213166       6.29770178       6.18028471       6.16653107       6.15286464       6.12945048       6.09883766       6.07351907       6.04373020      
  0.06100000       8.37677640E-03   2983.94787301    -2.07528651      0.34371698       4.15134451       6.59263541       6.54746307       6.42753680       6.41393570       6.40101255       6.37842332       6.34850374       6.32353584       6.29371995      
  0.06100000       1.06081836E-02   2974.35851480    -2.16889454      0.31058865       4.23937495       6.82245093       6.77660642       6.65395071       6.64053557       6.62841524       6.60670746       6.57750454       6.55289567       6.52305469      
  0.06100000       1.34339933E-02   2964.33894672    -2.25686512      0.28257506       4.32147740       7.03817979       6.99170529       6.86609246       6.85290078       6.84165182       6.82089036       6.79243355       6.76819745       6.73833536      
  0.06100000       1.70125428E-02   2953.66629748    -2.34086303      0.25838888       4.39919907       7.24389898       7.19679474       7.06794290       7.05501251       7.04471766       7.02497971       6.99730445       6.97345952       6.94357975      
  0.06100000       2.15443469E-02   2937.75604599    -2.42518451      0.23703427       4.47412354       7.44722266       7.39915521       7.26596747       7.25325790       7.24411236       7.22558508       7.19878824       7.17537950       7.14544826      
