# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02000000       1.00000000E-03   2655.19840964    -2.24320136      0.35779630       3.63217498       6.74598505       6.67369078       6.50450793       6.48044144       6.46860523       6.44647282       6.41525979       6.38918246       6.35590431      
  0.02000000       1.26638017E-03   2641.78787507    -2.31671772      0.33209966       3.69691002       6.92452285       6.85126877       6.67675840       6.65271893       6.64211986       6.62137391       6.59118907       6.56570336       6.53256840      
  0.02000000       1.60371874E-03   2624.12838065    -2.39159664      0.30878132       3.76014504       7.10398705       7.02935581       6.84814896       6.82408372       6.81498134       6.79590629       6.76691599       6.74212741       6.70915631      
  0.02000000       2.03091762E-03   2610.55322372    -2.45719886      0.28931193       3.81671304       7.26312759       7.18742179       7.00046416       6.97649514       6.96879935       6.95129698       6.92341871       6.89928840       6.86650388      
  0.02000000       2.57191381E-03   2599.24981744    -2.51028411      0.27452585       3.86227929       7.39221490       7.31557078       7.12363869       7.09979219       7.09335284       7.07725333       7.05034611       7.02679862       6.99419060      
  0.02000000       3.25702066E-03   2587.92033755    -2.54802991      0.26516195       3.89242254       7.48195932       7.40428664       7.20777893       7.18397100       7.17861904       7.16373512       7.13763995       7.11458927       7.08212708      
  0.02000000       4.12462638E-03   2579.95027708    -2.57023354      0.26006441       3.90928290       7.53411444       7.45567807       7.25601349       7.23221499       7.22760186       7.21354774       7.18799751       7.16528494       7.13292478      
  0.02000000       5.22334507E-03   2574.68949358    -2.58420678      0.25696630       3.91969260       7.56679655       7.48784350       7.28606993       7.26227953       7.25816147       7.24466341       7.21947422       7.19698734       7.16469711      
  0.02000000       6.61474064E-03   2569.21327344    -2.59847168      0.25386089       3.93025371       7.60020625       7.52070651       7.31670110       7.29292344       7.28933199       7.27642465       7.25161540       7.22936725       7.19715253      
  0.02000000       8.37677640E-03   2561.18827188    -2.61932743      0.24939267       3.94567806       7.64920815       7.56889233       7.36153444       7.33778633       7.33499409       7.32298228       7.29874385       7.27685638       7.24475900      
  0.02000000       1.06081836E-02   2548.55224377    -2.65302490      0.24228790       3.97078174       7.72888369       7.64724969       7.43438611       7.41071652       7.40926244       7.39874858       7.37545579       7.35416997       7.32227692      
  0.02000000       1.34339933E-02   2523.32274589    -2.71895338      0.22909319       4.01942065       7.88530571       7.80091679       7.57656072       7.55309364       7.55446664       7.54712191       7.52579984       7.50578421       7.47434694      
  0.02000000       1.70125428E-02   2448.43546007    -2.87852001      0.20248151       4.12667364       8.26168881       8.16773490       7.90674177       7.88363793       7.89369829       7.89632220       7.88102541       7.86503435       7.83519613      
