# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01500000       1.00000000E-03   2538.20000777    -2.43802575      0.31286695       3.62378920       8.07272238       7.96518155       8.27720124       8.21897057       7.90650558      
  0.01500000       1.26638017E-03   2520.91267890    -2.51171077      0.29137811       3.68559440       8.25401915       8.14356879       8.46665517       8.40419902       8.08199828      
  0.01500000       1.60371874E-03   2492.93810514    -2.59359454      0.27114560       3.74810316       8.45398969       8.33899670       8.67899037       8.61040392       8.27307295      
  0.01500000       2.03091762E-03   2460.94946527    -2.67632903      0.25295801       3.80841029       8.65625427       8.53586637       8.89582952       8.82012609       8.46487717      
  0.01500000       2.57191381E-03   2429.05887431    -2.75659188      0.23673314       3.86599012       8.85297001       8.72673950       9.10812347       9.02491693       8.65042543      
  0.01500000       3.25702066E-03   2392.90334008    -2.83656356      0.22248254       3.91991553       9.04872825       8.91541730       9.32240309       9.23048776       8.83287804      
  0.01500000       4.12462638E-03   2354.48256001    -2.91171337      0.21075271       3.96696148       9.23223331       9.09094365       9.52644224       9.42509381       9.00160140      
  0.01500000       5.22334507E-03   2321.05941108    -2.97351383      0.20197837       4.00389811       9.38326737       9.23451167       9.69638927       9.58654383       9.13903315      
  0.01500000       6.61474064E-03   2295.39799403    -3.01893911      0.19599575       4.03001307       9.49477425       9.33989769       9.82318474       9.70661180       9.23955344      
  0.01500000       8.37677640E-03   2277.77231014    -3.05005940      0.19202885       4.04777335       9.57143197       9.41217124       9.91070132       9.78941327       9.30844817      
  0.01500000       1.06081836E-02   2264.52886784    -3.07296132      0.18923432       4.06050617       9.62769184       9.46507993       9.97522446       9.85038440       9.35883366      
  0.01500000       1.34339933E-02   2252.11819709    -3.09387921      0.18676811       4.07190208       9.67919036       9.51340513       10.03452266      9.90635852       9.40481408      
  0.01500000       1.70125428E-02   2236.78548397    -3.11922105      0.18389250       4.08538039       9.74144944       9.57170784       10.10647624      9.97421808       9.46025118      
  0.01500000       2.15443469E-02   2213.42898473    -3.15683593      0.17983396       4.10476440       9.83358539       9.65781148       10.21335637      10.07494802      9.54209929      
  0.01500000       2.72833338E-02   2168.08147172    -3.22178951      0.17392963       4.13375878       9.99180413       9.80438481       10.39996231      10.24999571      9.68071360      
  0.01500000       3.45510729E-02   2082.12975341    -3.33991065      0.16460632       4.18161359       10.28203862      10.07196024      10.74505402      10.57339458      9.93328403      
  0.01500000       4.37547938E-02   1938.30686666    -3.53480374      0.15177028       4.25213335       10.77130186      10.52213036      11.32694810      11.11935692      10.35774883     
  0.01500000       5.54102033E-02   1745.60014863    -3.79072921      0.13937071       4.32616331       11.41741988      11.12098525      12.06667242      11.82323861      10.92323426     
  0.01500000       7.01703829E-02   1557.95439209    -4.04435048      0.13066068       4.38221731       12.09705666      11.76085449      12.77366376      12.51848775      11.52988864     
  0.01500000       8.88623816E-02   1393.51647485    -4.27792180      0.12480565       4.42203774       12.77462913      12.40452421      13.44600727      13.21038932      12.15431300     
  0.01500000       1.12533558E-01   1277.69873941    -4.45874059      0.12055938       4.45210437       13.29186096      12.89058031      13.99911589      13.78616547      12.64250221     
  0.01500000       1.42510267E-01   1171.37670628    -4.63448566      0.11716668       4.47689797       13.79618365      13.34978028      14.61092376      14.40423727      13.10935392     
  0.01500000       1.80472177E-01   1074.92276588    -4.80459548      0.11438944       4.49773446       14.31311203      13.81463479      15.28205043      15.06823222      13.57840083     
  0.01500000       2.28546386E-01   989.65004857     -4.96575398      0.11209859       4.51530584       14.81700829      14.26990600      15.94223696      15.72721688      14.03072592     
  0.01500000       2.89426612E-01   914.98463344     -5.11713298      0.11016699       4.53040318       15.33244766      14.74536591      16.58885680      16.38659433      14.49080579     
  0.01500000       3.66524124E-01   839.02119083     -5.28070568      0.10852683       4.54343161       15.92412914      15.30784192      17.26741312      17.09318422      15.01920438     
  0.01500000       4.64158883E-01   772.42916014     -5.43550926      0.10714539       4.55455896       16.52883973      15.88858337      17.93190654      17.79550006      15.55317542     
  0.01500000       5.87801607E-01   713.11778959     -5.58410727      0.10594244       4.56436590       17.12229952      16.46288381      18.56747658      18.46690766      16.06834812     
  0.01500000       7.44380301E-01   662.93394527     -5.71976602      0.10485933       4.57329152       17.70580522      17.03204599      19.18225257      19.10868337      16.58188094     
  0.01500000       9.42668455E-01   615.32571014     -5.85746280      0.10387020       4.58152371       18.35553150      17.66794701      19.86457634      19.81202365      17.15759197     
  0.01500000       1.19377664E+00   569.60689440     -5.99902157      0.10298439       4.58896277       19.04434676      18.34457719      20.60817493      20.55030100      17.78403284     
  0.01500000       1.51177507E+00   533.31599312     -6.12020301      0.10217968       4.59577648       19.68779983      18.97767627      21.31546030      21.24025584      18.37868534     
  0.01500000       1.91448198E+00   501.73803614     -6.23286880      0.10139939       4.60243485       20.37660314      19.66119831      22.06343844      21.95133006      19.05184939     
  0.01500000       2.42446202E+00   468.00122692     -6.36015995      0.10065873       4.60880261       21.27519272      20.55583136      23.03345891      22.86561516      19.94554569     
  0.01500000       3.07029063E+00   437.16622682     -6.48452373      0.09997171       4.61475126       22.09157954      21.37031493      23.90545062      23.68393872      20.77384155     
  0.01500000       3.88815518E+00   409.23461589     -6.60486304      0.09932260       4.62040929       23.01705673      22.29552925      24.89521603      24.60067523      21.72881359     
  0.01500000       4.92388263E+00   386.37959893     -6.71013119      0.09870293       4.62584537       23.89907924      23.17800488      25.83388095      25.45900514      22.64296842     
  0.01500000       6.23550734E+00   365.09604562     -6.81397635      0.09808879       4.63126674       24.82215332      24.10421318      26.80803549      26.33504269      23.60574696     
  0.01500000       7.89652287E+00   345.68193651     -6.91422641      0.09748905       4.63659379       25.85372419      25.14250481      27.88904780      27.28774496      24.68772337     
  0.01500000       1.00000000E+01   330.56562239     -6.99734991      0.09687858       4.64204992       26.82105091      26.11861277      28.89928234      28.16313605      25.70932235     
