# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03100000       1.00000000E-03   2800.20079597    -1.96337179      0.44398402       3.63504426       6.94903050       6.86907611       7.09080749       7.05631003       6.83348923      
  0.03100000       1.26638017E-03   2795.58422659    -2.02381522      0.41550055       3.69263320       7.09913075       7.01845988       7.24253091       7.20731594       6.98215422      
  0.03100000       1.60371874E-03   2791.87815468    -2.06687785      0.39645169       3.73339709       7.20593205       7.12469753       7.35064629       7.31482765       7.08782632      
  0.03100000       2.03091762E-03   2789.74998068    -2.08973106      0.38674617       3.75492426       7.26255944       7.18100590       7.40802917       7.37185678       7.14381480      
  0.03100000       2.57191381E-03   2788.68415000    -2.10100368      0.38205087       3.76553415       7.29048817       7.20877425       7.43634143       7.39998709       7.17142178      
  0.03100000       3.25702066E-03   2787.69496583    -2.11119647      0.37786801       3.77509592       7.31569672       7.23383477       7.46190546       7.42538169       7.19633347      
  0.03100000       4.12462638E-03   2786.24756427    -2.12564127      0.37201723       3.78865025       7.35148847       7.26941111       7.49821707       7.46144418       7.23169334      
  0.03100000       5.22334507E-03   2783.74539424    -2.14984469      0.36244286       3.81129685       7.41140095       7.32895204       7.55903397       7.52182321       7.29086038      
  0.03100000       6.61474064E-03   2778.27261072    -2.19944543      0.34367521       3.85747993       7.53406516       7.45080865       7.68369320       7.64550052       7.41190315      
  0.03100000       8.37677640E-03   2760.30173316    -2.33219488      0.29882769       3.97893438       7.86149764       7.77567814       8.01758709       7.97616186       7.73421020      
  0.03100000       1.06081836E-02   2723.36518772    -2.49386162      0.25484443       4.11722858       8.25710413       8.16648658       8.42532904       8.37796171       8.12040928      
  0.03100000       1.34339933E-02   2679.77240811    -2.63102901      0.22475768       4.22634931       8.59041859       8.49393032       8.77347162       8.71890798       8.44236967      
  0.03100000       1.70125428E-02   2632.85431547    -2.75320827      0.20228746       4.31784081       8.88632495       8.78304371       9.08667371       9.02368522       8.72523748      
  0.03100000       2.15443469E-02   2578.74185019    -2.86980013      0.18437880       4.39835611       9.16800429       9.05579046       9.39054905       9.31699769       8.99002139      
  0.03100000       2.72833338E-02   2515.26811972    -2.98485288      0.16975441       4.47013593       9.44518932       9.32167645       9.69578950       9.60906294       9.24604220      
  0.03100000       3.45510729E-02   2443.96057498    -3.09943959      0.15758631       4.53474147       9.72208165       9.58330756       10.00962965      9.90609219       9.49496997      
  0.03100000       4.37547938E-02   2362.28469277    -3.21767430      0.14720460       4.59393553       10.00971742      9.85140958       10.34413315      10.21988374      9.74779669      
  0.03100000       5.54102033E-02   2268.07209454    -3.34220382      0.13835933       4.64776069       10.31367718      10.13144120      10.70500144      10.55655787      10.01051604     
  0.03100000       7.01703829E-02   2160.96312649    -3.47431560      0.13090881       4.69583924       10.63572424      10.42695466      11.08983942      10.91579328      10.28820546     
  0.03100000       8.88623816E-02   2051.17150379    -3.60750844      0.12464131       4.73845239       10.96592391      10.73091113      11.48012414      11.28200799      10.57464049     
  0.03100000       1.12533558E-01   1935.64019982    -3.74558681      0.11939612       4.77579593       11.31506063      11.05328374      11.88731252      11.66587232      10.87912273     
  0.03100000       1.42510267E-01   1826.74212613    -3.87923206      0.11493716       4.80885654       11.65594936      11.37224155      12.26560215      12.02919718      11.18323295     
  0.03100000       1.80472177E-01   1702.96485263    -4.03066413      0.11109363       4.83839796       12.05559141      11.74908509      12.68845457      12.44232160      11.54447208     
  0.03100000       2.28546386E-01   1592.89002305    -4.17201573      0.10790679       4.86367942       12.45064986      12.12289240      13.09209744      12.84422968      11.90493523     
  0.03100000       2.89426612E-01   1491.07575916    -4.30928241      0.10514677       4.88618462       12.84761620      12.49768257      13.49958878      13.25592612      12.27026582     
  0.03100000       3.66524124E-01   1401.03900273    -4.43805082      0.10268477       4.90676474       13.21540156      12.83983328      13.89914825      13.66023659      12.60605004     
  0.03100000       4.64158883E-01   1296.34643778    -4.59125129      0.10054367       4.92506718       13.67451843      13.25865823      14.44174613      14.20181044      13.02201119     
  0.03100000       5.87801607E-01   1226.20897512    -4.70461076      0.09862708       4.94178429       14.02771090      13.57546629      14.89110780      14.64205842      13.33588423     
  0.03100000       7.44380301E-01   1126.09671835    -4.86781622      0.09691397       4.95700372       14.52448085      14.02425022      15.53212114      15.26875805      13.77810183     
  0.03100000       9.42668455E-01   1040.20374903    -5.01849934      0.09548558       4.96990060       15.01382032      14.47247699      16.15441779      15.88180505      14.21867161     
  0.03100000       1.19377664E+00   968.24111150     -5.15460326      0.09422242       4.98146753       15.48606654      14.91540916      16.71988996      16.45043063      14.64530390     
  0.03100000       1.51177507E+00   899.96606792     -5.29220575      0.09308123       4.99205179       15.97845365      15.38629990      17.27366257      17.01544807      15.09232020     
  0.03100000       1.91448198E+00   835.14821784     -5.43187991      0.09203560       5.00186423       16.50684177      15.89634119      17.84565813      17.60499109      15.57019599     
  0.03100000       2.42446202E+00   771.60179051     -5.57815050      0.09110871       5.01065616       17.08437218      16.45644468      18.45961038      18.23796543      16.08380102     
  0.03100000       3.07029063E+00   715.21841834     -5.71783327      0.09028963       5.01850021       17.65503856      17.01390342      19.06000698      18.84561214      16.59363005     
  0.03100000       3.88815518E+00   668.49828199     -5.84239027      0.08954043       5.02573755       18.18297835      17.53004111      19.62448131      19.40667336      17.07319421     
  0.03100000       4.92388263E+00   623.84593057     -5.96933002      0.08883938       5.03256492       18.79905134      18.13582039      20.28072541      20.04661440      17.64164686     
  0.03100000       6.23550734E+00   582.06097544     -6.09601835      0.08820207       5.03881837       19.44480075      18.77291973      20.98144359      20.70756960      18.25501633     
  0.03100000       7.89652287E+00   545.95734295     -6.21297994      0.08762419       5.04452788       20.10020734      19.42148528      21.69837464      21.37087407      18.89627696     
  0.03100000       1.00000000E+01   516.21637025     -6.31561584      0.08708526       5.04988661       20.68771831      20.00327813      22.34975787      21.95565589      19.47859811     
