# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.06800000       1.00000000E-03   3029.70456590    -1.38540724      0.73777571       3.53507451       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.26638017E-03   3029.36000067    -1.39613886      0.72888813       3.54560155       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.60371874E-03   3028.93532355    -1.40863358      0.71865587       3.55788125       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.03091762E-03   3028.51688958    -1.42804473      0.70298132       3.57703577       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       2.57191381E-03   3028.09851341    -1.46437706      0.67436290       3.61313609       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       3.25702066E-03   3029.16230460    -1.55584043      0.60653198       3.70521578       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       4.12462638E-03   3032.50304623    -1.69861680      0.51347545       3.84988515       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       5.22334507E-03   3036.38165594    -1.81542562      0.44771607       3.96892091       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       6.61474064E-03   3030.67626988    -1.92163482      0.39768141       4.07185561       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       8.37677640E-03   3021.30987608    -2.01899117      0.35771989       4.16383982       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.06081836E-02   3013.19134656    -2.10857265      0.32439784       4.24877017       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.34339933E-02   3004.88770832    -2.19357038      0.29579547       4.32894139       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.06800000       1.70125428E-02   2996.31680774    -2.27509486      0.27083147       4.40552786       7.77437541       7.70445070       7.89749620       7.86602432       7.67266749      
  0.06800000       2.15443469E-02   2986.35241792    -2.35474443      0.24875607       4.47937857       7.97112591       7.90000346       8.09688144       8.06420768       7.86710059      
  0.06800000       2.72833338E-02   2967.37935294    -2.43773976      0.22898230       4.55132158       8.17409515       8.10106651       8.30417644       8.26954126       8.06651629      
  0.06800000       3.45510729E-02   2948.97593723    -2.51781680      0.21143434       4.62057514       8.36968760       8.29475392       8.50415917       8.46748329       8.25853239      
  0.06800000       4.37547938E-02   2931.51821205    -2.59563317      0.19562061       4.68809535       8.55983282       8.48301269       8.69869976       8.65992886       8.44509977      
  0.06800000       5.54102033E-02   2902.61740472    -2.67896587      0.18128393       4.75420654       8.76064646       8.68096549       8.90619919       8.86431478       8.64061318      
  0.06800000       7.01703829E-02   2871.04646501    -2.76201035      0.16839941       4.81824365       8.95994855       8.87690780       9.11350788       9.06776762       8.83358525      
  0.06800000       8.88623816E-02   2835.10130148    -2.84638320      0.15671284       4.88071404       9.16157778       9.07437217       9.32511476       9.27449666       9.02728343      
  0.06800000       1.12533558E-01   2790.45279260    -2.93447236      0.14616410       4.94124171       9.37125826       9.27846543       9.54811733       9.49103083       9.22636625      
  0.06800000       1.42510267E-01   2737.97001599    -3.02548231      0.13671603       4.99928428       9.58758833       9.48760072       9.78152785       9.71625007       9.42915541      
  0.06800000       1.80472177E-01   2677.36407606    -3.11960097      0.12829509       5.05450354       9.81206475       9.70218614       10.02884296      9.95273950       9.63511320      
  0.06800000       2.28546386E-01   2605.31845438    -3.21875570      0.12087029       5.10628634       10.04812778      9.92538786       10.29484490      10.20477869      9.84738215      
  0.06800000       2.89426612E-01   2524.70822326    -3.32148517      0.11435681       5.15440096       10.29382267      10.15454803      10.57861237      10.47114946      10.06301821     
  0.06800000       3.66524124E-01   2436.16066499    -3.42766857      0.10868828       5.19855987       10.54829928      10.38909674      10.87905124      10.75099873      10.28224579     
  0.06800000       4.64158883E-01   2334.78788878    -3.54127836      0.10382261       5.23834046       10.82303999      10.64111318      11.20563295      11.05496092      10.51800507     
  0.06800000       5.87801607E-01   2231.38034922    -3.65508253      0.09970852       5.27345979       11.10018621      10.89570369      11.53382763      11.36166509      10.75740732     
  0.06800000       7.44380301E-01   2131.17080399    -3.76620004      0.09618205       5.30473515       11.37689708      11.15258318      11.85282933      11.66333710      11.00180447     
  0.06800000       9.42668455E-01   2025.64079850    -3.88228716      0.09314515       5.33260385       11.66844211      11.42489404      12.18204767      11.97727063      11.26269275     
  0.06800000       1.19377664E+00   1920.58455425    -3.99927044      0.09055765       5.35707334       11.96906724      11.70707488      12.51404625      12.29656245      11.53461491     
  0.06800000       1.51177507E+00   1812.22280642    -4.12162197      0.08834749       5.37853495       12.29419469      12.01427392      12.86067871      12.63450239      11.83301402     
  0.06800000       1.91448198E+00   1714.98196506    -4.23634779      0.08644257       5.39746785       12.61382060      12.31589189      13.19758932      12.96562274      12.12711490     
  0.06800000       2.42446202E+00   1620.05259552    -4.35230462      0.08476423       5.41449792       12.94789538      12.62902803      13.55217310      13.31573711      12.43231760     
  0.06800000       3.07029063E+00   1533.86032360    -4.46271194      0.08327162       5.42992916       13.27262775      12.92845801      13.91461103      13.67195878      12.72422682     
  0.06800000       3.88815518E+00   1454.35612404    -4.56969725      0.08189201       5.44444011       13.59915738      13.22599773      14.29398934      14.04439710      13.01445715     
  0.06800000       4.92388263E+00   1368.00474255    -4.68998774      0.08058620       5.45840178       13.97885023      13.56597762      14.76705005      14.50155023      13.34575199     
  0.06800000       6.23550734E+00   1280.00576410    -4.81804670      0.07942985       5.47095567       14.37387902      13.92041306      15.27249253      14.98859660      13.69194811     
  0.06800000       7.89652287E+00   1213.31685334    -4.92265280      0.07836997       5.48262381       14.71995088      14.23637494      15.70782658      15.40928100      14.00168751     
