# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04800000       1.00000000E-03   2927.16115399    -1.66135688      0.57524245       3.59995566       6.21940707       6.14905077       6.34531582       6.31294462       6.11935787      
  0.04800000       1.26638017E-03   2926.60681397    -1.68571098      0.55955543       3.62396981       6.28059653       6.21010347       6.40658010       6.37431628       6.18030511      
  0.04800000       1.60371874E-03   2926.31175019    -1.69773812      0.55197153       3.63582229       6.31081047       6.24024742       6.43683964       6.40462287       6.21039327      
  0.04800000       2.03091762E-03   2926.03825642    -1.70824855      0.54542280       3.64618912       6.33725201       6.26662644       6.46332460       6.43114700       6.23672255      
  0.04800000       2.57191381E-03   2925.70140321    -1.72320364      0.53624543       3.66092862       6.37477161       6.30406034       6.50090329       6.46877892       6.27408719      
  0.04800000       3.25702066E-03   2925.12024246    -1.74861960      0.52098313       3.68600853       6.43860759       6.36774889       6.56484893       6.53280695       6.33765641      
  0.04800000       4.12462638E-03   2924.18944103    -1.80301037      0.48967447       3.73984080       6.57513696       6.50397676       6.70162626       6.66971984       6.47362803      
  0.04800000       5.22334507E-03   2921.59673649    -1.93943597      0.41923810       3.87473414       6.91712328       6.84513524       7.04462546       7.01272020       6.81402286      
  0.04800000       6.61474064E-03   2917.92304053    -2.07550243      0.35935527       4.00861004       7.25723408       7.18427156       7.38642675       7.35398092       7.15217432      
  0.04800000       8.37677640E-03   2904.62459435    -2.19389178      0.31644835       4.11905285       7.55017669       7.47558944       7.68278818       7.64895175       7.44201130      
  0.04800000       1.06081836E-02   2889.88283446    -2.29884504      0.28329577       4.21517699       7.80896752       7.73261660       7.94554030       7.90993299       7.69740412      
  0.04800000       1.34339933E-02   2870.33530134    -2.39792073      0.25621243       4.30245717       8.05177190       7.97320761       8.19350681       8.15551311       7.93596758      
  0.04800000       1.70125428E-02   2849.36392674    -2.49110164      0.23354408       4.38291907       8.27949143       8.19851234       8.42701732       8.38625802       8.15903630      
  0.04800000       2.15443469E-02   2830.70748834    -2.57804263      0.21409680       4.45843576       8.49206011       8.40878322       8.64521644       8.60167277       8.36712742      
  0.04800000       2.72833338E-02   2797.87371409    -2.67035904      0.19705694       4.53047430       8.71478887       8.62778812       8.87699401       8.82915299       8.58277045      
  0.04800000       3.45510729E-02   2761.63763703    -2.76103677      0.18221153       4.59850644       8.93302663       8.84153846       9.10618525       9.05308745       8.79248408      
  0.04800000       4.37547938E-02   2720.05210778    -2.85232966      0.16908396       4.66345099       9.15241626       9.05521267       9.33953995       9.27969177       9.00102786      
  0.04800000       5.54102033E-02   2669.74179012    -2.94662008      0.15746020       4.72531543       9.37849701       9.27357253       9.58413715       9.51548860       9.21257222      
  0.04800000       7.01703829E-02   2612.54978056    -3.04296037      0.14716820       4.78402900       9.60903817       9.49450404       9.83775541       9.75827220       9.42518616      
  0.04800000       8.88623816E-02   2545.35128461    -3.14376524      0.13805087       4.83957724       9.85117939       9.72363152       10.11060232      10.01695454      9.64326954      
  0.04800000       1.12533558E-01   2468.78062140    -3.24960211      0.12991399       4.89234533       10.10586821      9.96152821       10.40501292      10.29335717      9.86757726      
  0.04800000       1.42510267E-01   2383.41266824    -3.35993720      0.12276180       4.94152946       10.37276630      10.20805556      10.71952139      10.58683397      10.09857114     
  0.04800000       1.80472177E-01   2278.59602654    -3.48320339      0.11654436       4.98667510       10.67197736      10.48216518      11.07725219      10.91966159      10.35495808     
  0.04800000       2.28546386E-01   2166.85897737    -3.61096555      0.11124648       5.02708350       10.98444562      10.76923473      11.44803757      11.26648213      10.62501254     
  0.04800000       2.89426612E-01   2054.90780198    -3.73951166      0.10668196       5.06347371       11.30481637      11.06622867      11.81873481      11.61680026      10.90689156     
  0.04800000       3.66524124E-01   1935.66282964    -3.87588825      0.10276141       5.09599658       11.65021758      11.38755825      12.21174152      11.99048652      11.21290529     
