# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05000000       1.00000000E-03   2938.04567660    -1.63078965      0.59145218       3.59354578       6.14439467       6.07479062       6.26924209       6.23683892       6.04544587      
  0.05000000       1.26638017E-03   2937.64965196    -1.65241300      0.57706673       3.61493255       6.19882849       6.12911034       6.32371386       6.29142590       6.09968525      
  0.05000000       1.60371874E-03   2937.40058071    -1.66353438      0.56981137       3.62592259       6.22684755       6.15706709       6.35176174       6.31952829       6.12759716      
  0.05000000       2.03091762E-03   2937.17619694    -1.67455543      0.56271514       3.63680747       6.25456129       6.18472013       6.37950523       6.34732261       6.15520491      
  0.05000000       2.57191381E-03   2936.83806150    -1.69077155      0.55242831       3.65283277       6.29535786       6.22542591       6.42035264       6.38823898       6.19584091      
  0.05000000       3.25702066E-03   2936.29712576    -1.71922407      0.53482528       3.68096062       6.36685336       6.29676269       6.49195078       6.45994118       6.26704831      
  0.05000000       4.12462638E-03   2935.41831767    -1.78395916      0.49671710       3.74516622       6.52946670       6.45903095       6.65481038       6.62299307       6.42901968      
  0.05000000       5.22334507E-03   2933.47551871    -1.92921750      0.42077788       3.88928076       6.89395847       6.82271335       7.02012834       6.98847461       6.79197032      
  0.05000000       6.61474064E-03   2930.05219267    -2.05985922      0.36286373       4.01789995       7.22072651       7.14857089       7.34837767       7.31632190       7.11693006      
  0.05000000       8.37677640E-03   2917.65544083    -2.17472994      0.32062108       4.12540318       7.50522149       7.43156872       7.63592944       7.60268895       7.39858537      
  0.05000000       1.06081836E-02   2905.00485278    -2.27682191      0.28755504       4.21994399       7.75734019       7.68215692       7.89141813       7.85669847       7.64775453      
  0.05000000       1.34339933E-02   2888.97867343    -2.37266516      0.26037898       4.30617535       7.99291750       7.91588310       8.13123602       8.09457576       7.87978096      
  0.05000000       1.70125428E-02   2866.46194522    -2.46657617      0.23737972       4.38649976       8.22207276       8.14256252       8.36623796       8.32684673       8.10421951      
  0.05000000       2.15443469E-02   2850.44718970    -2.55142156      0.21771502       4.46161031       8.43005050       8.34853548       8.57911100       8.53728156       8.30827268      
  0.05000000       2.72833338E-02   2820.75989321    -2.64171044      0.20037173       4.53371400       8.64853248       8.56364837       8.80576155       8.76002601       8.52033539      
  0.05000000       3.45510729E-02   2786.23890053    -2.73148386      0.18520210       4.60209505       8.86459160       8.77566830       9.03163969       8.98121483       8.72871608      
